aryne_ID,aryne_energy
aryne_4673,
aryne_4674,
aryne_4675,-1585.9786
aryne_4676,-507.2885
aryne_4677,-507.3064
aryne_4678,-450.9659
aryne_4679,-1243.208
aryne_4680,-887.1975
aryne_4681,-795.9916
aryne_4682,-795.9699
aryne_4683,
aryne_4684,-961.051
aryne_4685,
aryne_4686,
aryne_4687,-582.4636
aryne_4688,-614.3459
aryne_4689,
aryne_4690,-580.1282
aryne_4691,-909.2188
aryne_4692,-909.1951
aryne_4693,-929.0594
aryne_4694,-929.0566
aryne_4695,-929.0545
aryne_4696,-582.3434
aryne_4697,-582.3436
aryne_4698,-1434.2037
aryne_4699,
aryne_4700,
aryne_4701,
aryne_4702,-909.1968
aryne_4703,-909.1954
aryne_4704,-809.7189
aryne_4705,
aryne_4706,-394.0867
aryne_4707,-560.2947
aryne_4708,-576.2722
aryne_4709,-843.992
aryne_4710,-1036.0398
aryne_4711,-618.1751
aryne_4712,-795.996
aryne_4713,-795.9366
aryne_4714,-1165.7599
aryne_4715,-584.0979
aryne_4716,-789.8727
aryne_4717,-929.012
aryne_4718,-929.0469
aryne_4719,-580.2178
aryne_4720,-941.2325
aryne_4721,
aryne_4722,-1601.9669
aryne_4723,-689.5102
aryne_4724,-464.1635
aryne_4725,-907.0135
aryne_4726,-564.1
aryne_4727,-598.472
aryne_4728,
aryne_4729,-1359.1243
aryne_4730,-505.0814
aryne_4731,-469.2099
aryne_4732,-834.0299
aryne_4733,
aryne_4734,-502.3028
aryne_4735,-582.4259
aryne_4736,-975.6428
aryne_4737,-524.8676
aryne_4738,-559.0651
aryne_4739,-425.9836
aryne_4740,-515.5495
aryne_4741,-515.5538
aryne_4742,-515.5514
aryne_4743,-1036.1656
aryne_4744,-602.2815
aryne_4745,
aryne_4746,-482.4595
aryne_4747,
aryne_4748,-485.1986
aryne_4749,-469.2005
aryne_4750,-564.2633
aryne_4751,-795.9809
aryne_4752,-795.9074
aryne_4753,-582.3959
aryne_4754,
aryne_4755,
aryne_4756,-827.9541
aryne_4757,-618.2375
aryne_4758,-1585.9732
aryne_4759,-466.869
aryne_4760,-941.216
aryne_4761,-907.0256
aryne_4762,-941.196
aryne_4763,-541.9367
aryne_4764,-1020.1552
aryne_4765,-618.1804
aryne_4766,-925.2176
aryne_4767,-945.0857
aryne_4768,-907.0272
aryne_4769,-600.9268
aryne_4770,-521.013
aryne_4771,-748.6503
aryne_4772,-811.9823
aryne_4773,
aryne_4774,-486.2772
aryne_4775,
aryne_4776,-410.0978
aryne_4777,-657.5823
aryne_4778,
aryne_4779,-713.0973
aryne_4780,-527.0943
aryne_4781,-527.0938
aryne_4782,-566.4053
aryne_4783,-566.4146
aryne_4784,
aryne_4785,-505.0482
aryne_4786,-582.4584
aryne_4787,-1685.8645
aryne_4788,-618.1651
aryne_4789,
aryne_4790,-909.2287
aryne_4791,
aryne_4792,-355.9332
aryne_4793,-355.932
aryne_4794,-944.9961
aryne_4795,-884.397
aryne_4796,-884.4192
aryne_4797,
aryne_4798,-491.2955
aryne_4799,-491.2704
aryne_4800,-618.2375
aryne_4801,-906.9375
aryne_4802,-485.1458
aryne_4803,-1000.4021
aryne_4804,-1343.1242
aryne_4805,
aryne_4806,-469.2553
aryne_4807,-602.2743
aryne_4808,-527.0897
aryne_4809,-527.0858
aryne_4810,-1837.6238
aryne_4811,-940.0228
aryne_4812,-453.2385
aryne_4813,-453.1734
aryne_4814,-1020.2621
aryne_4815,-828.0341
aryne_4816,-539.201
aryne_4817,-602.2743
aryne_4818,-1040.0466
aryne_4819,-582.4797
aryne_4820,-416.1474
aryne_4821,-416.1506
aryne_4822,-416.1147
aryne_4823,-1267.9285
aryne_4824,-709.3285
aryne_4825,-768.8283
aryne_4826,-834.0512
aryne_4827,-834.0501
aryne_4828,-834.0476
aryne_4829,-1434.1967
aryne_4830,-793.2335
aryne_4831,-926.8538
aryne_4832,
aryne_4833,-1036.2393
aryne_4834,-543.1062
aryne_4835,-543.1061
aryne_4836,-505.0646
aryne_4837,-1283.9469
aryne_4838,-375.7534
aryne_4839,-505.082
aryne_4840,-717.0908
aryne_4841,-1032.2954
aryne_4842,-1034.9804
aryne_4843,-834.068
aryne_4844,-834.0498
aryne_4845,-488.8993
aryne_4846,-655.2951
aryne_4847,-614.3646
aryne_4848,-850.018
aryne_4849,-850.018
aryne_4850,-850.014
aryne_4851,
aryne_4852,-602.2816
aryne_4853,-887.1669
aryne_4854,-945.0528
aryne_4855,
aryne_4856,-1155.8587
aryne_4857,-945.0534
aryne_4858,-1020.2057
aryne_4859,-576.2791
aryne_4860,-831.8136
aryne_4861,-1283.9362
aryne_4862,
aryne_4863,-1685.8674
aryne_4864,-486.3277
aryne_4865,-1036.0926
aryne_4866,-539.2773
aryne_4867,-490.1836
aryne_4868,-693.398
aryne_4869,-831.8642
aryne_4870,-673.5775
aryne_4871,-491.2931
aryne_4872,-491.2723
aryne_4873,-475.2485
aryne_4874,-475.2302
aryne_4875,-475.2471
aryne_4876,-567.3306
aryne_4877,-926.7792
aryne_4878,-941.2146
aryne_4879,
aryne_4880,-485.1104
aryne_4881,-978.2506
aryne_4882,-845.0689
aryne_4883,-621.9981
aryne_4884,-929.0295
aryne_4885,-929.049
aryne_4886,
aryne_4887,-831.8146
aryne_4888,-1245.8609
aryne_4889,-904.2052
aryne_4890,
aryne_4891,-523.2677
aryne_4892,-523.2479
aryne_4893,-939.9732
aryne_4894,-828.0231
aryne_4895,
aryne_4896,-618.2607
aryne_4897,
aryne_4898,
aryne_4899,-940.0127
aryne_4900,-511.1422
aryne_4901,-511.1433
aryne_4902,-511.1455
aryne_4903,-925.2072
aryne_4904,-811.9449
aryne_4905,-523.3029
aryne_4906,-539.2513
aryne_4907,-539.2456
aryne_4908,
aryne_4909,-582.4335
aryne_4910,
aryne_4911,-448.2097
aryne_4912,-845.0891
aryne_4913,-508.8613
aryne_4914,-520.9344
aryne_4915,-507.2822
aryne_4916,-614.4599
aryne_4917,
aryne_4918,-598.4063
aryne_4919,
aryne_4920,-602.1987
aryne_4921,-1359.1354
aryne_4922,-815.8341
aryne_4923,-812.009
aryne_4924,-1510.8429
aryne_4925,-602.2652
aryne_4926,-717.1238
aryne_4927,-573.6253
aryne_4928,
aryne_4929,-400.1292
aryne_4930,-400.1331
aryne_4931,-400.1329
aryne_4932,-400.1301
aryne_4933,-400.1344
aryne_4934,-602.3225
aryne_4935,-812.0225
aryne_4936,-811.9738
aryne_4937,-850.0454
aryne_4938,-850.0422
aryne_4939,-638.0881
aryne_4940,-923.0062
aryne_4941,
aryne_4942,-538.1069
aryne_4943,-455.7519
aryne_4944,-1000.4102
aryne_4945,
aryne_4946,-357.6688
aryne_4947,
aryne_4948,
aryne_4949,-507.3416
aryne_4950,-829.0991
aryne_4951,-829.1376
aryne_4952,-920.2181
aryne_4953,-1184.0404
aryne_4954,-485.1854
aryne_4955,-941.1926
aryne_4956,-1283.9419
aryne_4957,-813.0793
aryne_4958,-813.1091
aryne_4959,-1039.967
aryne_4960,-491.3088
aryne_4961,-491.3088
aryne_4962,-491.3134
aryne_4963,-1362.9803
aryne_4964,-1138.7615
aryne_4965,-1138.7141
aryne_4966,-523.3055
aryne_4967,-925.1755
aryne_4968,-1183.9949
aryne_4969,-925.2429
aryne_4970,-920.2591
aryne_4971,-1244.7676
aryne_4972,-602.2902
aryne_4973,-489.0229
aryne_4974,-488.9456
aryne_4975,-925.2109
aryne_4976,
aryne_4977,
aryne_4978,-850.0646
aryne_4979,-850.0705
aryne_4980,-450.5165
aryne_4981,-566.4241
aryne_4982,-566.3816
aryne_4983,-1020.1883
aryne_4984,-502.2492
aryne_4985,-469.1876
aryne_4986,-916.3792
aryne_4987,-598.3947
aryne_4988,
aryne_4989,
aryne_4990,-502.2388
aryne_4991,
aryne_4992,-941.2046
aryne_4993,
aryne_4994,-1283.9742
aryne_4995,-689.513
aryne_4996,-925.26
aryne_4997,-925.2097
aryne_4998,-919.0957
aryne_4999,-618.2521
aryne_5000,-598.3626
aryne_5001,-1091.5093
aryne_5002,-698.2117
aryne_5003,-995.4333
aryne_5004,-941.1841
aryne_5005,-489.0809
aryne_5006,-748.656
aryne_5007,-673.5384
aryne_5008,-907.0279
aryne_5009,-961.0659
aryne_5010,-941.1643
aryne_5011,-655.2523
aryne_5012,-278.6322
aryne_5013,-1041.5154
aryne_5014,-602.2648
aryne_5015,-546.9527
aryne_5016,-1015.1826
aryne_5017,-584.035
aryne_5018,-677.4443
aryne_5019,-582.4558
aryne_5020,-469.2585
aryne_5021,-469.1984
aryne_5022,
aryne_5023,-527.1312
aryne_5024,-1129.9592
aryne_5025,-489.0652
aryne_5026,-410.0446
aryne_5027,-909.1716
aryne_5028,-909.1948
aryne_5029,-469.2035
aryne_5030,-469.1451
aryne_5031,-945.0034
aryne_5032,-1362.922
aryne_5033,-655.3123
aryne_5034,-811.987
aryne_5035,-585.0237
aryne_5036,-768.4868
aryne_5037,-1262.9505
aryne_5038,-598.3878
aryne_5039,-812.0115
aryne_5040,-1000.3619
aryne_5041,-903.0363
aryne_5042,-843.9083
aryne_5043,-1168.0566
aryne_5044,-1111.2631
aryne_5045,-501.1531
aryne_5046,-850.0534
aryne_5047,-850.0268
aryne_5048,-941.1838
aryne_5049,
aryne_5050,-1170.7891
aryne_5051,-925.2249
aryne_5052,-583.999
aryne_5053,-941.2101
aryne_5054,
aryne_5055,-736.8565
aryne_5056,-736.8651
aryne_5057,-714.7389
aryne_5058,-1016.3715
aryne_5059,-866.0399
aryne_5060,-813.0826
aryne_5061,
aryne_5062,-978.2549
aryne_5063,-822.951
aryne_5064,-793.2726
aryne_5065,-793.2822
aryne_5066,-945.0411
aryne_5067,-1184.0494
aryne_5068,-828.025
aryne_5069,-489.0075
aryne_5070,-582.4905
aryne_5071,
aryne_5072,
aryne_5073,-464.221
aryne_5074,-1572.6963
aryne_5075,-828.0179
aryne_5076,-1229.9166
aryne_5077,-941.2062
aryne_5078,-492.884
aryne_5079,-492.8253
aryne_5080,-831.8493
aryne_5081,-714.1797
aryne_5082,-1821.6069
aryne_5083,-957.1585
aryne_5084,-485.1761
aryne_5085,-523.2994
aryne_5086,-523.2953
aryne_5087,-1362.9093
aryne_5088,
aryne_5089,
aryne_5090,-2003.8743
aryne_5091,-752.8187
aryne_5092,-698.7451
aryne_5093,-1187.9057
aryne_5094,-426.0294
aryne_5095,-698.766
aryne_5096,-1283.9636
aryne_5097,-597.1933
aryne_5098,-903.1145
aryne_5099,
aryne_5100,-925.1974
aryne_5101,-375.7285
aryne_5102,-489.0563
aryne_5103,-697.3017
aryne_5104,-657.574
aryne_5105,-677.5094
aryne_5106,-525.9534
aryne_5107,
aryne_5108,-501.1564
aryne_5109,-1362.9266
aryne_5110,-576.2561
aryne_5111,-602.2953
aryne_5112,-1036.2307
aryne_5113,-925.2101
aryne_5114,-925.1646
aryne_5115,-618.3495
aryne_5116,-429.9045
aryne_5117,-429.9112
aryne_5118,-1016.2909
aryne_5119,-925.2131
aryne_5120,-906.9671
aryne_5121,
aryne_5122,-697.2568
aryne_5123,-1251.9025
aryne_5124,-1251.9115
aryne_5125,-598.4613
aryne_5126,
aryne_5127,-597.2525
aryne_5128,-518.2227
aryne_5129,-847.783
aryne_5130,-598.3864
aryne_5131,-1002.8939
aryne_5132,
aryne_5133,-487.7282
aryne_5134,-1229.8815
aryne_5135,-945.0622
aryne_5136,-598.4701
aryne_5137,-598.4615
aryne_5138,-702.526
aryne_5139,-702.5653
aryne_5140,
aryne_5141,-675.1101
aryne_5142,-1362.9532
aryne_5143,-576.2475
aryne_5144,-811.9296
aryne_5145,-582.4075
aryne_5146,-941.2153
aryne_5147,
aryne_5148,-906.8986
aryne_5149,-920.1865
aryne_5150,-907.0296
aryne_5151,-577.4364
aryne_5152,-597.245
aryne_5153,-488.9724
aryne_5154,-508.8438
aryne_5155,-598.4344
aryne_5156,-1249.7419
aryne_5157,
aryne_5158,-811.9199
aryne_5159,-489.0568
aryne_5160,
aryne_5161,
aryne_5162,
aryne_5163,
aryne_5164,-790.9559
aryne_5165,-961.0198
aryne_5166,-906.9414
aryne_5167,-489.0298
aryne_5168,-566.4514
aryne_5169,-566.4371
aryne_5170,-606.1338
aryne_5171,-606.1159
aryne_5172,-602.2648
aryne_5173,-825.3232
aryne_5174,-632.7273
aryne_5175,-806.9714
aryne_5176,-941.1662
aryne_5177,-584.0676
aryne_5178,
aryne_5179,-825.2219
aryne_5180,-936.1899
aryne_5181,-926.8313
aryne_5182,-586.2882
aryne_5183,-925.2093
aryne_5184,-713.3356
aryne_5185,-1020.0996
aryne_5186,-1020.2232
aryne_5187,-834.0504
aryne_5188,-834.0501
aryne_5189,-834.0521
aryne_5190,-598.3349
aryne_5191,-598.3343
aryne_5192,-697.333
aryne_5193,-698.711
aryne_5194,-925.2478
aryne_5195,-1267.9801
aryne_5196,-359.7717
aryne_5197,
aryne_5198,-469.1474
aryne_5199,-827.9489
aryne_5200,-906.9111
aryne_5201,-941.2038
aryne_5202,-638.076
aryne_5203,-811.9466
aryne_5204,
aryne_5205,-675.0824
aryne_5206,-505.0072
aryne_5207,-597.2533
aryne_5208,-523.3222
aryne_5209,-677.3923
aryne_5210,-903.187
aryne_5211,
aryne_5212,-945.0299
aryne_5213,
aryne_5214,-602.2799
aryne_5215,
aryne_5216,
aryne_5217,-504.9668
aryne_5218,-577.4486
aryne_5219,-904.2323
aryne_5220,
aryne_5221,
aryne_5222,-489.0964
aryne_5223,-714.1992
aryne_5224,-603.8344
aryne_5225,
aryne_5226,
aryne_5227,-940.0064
aryne_5228,-909.1998
aryne_5229,-680.0259
aryne_5230,-655.2744
aryne_5231,-672.4459
aryne_5232,-523.2496
aryne_5233,
aryne_5234,
aryne_5235,-1036.1876
aryne_5236,-773.4094
aryne_5237,
aryne_5238,
aryne_5239,
aryne_5240,
aryne_5241,-598.3572
aryne_5242,-539.2609
aryne_5243,-544.3791
aryne_5244,-698.7239
aryne_5245,-602.3186
aryne_5246,-450.934
aryne_5247,-505.0153
aryne_5248,-1320.9797
aryne_5249,-811.952
aryne_5250,-882.0033
aryne_5251,-564.1319
aryne_5252,-815.7366
aryne_5253,-811.992
aryne_5254,-337.8433
aryne_5255,-961.0522
aryne_5256,-541.6008
aryne_5257,-541.6256
aryne_5258,-850.0582
aryne_5259,-850.0602
aryne_5260,
aryne_5261,-633.0213
aryne_5262,-941.2035
aryne_5263,-505.0292
aryne_5264,-469.2426
aryne_5265,-961.0214
aryne_5266,-1020.2561
aryne_5267,-919.0362
aryne_5268,
aryne_5269,-539.2896
aryne_5270,-850.0787
aryne_5271,-850.026
aryne_5272,-1015.2639
aryne_5273,-1152.0401
aryne_5274,-657.6711
aryne_5275,-809.2888
aryne_5276,-889.678
aryne_5277,-768.8331
aryne_5278,-469.1593
aryne_5279,-1251.9516
aryne_5280,-504.9934
aryne_5281,
aryne_5282,
aryne_5283,-1000.3935
aryne_5284,-488.9706
aryne_5285,-889.6963
aryne_5286,-613.2344
aryne_5287,-734.5357
aryne_5288,-906.9911
aryne_5289,-523.2358
aryne_5290,-1362.9343
aryne_5291,-1488.7037
aryne_5292,-682.7371
aryne_5293,-698.7187
aryne_5294,-355.9508
aryne_5295,-638.1318
aryne_5296,-796.0067
aryne_5297,-539.2899
aryne_5298,-887.0688
aryne_5299,-887.0548
aryne_5300,-1170.767
aryne_5301,-682.2101
aryne_5302,-599.9977
aryne_5303,-614.456
aryne_5304,
aryne_5305,-1456.7046
aryne_5306,-638.0679
aryne_5307,-580.0845
aryne_5308,-788.3711
aryne_5309,
aryne_5310,-882.0079
aryne_5311,-831.7765
aryne_5312,-560.3039
aryne_5313,-697.209
aryne_5314,
aryne_5315,-582.487
aryne_5316,-831.8433
aryne_5317,-957.1732
aryne_5318,-507.3448
aryne_5319,-887.1033
aryne_5320,-887.0362
aryne_5321,-1572.6924
aryne_5322,-501.1549
aryne_5323,-506.1682
aryne_5324,
aryne_5325,-527.1274
aryne_5326,-583.9762
aryne_5327,-1171.8661
aryne_5328,-469.1176
aryne_5329,-1478.8141
aryne_5330,-1478.8289
aryne_5331,-676.2018
aryne_5332,-850.0631
aryne_5333,-850.0571
aryne_5334,-945.0368
aryne_5335,-866.0365
aryne_5336,-1187.8923
aryne_5337,
aryne_5338,-598.4319
aryne_5339,
aryne_5340,-489.0528
aryne_5341,-489.0202
aryne_5342,-469.1717
aryne_5343,-485.2226
aryne_5344,
aryne_5345,-941.2465
aryne_5346,-507.2845
aryne_5347,-599.9053
aryne_5348,-811.9779
aryne_5349,-1168.0183
aryne_5350,-598.4244
aryne_5351,-1154.7377
aryne_5352,-811.9884
aryne_5353,-945.0269
aryne_5354,
aryne_5355,-394.0928
aryne_5356,-586.2609
aryne_5357,-586.2232
aryne_5358,
aryne_5359,-635.4582
aryne_5360,-887.0657
aryne_5361,-431.093
aryne_5362,
aryne_5363,-1267.964
aryne_5364,-998.0529
aryne_5365,-1111.3175
aryne_5366,-582.4852
aryne_5367,-469.2557
aryne_5368,-469.2328
aryne_5369,-900.4427
aryne_5370,-534.1966
aryne_5371,
aryne_5372,-906.84
aryne_5373,
aryne_5374,
aryne_5375,
aryne_5376,-831.7515
aryne_5377,-466.8703
aryne_5378,-831.8729
aryne_5379,-831.8778
aryne_5380,-1000.3683
aryne_5381,-697.3189
aryne_5382,-1343.109
aryne_5383,-466.8952
aryne_5384,-602.3004
aryne_5385,-1000.3784
aryne_5386,-453.2499
aryne_5387,-453.1799
aryne_5388,-752.8499
aryne_5389,-752.8582
aryne_5390,-882.0119
aryne_5391,-618.2759
aryne_5392,-906.9105
aryne_5393,-488.963
aryne_5394,
aryne_5395,
aryne_5396,-1262.9804
aryne_5397,-831.7585
aryne_5398,
aryne_5399,-828.0125
aryne_5400,-673.6245
aryne_5401,-618.2411
aryne_5402,-945.0533
aryne_5403,-945.0571
aryne_5404,-527.1669
aryne_5405,-527.1252
aryne_5406,-811.986
aryne_5407,-929.0403
aryne_5408,-413.8979
aryne_5409,-413.9061
aryne_5410,-355.9192
aryne_5411,-811.9137
aryne_5412,-929.0422
aryne_5413,-929.054
aryne_5414,-485.2535
aryne_5415,-919.1066
aryne_5416,-506.1603
aryne_5417,-925.2065
aryne_5418,-887.0654
aryne_5419,-887.1143
aryne_5420,-906.9722
aryne_5421,-773.9279
aryne_5422,-622.1276
aryne_5423,-941.2307
aryne_5424,-489.0995
aryne_5425,
aryne_5426,-1040.0738
aryne_5427,-1020.1212
aryne_5428,-582.5279
aryne_5429,-582.5274
aryne_5430,-925.2397
aryne_5431,-1343.0641
aryne_5432,-299.683
aryne_5433,-847.8217
aryne_5434,-546.9391
aryne_5435,-1016.3668
aryne_5436,-677.4985
aryne_5437,-560.4256
aryne_5438,-718.5352
aryne_5439,-1152.0116
aryne_5440,-1152.0123
aryne_5441,-957.1822
aryne_5442,-693.4161
aryne_5443,-634.1518
aryne_5444,-887.1773
aryne_5445,-1229.9514
aryne_5446,-812.009
aryne_5447,-811.9746
aryne_5448,-485.2131
aryne_5449,
aryne_5450,-395.5715
aryne_5451,-945.0086
aryne_5452,
aryne_5453,-961.0103
aryne_5454,-355.9417
aryne_5455,-518.2926
aryne_5456,-1229.8758
aryne_5457,-492.8717
aryne_5458,
aryne_5459,-410.1037
aryne_5460,-866.0406
aryne_5461,-539.2001
aryne_5462,-602.2424
aryne_5463,-600.993
aryne_5464,-916.3891
aryne_5465,-1262.9895
aryne_5466,-502.2565
aryne_5467,-602.2992
aryne_5468,-1278.97
aryne_5469,
aryne_5470,-410.0943
aryne_5471,-410.103
aryne_5472,
aryne_5473,-925.2324
aryne_5474,
aryne_5475,-1171.9201
aryne_5476,-1016.2872
aryne_5477,
aryne_5478,-538.0213
aryne_5479,-1113.9391
aryne_5480,
aryne_5481,-580.1838
aryne_5482,-410.0946
aryne_5483,-1187.845
aryne_5484,-1138.7601
aryne_5485,-522.0732
aryne_5486,-432.1665
aryne_5487,-432.1689
aryne_5488,-432.1335
aryne_5489,-507.2814
aryne_5490,-945.0129
aryne_5491,-861.0972
aryne_5492,
aryne_5493,-1191.6964
aryne_5494,-900.4032
aryne_5495,
aryne_5496,-472.9549
aryne_5497,-1338.1846
aryne_5498,-564.1305
aryne_5499,-564.0904
aryne_5500,-1245.9206
aryne_5501,-919.0319
aryne_5502,-845.1028
aryne_5503,-829.1251
aryne_5504,-825.2919
aryne_5505,
aryne_5506,-677.4753
aryne_5507,-773.394
aryne_5508,-884.3612
aryne_5509,-884.3871
aryne_5510,-508.7916
aryne_5511,-485.2041
aryne_5512,
aryne_5513,-1016.3261
aryne_5514,
aryne_5515,-469.3012
aryne_5516,-660.155
aryne_5517,-618.2415
aryne_5518,-924.0033
aryne_5519,-924.0028
aryne_5520,
aryne_5521,-469.1847
aryne_5522,-845.0198
aryne_5523,-543.0908
aryne_5524,-598.4295
aryne_5525,-1343.1204
aryne_5526,
aryne_5527,-485.2844
aryne_5528,-887.0653
aryne_5529,-720.8468
aryne_5530,-720.8159
aryne_5531,
aryne_5532,-482.4353
aryne_5533,-957.1659
aryne_5534,-812.0009
aryne_5535,-580.1472
aryne_5536,-1243.1934
aryne_5537,-602.255
aryne_5538,-618.2384
aryne_5539,-1259.1693
aryne_5540,-502.3222
aryne_5541,
aryne_5542,-1267.9672
aryne_5543,
aryne_5544,
aryne_5545,-523.2085
aryne_5546,
aryne_5547,-793.7601
aryne_5548,-602.3377
aryne_5549,-850.0489
aryne_5550,-717.1274
aryne_5551,-657.556
aryne_5552,
aryne_5553,
aryne_5554,-618.2548
aryne_5555,-655.3042
aryne_5556,-845.0767
aryne_5557,-596.0967
aryne_5558,-1020.2003
aryne_5559,
aryne_5560,-677.4618
aryne_5561,
aryne_5562,-1585.9807
aryne_5563,-704.8264
aryne_5564,-704.8303
aryne_5565,-704.8294
aryne_5566,-704.7991
aryne_5567,-957.1932
aryne_5568,-505.0844
aryne_5569,
aryne_5570,-391.765
aryne_5571,-929.0229
aryne_5572,-929.04
aryne_5573,-714.7434
aryne_5574,-560.4338
aryne_5575,-907.0043
aryne_5576,-514.407
aryne_5577,-602.2355
aryne_5578,-1498.6532
aryne_5579,
aryne_5580,
aryne_5581,-582.4768
aryne_5582,-473.0491
aryne_5583,-472.9988
aryne_5584,-1091.4151
aryne_5585,-789.8391
aryne_5586,-796.0028
aryne_5587,-795.914
aryne_5588,-1040.0079
aryne_5589,-507.2376
aryne_5590,-507.2161
aryne_5591,-789.8437
aryne_5592,-925.1803
aryne_5593,-955.9734
aryne_5594,-652.665
aryne_5595,-416.1488
aryne_5596,-416.1548
aryne_5597,-602.292
aryne_5598,
aryne_5599,-811.9219
aryne_5600,-426.0443
aryne_5601,
aryne_5602,-635.4815
aryne_5603,
aryne_5604,-1002.9523
aryne_5605,-795.9949
aryne_5606,-682.7079
aryne_5607,-682.7383
aryne_5608,-887.1235
aryne_5609,-502.3357
aryne_5610,-507.2659
aryne_5611,-925.2127
aryne_5612,-945.0045
aryne_5613,-673.6934
aryne_5614,-1036.1809
aryne_5615,-464.1148
aryne_5616,-453.1972
aryne_5617,-453.1287
aryne_5618,-960.9865
aryne_5619,-864.8717
aryne_5620,
aryne_5621,
aryne_5622,-580.1119
aryne_5623,-1187.8886
aryne_5624,-560.2948
aryne_5625,
aryne_5626,-489.0013
aryne_5627,-832.9403
aryne_5628,
aryne_5629,-635.4225
aryne_5630,
aryne_5631,-941.2134
aryne_5632,-1020.0923
aryne_5633,-1227.1749
aryne_5634,-1227.1928
aryne_5635,-831.8082
aryne_5636,-566.4611
aryne_5637,-566.4581
aryne_5638,-1249.7653
aryne_5639,-586.338
aryne_5640,-586.3336
aryne_5641,-586.3301
aryne_5642,-469.2056
aryne_5643,-1000.2638
aryne_5644,
aryne_5645,-1036.263
aryne_5646,-602.1781
aryne_5647,-485.2887
aryne_5648,-466.842
aryne_5649,-492.9007
aryne_5650,-850.0345
aryne_5651,-375.7746
aryne_5652,-903.1805
aryne_5653,-491.293
aryne_5654,-906.94
aryne_5655,-847.7229
aryne_5656,-677.467
aryne_5657,-596.0854
aryne_5658,
aryne_5659,
aryne_5660,-1249.7799
aryne_5661,-1278.9343
aryne_5662,-583.9994
aryne_5663,
aryne_5664,
aryne_5665,-941.185
aryne_5666,-677.4835
aryne_5667,-906.8947
aryne_5668,-1249.7324
aryne_5669,-1020.2292
aryne_5670,-522.0665
aryne_5671,
aryne_5672,-357.5918
aryne_5673,-844.0082
aryne_5674,-566.7584
aryne_5675,-831.8359
aryne_5676,-502.2661
aryne_5677,-508.7899
aryne_5678,-507.2909
aryne_5679,-507.2848
aryne_5680,-488.9687
aryne_5681,-598.4442
aryne_5682,-618.3106
aryne_5683,-900.4237
aryne_5684,
aryne_5685,-602.2727
aryne_5686,-618.2612
aryne_5687,-511.1211
aryne_5688,-1510.8709
aryne_5689,-1171.9228
aryne_5690,-689.5026
aryne_5691,-1016.2799
aryne_5692,-998.0671
aryne_5693,-523.2963
aryne_5694,-806.9567
aryne_5695,-815.8276
aryne_5696,-469.2785
aryne_5697,-353.8
aryne_5698,-657.5143
aryne_5699,-1138.7116
aryne_5700,-1000.3692
aryne_5701,
aryne_5702,-1267.9655
aryne_5703,-887.1674
aryne_5704,-622.1118
aryne_5705,-635.4965
aryne_5706,-432.1285
aryne_5707,-660.2055
aryne_5708,-1016.3623
aryne_5709,-677.4164
aryne_5710,-909.1777
aryne_5711,-909.1927
aryne_5712,-941.173
aryne_5713,-1016.4134
aryne_5714,-682.1939
aryne_5715,-507.2923
aryne_5716,
aryne_5717,-841.293
aryne_5718,
aryne_5719,-378.0782
aryne_5720,-378.0627
aryne_5721,-485.1703
aryne_5722,-1267.9853
aryne_5723,-845.0951
aryne_5724,-925.2189
aryne_5725,-929.028
aryne_5726,-768.5754
aryne_5727,-486.261
aryne_5728,
aryne_5729,
aryne_5730,-926.7377
aryne_5731,-831.8121
aryne_5732,-831.8626
aryne_5733,-453.2294
aryne_5734,-453.1642
aryne_5735,-544.3529
aryne_5736,-961.0285
aryne_5737,-1245.9549
aryne_5738,-1321.0571
aryne_5739,-904.2221
aryne_5740,
aryne_5741,-858.3084
aryne_5742,-858.3109
aryne_5743,-858.3119
aryne_5744,-413.8599
aryne_5745,-522.2985
aryne_5746,-557.6128
aryne_5747,-511.1446
aryne_5748,-511.1426
aryne_5749,-511.1386
aryne_5750,-527.1286
aryne_5751,-527.1151
aryne_5752,-887.1397
aryne_5753,-673.5744
aryne_5754,-432.1288
aryne_5755,-432.1304
aryne_5756,-432.1208
aryne_5757,
aryne_5758,-638.1277
aryne_5759,-410.0801
aryne_5760,-941.2509
aryne_5761,
aryne_5762,
aryne_5763,-1171.9319
aryne_5764,-922.8608
aryne_5765,-920.22
aryne_5766,-1016.2994
aryne_5767,-945.0574
aryne_5768,-597.2432
aryne_5769,-508.9081
aryne_5770,-1000.3671
aryne_5771,-582.3931
aryne_5772,-845.0842
aryne_5773,-698.7319
aryne_5774,-614.3454
aryne_5775,-507.3023
aryne_5776,-1020.2473
aryne_5777,-523.3066
aryne_5778,-828.0351
aryne_5779,-926.8298
aryne_5780,-929.0383
aryne_5781,-929.0352
aryne_5782,-929.0376
aryne_5783,-634.2288
aryne_5784,-618.2897
aryne_5785,
aryne_5786,-505.1133
aryne_5787,
aryne_5788,-845.1106
aryne_5789,
aryne_5790,-523.3036
aryne_5791,-505.0019
aryne_5792,-560.3399
aryne_5793,-864.8951
aryne_5794,-564.2435
aryne_5795,-469.1618
aryne_5796,-1035.0536
aryne_5797,-925.19
aryne_5798,-925.1915
aryne_5799,-507.2767
aryne_5800,-978.219
aryne_5801,-586.2872
aryne_5802,
aryne_5803,-936.1734
aryne_5804,-718.5947
aryne_5805,-564.1665
aryne_5806,
