arene_ID,arene_smiles
arene_4230,O=c1ccn2ncsn2c1=O
arene_4231,O=c1ccoc2c(=O)cn[nH]c12
arene_4232,O=c1ccon2[nH]cn[nH]n12
arene_4233,O=c1sc(=O)n2ccon2c1=O
arene_4234,O=c1ccn2[nH]ncsn2o1
arene_4235,O=c1oc(=O)c2occoc1=2
arene_4236,O=c1ccn2c(=O)cnsc2c1
arene_4237,c1cn2[nH]nn[nH]c-2ns1
arene_4238,O=c1ccsc2ncoc(=O)c12
arene_4239,O=c1ccc2ocn[nH]c1=2
arene_4240,c1csn2sncn2s1
arene_4241,O=c1ncc(=O)n2cc[nH]nc1-2
arene_4242,O=c1[nH]ccn2onn[nH]n12
arene_4243,c1cn2sccoc-2co1
arene_4244,O=c1ccc2cc[nH]c(=O)c2o1
arene_4245,O=c1nnoc2occc12
arene_4246,O=c1ccc2c(=O)[nH]c(=O)c=2c1=O
arene_4247,c1cn2oncon2cn1
arene_4248,O=c1sn2c(=O)ccc(=O)n2sc1=O
arene_4249,O=c1ccon2c(=O)[nH]nc12
arene_4250,O=c1nc2ncccn2c(=O)o1
arene_4251,O=c1cncc2ccccn12
arene_4252,O=c1cnc2sccc2o1
arene_4253,O=c1ccn2cn[nH]c(=O)n12
arene_4254,c1nc2sccc2o1
arene_4255,O=c1nc2sccc(=O)c2n[nH]1
arene_4256,O=c1cnc2ccsc(=O)c2s1
arene_4257,O=c1cnn2ccnnc2n1
arene_4258,O=c1nc2sccc(=O)c2no1
arene_4259,O=c1nnc2[nH]ccc(=O)c2[nH]1
arene_4260,O=c1cc2ccnnc2c[nH]1
arene_4261,O=c1cnsn2occ[nH]n12
arene_4262,O=c1ncc2cnccc2[nH]1
arene_4263,O=c1occ2c(=O)occn2c1=O
arene_4264,O=c1cnn2ccocc-2c1=O
arene_4265,O=c1cc[nH]c2nnncc12
arene_4266,O=c1nccc2cc[nH]c(=O)n12
arene_4267,O=c1sn2nnccn2c1=O
arene_4268,O=c1cnc2ccc(=O)oc2[nH]1
arene_4269,O=c1nccc2ncsc(=O)n12
arene_4270,O=c1[nH]c2nccnc2c(=O)s1
arene_4271,O=c1nc2sccsn-2c(=O)c1=O
arene_4272,O=c1cc2ccsc(=O)n2c(=O)[nH]1
arene_4273,O=c1ccn2c(=O)c(=O)[nH]c(=O)n2[nH]1
arene_4274,O=c1ccn2ccc(=O)c(=O)n2[nH]1
arene_4275,O=c1[nH]c2sccc(=O)c2[nH]1
arene_4276,O=c1ncn2c(=O)nccc2s1
arene_4277,c1coc2nsccn-2[nH]1
arene_4278,O=c1ccc2nscnn-2c1=O
arene_4279,O=c1ccc2cc(=O)scc2[nH]1
arene_4280,O=c1ncn2sccc2n1
arene_4281,O=c1oc(=O)c2ccc(=O)sc2o1
arene_4282,c1cc2cnnnn2n1
arene_4283,O=c1ccn2oc(=O)ccc2c1
arene_4284,O=c1nc2cc[nH]n2c(=O)o1
arene_4285,O=c1ncoc2c(=O)[nH]ccc12
arene_4286,O=c1ccc2c(=O)onnc2o1
arene_4287,c1ccc2c(c1)[nH]c1ccccc12
arene_4288,O=c1ccc2nnnnc2s1
arene_4289,O=c1cc2sccsc-2cc1=O
arene_4290,c1cn2onnsc-2c[nH]1
arene_4291,O=c1ncn2c(=O)ccsc2n1
arene_4292,O=c1cnn2occsn2s1
arene_4293,O=c1ccc2sc(=O)oc2o1
arene_4294,O=c1on2c(=O)cccc2s1
arene_4295,O=c1[nH]c2ccncc2sc1=O
arene_4296,O=c1cc2occ[nH]n-2c1=O
arene_4297,O=c1ccc(=O)c2snc[nH]c1=2
arene_4298,O=c1nc2sccc2co1
arene_4299,O=c1cnoc2ncccc12
arene_4300,O=c1ccn2nnnc2[nH]1
arene_4301,O=c1ccc2[nH]nnsc1=2
arene_4302,c1cc2cnnnc2cn1
arene_4303,c1n[nH]n2ccon2[nH]1
arene_4304,O=c1ncsn2c(=O)nccc12
arene_4305,O=c1oc2ccnc(=O)n2c(=O)s1
arene_4306,O=c1[nH]n2sccsn2o1
arene_4307,O=c1cnc2cccnc2[nH]1
arene_4308,O=c1[nH]ncc2cnccc12
arene_4309,O=c1nnon2c(=O)cccc12
arene_4310,O=c1sc(=O)n2occsn2s1
arene_4311,O=c1ccnc2nc[nH]n12
arene_4312,c1cn2[nH]nnon2[nH]1
arene_4313,O=c1ncc2ccnnc2s1
arene_4314,O=c1cnsc2c(=O)occc12
arene_4315,O=c1ccn2nnoc(=O)n2c1=O
arene_4316,c1cn2nncc2cn1
arene_4317,O=c1ncoc2nnccc12
arene_4318,O=c1ccc2sc(=O)c(=O)sc2[nH]1
arene_4319,O=c1cc2sccon-2c(=O)c1=O
arene_4320,O=c1ccn2scnon2[nH]1
arene_4321,O=c1[nH]c2sccc2s1
arene_4322,O=c1oc(=O)c(=O)n2cc[nH]nc1-2
arene_4323,c1csn2ccon2[nH]1
arene_4324,O=c1nc2[nH]ccn2c(=O)[nH]1
arene_4325,O=c1ccn2ocn[nH]n2[nH]1
arene_4326,O=c1ccnc2sccn12
arene_4327,O=c1cnc2coccn1-2
arene_4328,O=c1[nH]n2cc[nH]n2c1=O
arene_4329,O=c1ccc(=O)n2cconc1-2
arene_4330,c1cc2nncnn2n1
arene_4331,c1csc2oncsc=2[nH]1
arene_4332,O=c1ccsn2scc[nH]n12
arene_4333,O=c1cnon2c(=O)ccnc12
arene_4334,O=c1ccn2cc[nH]c(=O)c2n1
arene_4335,O=c1ccoc2cnsc(=O)c12
arene_4336,O=c1[nH]n2nnccn2c1=O
arene_4337,O=c1ccn2scc[nH]n2[nH]1
arene_4338,O=c1[nH]ncn2c(=O)ccnc12
arene_4339,O=c1ccc2nccc(=O)n2o1
arene_4340,O=c1ccn2sccc(=O)c2c1
arene_4341,O=c1cnoc2nccn12
arene_4342,O=c1cnc2ccoc2[nH]1
arene_4343,c1ccn2ocn[nH]n2c1
arene_4344,O=c1ccn2cc[nH]c(=O)n12
arene_4345,O=c1ccc2scnc(=O)c2o1
arene_4346,O=c1cc2ncccn2c(=O)o1
arene_4347,c1cnn2snn[nH]n2c1
arene_4348,O=c1sccc2nnoc12
arene_4349,O=c1ccn2ocnn2c1=O
arene_4350,O=c1onc2cnccn12
arene_4351,O=c1nnc2[nH]ccoc=2c1=O
arene_4352,O=c1nnsn2c(=O)ccn12
arene_4353,O=c1sc2n[nH]ccn-2c(=O)c1=O
arene_4354,O=c1nc[nH]c2cc[nH]c(=O)c12
arene_4355,O=c1ccsn2onn[nH]n12
arene_4356,O=c1ccc(=O)c2c(=O)c(=O)c(=O)sc1=2
arene_4357,O=c1[nH]n2[nH]ccsn2oc1=O
arene_4358,O=c1ccn2[nH]nnc(=O)c2n1
arene_4359,O=c1ccn2nc[nH]c(=O)c2c1
arene_4360,O=c1[nH]c2ncccc2c(=O)o1
arene_4361,c1non2sccn2o1
arene_4362,O=c1cnc2c[nH]ccn1-2
arene_4363,c1cnc2sncc2c1
arene_4364,O=c1ncc2ccnc(=O)n2[nH]1
arene_4365,O=c1nc2occn2c(=O)[nH]1
arene_4366,O=c1ccn2[nH]cc[nH]n2s1
arene_4367,O=c1ncc2cnccc2o1
arene_4368,c1csn2cnncn2s1
arene_4369,O=c1[nH]nc2ccon2c1=O
arene_4370,O=c1ccc(=O)n2nn[nH]cc1-2
arene_4371,O=c1ccc(=O)n2nc[nH]nc1-2
arene_4372,O=c1[nH]n2ccsnc-2c(=O)c1=O
arene_4373,O=c1[nH]n2scc[nH]n2sc1=O
arene_4374,c1cn2oncsn2cn1
arene_4375,O=c1ccc(=O)c2ocn[nH]c1=2
arene_4376,O=c1[nH]ccc2ccsc12
arene_4377,O=c1sccc2nc[nH]c12
arene_4378,O=c1ccc2[nH]cnsc1=2
arene_4379,c1coc2snn[nH]c=2[nH]1
arene_4380,O=c1cnc2ccnc(=O)n2[nH]1
arene_4381,O=c1sc2sccoc=2c(=O)c1=O
arene_4382,O=c1onc2ccncn2c1=O
arene_4383,O=c1nc2sccsc-2nc1=O
arene_4384,O=c1nc2cnccc2no1
arene_4385,c1cc2sccn2c1
arene_4386,c1nsc2noccn-2[nH]1
arene_4387,c1nsn2ccsn2[nH]1
arene_4388,c1cc2ocnc2nn1
arene_4389,O=c1on2ccsn2c(=O)c1=O
arene_4390,O=c1[nH]n2sccon2o1
arene_4391,O=c1nc2ccnnn2c(=O)o1
arene_4392,O=c1cccc2nc[nH]c(=O)n12
arene_4393,O=c1sccc2cnsc12
arene_4394,O=c1[nH]c(=O)c2c(=O)cc[nH]c2o1
arene_4395,O=c1ncon2cccc12
arene_4396,O=c1ncn2occon2s1
arene_4397,O=c1sccn2ocnsn12
arene_4398,O=c1cn[nH]n2cccc12
arene_4399,O=c1ccoc2nnsc(=O)c12
arene_4400,O=c1sccc2nsnc12
arene_4401,O=c1ncoc2sccc12
arene_4402,O=c1nnc2ccoc(=O)c2[nH]1
arene_4403,O=c1onc2[nH]ccn2c1=O
arene_4404,O=c1ccc2ccc(=O)sc2[nH]1
arene_4405,O=c1ccc2oc(=O)c(=O)sc2o1
arene_4406,O=c1ccc2cccc(=O)n2o1
arene_4407,O=c1sccc2cnoc12
arene_4408,c1coc2connn-2[nH]1
arene_4409,O=c1nnsc2ccoc(=O)c12
arene_4410,O=c1cnc2nnccc2[nH]1
arene_4411,c1c[nH]c2occ[nH]c=2[nH]1
arene_4412,c1nn2scc[nH]c-2n[nH]1
arene_4413,O=c1nc2ccsc2cs1
arene_4414,c1cnoc1
arene_4415,O=c1nc2[nH]ccc(=O)c2c[nH]1
arene_4416,O=c1nc2nnccc2ns1
arene_4417,O=c1ccn2snnsn2s1
arene_4418,c1cn2[nH]ncoc-2c[nH]1
arene_4419,O=c1ncn2ccsc(=O)n12
arene_4420,O=c1oc(=O)n2cc[nH]nc1-2
arene_4421,O=c1occc2ncoc(=O)c12
arene_4422,c1cn2snc[nH]c-2c[nH]1
arene_4423,O=c1ccsc2nccnc12
arene_4424,O=c1cc2[nH]cc[nH]c-2c1
arene_4425,O=c1nnoc2ccsc12
arene_4426,O=c1scnc2ccsc12
arene_4427,O=c1nc2c(=O)cc[nH]n2c(=O)[nH]1
arene_4428,O=c1[nH]ccn2scn[nH]n12
arene_4429,c1cnn2ocn[nH]n2n1
arene_4430,O=c1sccn2c(=O)ncnc12
arene_4431,O=c1[nH]n2[nH]ccc(=O)n2c1=O
arene_4432,O=c1ccsc2nnnc(=O)n12
arene_4433,O=c1sncn2c(=O)nccc12
arene_4434,O=c1oc(=O)n2ccnnn2c1=O
arene_4435,O=c1[nH]c2cc[nH]c2s1
arene_4436,O=c1ccn2c(=O)nnnc2[nH]1
arene_4437,O=c1ncn2ccc(=O)n2o1
arene_4438,O=c1ccc2sc(=O)[nH]c(=O)c2o1
arene_4439,O=c1onnc2ccsc(=O)c12
arene_4440,O=c1ccn2ncc(=O)n2o1
arene_4441,O=c1[nH]ccn2[nH]nnsn12
arene_4442,O=c1ccc2nnc(=O)oc2[nH]1
arene_4443,O=c1cncc2ccsn12
arene_4444,O=c1cncc2cccnn12
arene_4445,O=c1[nH]c2c(=O)sccc2c(=O)s1
arene_4446,O=c1cconn1
arene_4447,O=c1ccn2nncnc2c1
arene_4448,O=c1ccn2[nH]nn[nH]n2o1
arene_4449,O=c1ccoc2nocc12
arene_4450,O=c1[nH]n2c(=O)occn2c(=O)c1=O
arene_4451,O=c1ncc2ccoc2o1
arene_4452,O=c1ccc(=O)n2ccsnc1-2
arene_4453,c1con2nnnnn2o1
arene_4454,O=c1ccn2snnsn2o1
arene_4455,O=c1ccc2nn[nH]c2s1
arene_4456,c1ccn2sncsn2c1
arene_4457,O=c1[nH]c(=O)n2ccscc-2c1=O
arene_4458,O=c1sc(=O)n2c(=O)ccn2s1
arene_4459,O=c1ccc2nonc2s1
arene_4460,O=c1cc2c(=O)sccn2c(=O)o1
arene_4461,O=c1[nH]n2ccc(=O)c(=O)n2c(=O)s1
arene_4462,O=c1cnn2ccnnn2c1=O
arene_4463,O=c1ccc2ccnn2o1
arene_4464,O=c1ccc2ccnnc2s1
arene_4465,O=c1cnc(=O)n2occn12
arene_4466,O=c1oncn2[nH]cc[nH]n12
arene_4467,c1cn2nncc2[nH]1
arene_4468,c1cn2[nH]ncsc-2n[nH]1
arene_4469,c1con2cn[nH]cc-2o1
arene_4470,O=c1cc2c(=O)cc[nH]n2c(=O)o1
arene_4471,O=c1ccc2coc(=O)c(=O)n2s1
arene_4472,O=c1nc2occsn-2c(=O)c1=O
arene_4473,c1cn2[nH]ncoc-2n[nH]1
arene_4474,O=c1ccoc2c(=O)occc12
arene_4475,O=c1scnn2c(=O)ccnc12
arene_4476,c1cc2nonc2nn1
arene_4477,O=c1ccn2nnsc2n1
arene_4478,O=c1ccn2c(=O)ncn2s1
arene_4479,O=c1nc[nH]c2ccncc12
arene_4480,O=c1cc2ccc(=O)[nH]n2c(=O)[nH]1
arene_4481,c1cc2cnsc2nn1
arene_4482,O=c1cc2cc[nH]c2ns1
arene_4483,O=c1nn[nH]c2cccn12
arene_4484,O=c1cnsc2ncccc12
arene_4485,O=c1oncc2nnccc12
arene_4486,O=c1ccn2c(=O)[nH]nnc2n1
arene_4487,O=c1ccn2sc(=O)oc2c1
arene_4488,O=c1ncoc2ccoc(=O)c12
arene_4489,O=c1occc2ccnnc12
arene_4490,O=c1[nH]c2c[nH]ccn-2c1=O
arene_4491,O=c1[nH]cc2sccn2c1=O
arene_4492,O=c1ccn2[nH]c(=O)oc2c1
arene_4493,O=c1nc2ccsc(=O)c2ns1
arene_4494,O=c1ccn2ncon12
arene_4495,O=c1ccc2sccc2o1
arene_4496,O=c1cc[nH]c2ccoc(=O)c12
arene_4497,c1csc2csccn-2o1
arene_4498,c1csn2[nH]ncn2[nH]1
arene_4499,O=c1nnsc2ncccc12
arene_4500,O=c1nc2ccncc2ns1
arene_4501,O=c1oc2c[nH]ccn-2c(=O)c1=O
arene_4502,c1coc2c[nH]nnn-2[nH]1
arene_4503,O=c1oncc2cccnc12
arene_4504,c1nn2[nH]cc[nH]c-2n[nH]1
arene_4505,c1cnc2[nH]cnc2n1
arene_4506,c1cc2cc[nH]c2nn1
arene_4507,c1coc2nsncn-2[nH]1
arene_4508,O=c1ccc2nnoc(=O)c2o1
arene_4509,O=c1nnn2occc(=O)c2n1
arene_4510,O=c1occc2scnc12
arene_4511,O=c1cnn2cccc2[nH]1
arene_4512,O=c1oc(=O)c2[nH]ccc(=O)c2s1
arene_4513,c1con2ccscc-2o1
arene_4514,c1cn2onnon2cn1
arene_4515,O=c1ccn2cc[nH]cc1-2
arene_4516,O=c1ccc2nc[nH]c2s1
arene_4517,c1nn2sccsn2[nH]1
arene_4518,O=c1nncco1
arene_4519,O=c1cc2cccnc2cs1
arene_4520,O=c1ncc2nsccn-2c1=O
arene_4521,c1con2ncsnc-2o1
arene_4522,O=c1ccc2nc(=O)snc2[nH]1
arene_4523,O=c1ccc2coc(=O)nc2o1
arene_4524,O=c1ccn2oc(=O)c(=O)n2o1
arene_4525,c1con2ncscc-2o1
arene_4526,O=c1[nH]c(=O)n2c(=O)c(=O)ccn2s1
arene_4527,O=c1ccn2c(=O)ncsc2n1
arene_4528,O=c1onc2ccsc(=O)n12
arene_4529,O=c1ccn2nnsc2c1
arene_4530,O=c1cnc(=O)c2[nH]ccoc1=2
arene_4531,O=c1cn[nH]c2ccnn12
arene_4532,O=c1oc2ccoc(=O)c2oc1=O
arene_4533,O=c1cc[nH]c2ncnc(=O)n12
arene_4534,O=c1ccc2c(=O)nnc1=2
arene_4535,O=c1sccc2c[nH]cc12
arene_4536,c1cn2occoc-2c[nH]1
arene_4537,O=c1sncn2[nH]ccon12
arene_4538,O=c1ccn2c(=O)ncnc2[nH]1
arene_4539,O=c1cc2sc(=O)ccc2no1
arene_4540,O=c1nccc2cnncn12
arene_4541,O=c1ccn2cc[nH]c(=O)c2c1
arene_4542,O=c1nc2ccnnc2n[nH]1
arene_4543,O=c1nnc(=O)n2c(=O)cc[nH]n12
arene_4544,O=c1[nH]n2ccncn2c1=O
arene_4545,O=c1on2nnccn2c(=O)c1=O
arene_4546,O=c1cnnc2[nH]ccn12
arene_4547,O=c1oc(=O)n2[nH]ccon2s1
arene_4548,O=c1cnc(=O)c2[nH]ccsc1=2
arene_4549,O=c1ccc2[nH]nc[nH]c=2c1=O
arene_4550,O=c1ccn2c(=O)c(=O)sc(=O)n2o1
arene_4551,O=c1[nH]c2ccsc(=O)c2oc1=O
arene_4552,O=c1ncc2c(=O)sccc2s1
arene_4553,c1cn2ocnoc-2n[nH]1
arene_4554,O=c1ccn2nnnnn2c1=O
arene_4555,O=c1ccc2cnoc(=O)c2[nH]1
arene_4556,c1cn2[nH]ncc2n1
arene_4557,O=c1[nH]c2cccn2s1
arene_4558,O=c1ccn2[nH]ncc(=O)n2c1=O
arene_4559,O=c1cc2sccc2no1
arene_4560,O=c1ccn2c(=O)c(=O)c(=O)sn2[nH]1
arene_4561,O=c1ncoc2cccnc12
arene_4562,c1con2nn[nH]nc-2[nH]1
arene_4563,O=c1ccn2c(=O)c(=O)occ2o1
arene_4564,O=c1ccc2c(=O)sncc2o1
arene_4565,O=c1scc2cnccn12
arene_4566,O=c1cnn2cccnn2c1=O
arene_4567,O=c1ccn2oc(=O)c(=O)oc2c1
arene_4568,O=c1nnn2[nH]ccc(=O)n2c1=O
arene_4569,O=c1ccn2c(=O)[nH]nnc2c1
arene_4570,O=c1ccn2ncccc2n1
arene_4571,c1cn2onnoc-2co1
arene_4572,c1csn2cnocc-2[nH]1
arene_4573,O=c1nnoc2ccsc(=O)c12
arene_4574,O=c1on2ccc(=O)n2o1
arene_4575,O=c1cnc(=O)c2occ[nH]c1=2
arene_4576,O=c1[nH]c2c(=O)ccoc2s1
arene_4577,O=c1cc2sccn2c(=O)[nH]1
arene_4578,O=c1cnn2cc[nH]c(=O)c2c1
arene_4579,c1ccc2nscc2c1
arene_4580,O=c1[nH]c(=O)n2sccsn2s1
arene_4581,O=c1[nH]c2ccsc(=O)c2sc1=O
arene_4582,O=c1[nH]c(=O)c2cc[nH]c(=O)c2s1
arene_4583,O=c1occ2ccsc(=O)n12
arene_4584,O=c1sc(=O)c2ccnn2s1
arene_4585,O=c1oc2c(=O)ccsc2s1
arene_4586,O=c1cnc2ncccc2s1
arene_4587,O=c1[nH]c(=O)n2[nH]ccn12
arene_4588,O=c1sn2cccnn2c1=O
arene_4589,c1cc2scnn2c1
arene_4590,O=c1onnn2[nH]cc[nH]n12
arene_4591,O=c1cnc2[nH]cc[nH]c1=2
arene_4592,O=c1ccc2nnnn2s1
arene_4593,O=c1oc2ccnc(=O)n2s1
arene_4594,c1cnc2ncnn2c1
arene_4595,O=c1ncc2nnccc2o1
arene_4596,O=c1occc2cnnn12
arene_4597,O=c1sc(=O)n2ccc(=O)c(=O)n2s1
arene_4598,O=c1ccn2nnscc-2c1=O
arene_4599,O=c1oc(=O)n2[nH]ccn12
arene_4600,O=c1ccc2cncnc2s1
arene_4601,O=c1ccc2cnoc(=O)c2o1
arene_4602,O=c1ncn2occon2[nH]1
arene_4603,O=c1oc2c(=O)[nH]ccc2s1
arene_4604,c1coc2onnoc=2[nH]1
arene_4605,c1ccc2sncc2c1
arene_4606,O=c1cc2sccc(=O)n2cn1
arene_4607,O=c1nc2ccncn2c(=O)s1
arene_4608,O=c1sn2occc(=O)n2c(=O)c1=O
arene_4609,O=c1nnn2cccc2[nH]1
arene_4610,O=c1occ2sccn12
arene_4611,O=c1nccc2oncn12
arene_4612,c1cnc2[nH]nnc2n1
arene_4613,O=c1[nH]n2c(=O)ccn2c(=O)s1
arene_4614,O=c1nnn2ccocc1-2
arene_4615,O=c1[nH]c(=O)c2cccnc2[nH]1
arene_4616,O=c1ncn2cccnn2c1=O
arene_4617,O=c1cn[nH]n2sccsn12
arene_4618,O=c1ccsc2c(=O)ncsc12
arene_4619,O=c1onnn2c(=O)cccc12
arene_4620,O=c1ccc2[nH]ccc2o1
arene_4621,O=c1[nH]c(=O)n2ccccn12
arene_4622,c1cn2scnon2o1
arene_4623,O=c1sccn2cnnc12
arene_4624,O=c1oc(=O)c2sccc(=O)c2o1
arene_4625,c1csc2csnnn-2o1
arene_4626,O=c1on2c(=O)ccc(=O)n2sc1=O
arene_4627,c1cc2onnn2n1
arene_4628,O=c1[nH]ccn2occon12
arene_4629,c1csc2n[nH]ncn-2[nH]1
arene_4630,O=c1ncn2oc(=O)ccc2n1
arene_4631,c1nsc2[nH]ccoc=2[nH]1
arene_4632,O=c1cc[nH]n2scnon12
arene_4633,O=c1cnsc2ccsc12
arene_4634,O=c1ncn2ccsn2c1=O
arene_4635,O=c1ccn2sncsn2[nH]1
arene_4636,O=c1ccn2c(=O)sc(=O)n2o1
arene_4637,O=c1sccc2nnsc12
arene_4638,O=c1cc2occc2ns1
arene_4639,O=c1nccc2[nH]ccn12
arene_4640,O=c1nnsc2ccccc12
arene_4641,O=c1ccsn2sccsn12
arene_4642,c1cn2snnoc-2co1
arene_4643,O=c1nnn2ncccn12
arene_4644,O=c1ccn2c(=O)oncc2c1
arene_4645,O=c1ccn2[nH]ncon2o1
arene_4646,O=c1[nH]c2c(=O)[nH]ccc2oc1=O
arene_4647,O=c1nnn2scc[nH]n2s1
arene_4648,c1cnc2nncnc2c1
arene_4649,O=c1ccn2sc(=O)c(=O)sc2c1
arene_4650,O=c1[nH]c(=O)n2ccsnc1-2
arene_4651,O=c1ncc2[nH]ccsc1=2
arene_4652,O=c1on2cnccn2c(=O)c1=O
arene_4653,c1cc2c[nH]nc2s1
arene_4654,c1csc2sccoc=2o1
arene_4655,O=c1ccsc2n[nH]cc12
arene_4656,O=c1oc(=O)c2c(=O)ccsc2o1
arene_4657,O=c1cnn2ccncn12
arene_4658,O=c1ccc2nsc(=O)c(=O)n2s1
arene_4659,O=c1occc2ncccc12
arene_4660,O=c1ncn2cccc2s1
arene_4661,O=c1ncc2ccc(=O)oc2[nH]1
arene_4662,O=c1sn2sccc(=O)n2c1=O
arene_4663,O=c1cnn2[nH]ccon2[nH]1
arene_4664,O=c1ccoc2nc[nH]c12
arene_4665,O=c1ncsc2c(=O)occc12
arene_4666,c1cc2nc[nH]c2nn1
arene_4667,c1cn2[nH]cnoc-2n[nH]1
arene_4668,O=c1ncccs1
arene_4669,O=c1ccc(=O)c2snn[nH]c1=2
arene_4670,O=c1ccon2cncc12
arene_4671,c1non2ccsn2o1
arene_4672,c1coc2nocnn-2[nH]1
arene_4673,O=c1ccn2[nH]c(=O)ncc2n1
arene_4674,c1cn2[nH]nnoc-2no1
arene_4675,O=c1ccsc2c(=O)cc[nH]c12
arene_4676,O=c1scc2ccon12
arene_4677,O=c1cc2oc(=O)ccn2cn1
arene_4678,c1cn2[nH]cc[nH]c-2c[nH]1
arene_4679,c1nsc2csccn-2[nH]1
arene_4680,O=c1cnn2ccccc2n1
arene_4681,O=c1[nH]n2cccc2c(=O)o1
arene_4682,O=c1cc2sc(=O)ccn2nn1
arene_4683,c1ccn2cnnc2c1
arene_4684,O=c1[nH]c2cccnc2[nH]1
arene_4685,O=c1ccn2nc[nH]c2n1
arene_4686,O=c1cc2occc(=O)c2no1
arene_4687,O=c1ccn2c(=O)c(=O)ncn2s1
arene_4688,O=c1cnnc2ccncn12
arene_4689,O=c1ccn2[nH]nn[nH]n2s1
arene_4690,O=c1ccn2cnncn12
arene_4691,O=c1ncsn2ccnc12
arene_4692,O=c1nnc2c(=O)sccc2o1
arene_4693,O=c1ccn2scnon2o1
arene_4694,O=c1nc2ccncc2co1
arene_4695,O=c1ccn2cnc(=O)sc2n1
arene_4696,O=c1cnn2ccnc2o1
arene_4697,O=c1sc(=O)c(=O)c2scc[nH]c1=2
arene_4698,c1cc2snnc2o1
arene_4699,O=c1[nH]n2c(=O)ccn2sc1=O
arene_4700,O=c1scnc2cnccc12
arene_4701,O=c1c(=O)c2ccoc(=O)c2c1=O
arene_4702,O=c1ccc2nocc2s1
arene_4703,O=c1nc2c(=O)sccc2no1
arene_4704,c1cc2c[nH]cc2o1
arene_4705,O=c1cc[nH]c2n[nH]cc12
arene_4706,O=c1[nH]nc2cccnn2c1=O
arene_4707,O=c1ccoc2occc(=O)c12
arene_4708,O=c1on2c(=O)ccc(=O)n2oc1=O
arene_4709,O=c1nc2c(=O)[nH]ccc2cs1
arene_4710,O=c1[nH]c2occc(=O)c2s1
arene_4711,O=c1sn2sccc(=O)n2c(=O)c1=O
arene_4712,O=c1ccc2nc(=O)scc2[nH]1
arene_4713,O=c1ccc2[nH]c(=O)c(=O)c(=O)c=2c1=O
arene_4714,c1c[nH]n2[nH]nnn2[nH]1
arene_4715,O=c1ccc2nsc(=O)cc2[nH]1
arene_4716,O=c1oc(=O)c2ccnnc2s1
arene_4717,O=c1ccc2scc[nH]c=2c1=O
arene_4718,O=c1cc[nH]c2n[nH]c(=O)n12
arene_4719,O=c1ccn2nncnc2n1
arene_4720,O=c1nnc2nnccc2[nH]1
arene_4721,O=c1on2c(=O)c(=O)ccn2c(=O)s1
arene_4722,O=c1ccc2c(=O)ccc1=2
arene_4723,O=c1onc2ccnnn2c1=O
arene_4724,O=c1ncnc2ccsn12
arene_4725,O=c1[nH]ccn2sncsn12
arene_4726,O=c1nnsc2c(=O)occc12
arene_4727,c1cc2ccsn2n1
arene_4728,c1csc2cocnn-2[nH]1
arene_4729,O=c1[nH]ccc2c[nH]c(=O)n12
arene_4730,c1csn2onnn2[nH]1
arene_4731,O=c1[nH]n2ccc(=O)c(=O)n2[nH]1
arene_4732,O=c1ccc2nsc(=O)c(=O)n2[nH]1
arene_4733,c1cn2sncsc-2no1
arene_4734,O=c1scc2ccccn12
arene_4735,O=c1[nH]ccn2c(=O)occ12
arene_4736,O=c1ccc2nc[nH]c(=O)c2o1
arene_4737,O=c1nc2c(=O)ccsc2co1
arene_4738,O=c1cc2nnccc2c[nH]1
arene_4739,O=c1ccsc2nc[nH]c(=O)c12
arene_4740,O=c1cnn2occ[nH]n2o1
arene_4741,O=c1nccc2ncncn12
arene_4742,O=c1ccn2cnonc-2c1=O
arene_4743,O=c1ccn2[nH]nc[nH]n2[nH]1
arene_4744,O=c1ccn2c(=O)sccc2c1
arene_4745,O=c1ccn2c(=O)cnoc2c1
arene_4746,O=c1[nH]c2occc2sc1=O
arene_4747,O=c1nc2cccnc2no1
arene_4748,O=c1[nH]c(=O)n2occon2o1
arene_4749,O=c1nc2ccoc(=O)c2no1
arene_4750,O=c1ccc(=O)c2[nH]cc[nH]c1=2
arene_4751,O=c1oc(=O)c2ccsc2s1
arene_4752,O=c1onnn2c(=O)ccnc12
arene_4753,O=c1[nH]n2sccn2c(=O)c1=O
arene_4754,O=c1ccc2[nH]nn[nH]c1=2
arene_4755,O=c1cnoc2sccc12
arene_4756,O=c1cc2occc2n[nH]1
arene_4757,c1cnc2ncncc2c1
arene_4758,O=c1ncn2ccnnn12
arene_4759,c1cn2nn[nH]c2n1
arene_4760,O=c1snnc2cc[nH]c12
arene_4761,O=c1ccn2c(=O)[nH]cnc2n1
arene_4762,c1cn2[nH]nnoc-2cs1
arene_4763,O=c1[nH]c(=O)c2sccc(=O)c2s1
arene_4764,O=c1ccc2cc(=O)c(=O)nc1-2
arene_4765,O=c1ccnc2ccsc(=O)n12
arene_4766,c1cn2[nH]nnsn2o1
arene_4767,O=c1ccsn2c(=O)ccnc12
arene_4768,O=c1ncsn2occon12
arene_4769,O=c1sn2occon2sc1=O
arene_4770,O=c1ccc2c(=O)sc(=O)sc2o1
arene_4771,O=c1onc2[nH]ccc(=O)n2c1=O
arene_4772,O=c1occn2ncnc12
arene_4773,O=c1ccn2c(=O)oc(=O)c(=O)n2o1
arene_4774,c1nnn2sccsn2n1
