arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy
arene_4416,c1csc2sccsc=2s1,-1822.9204,aryne_5082,c1sc2sccsc=2sc#1,-1821.6069,93.9846
arene_4417,O=c1ccc2nsnnn-2c1=O,-958.4819,aryne_5083,O=c1c#cc2nsnnn-2c1=O,-957.1585,100.197
arene_4418,O=c1cnc2nccn2[nH]1,-486.5692,aryne_5084,O=c1cnc2nc#cn2[nH]1,-485.1761,143.9343
arene_4419,O=c1[nH]nnc2cccnc12,-524.6335,aryne_5085,O=c1[nH]nnc2c#ccnc12,-523.2994,106.9113
arene_4419,O=c1[nH]nnc2cccnc12,-524.6335,aryne_5086,O=c1[nH]nnc2cc#cnc12,-523.2953,109.4841
arene_4420,O=c1sc2occc(=O)c2sc1=O,-1364.259,aryne_5087,O=c1sc2oc#cc(=O)c2sc1=O,-1362.9093,116.7004
arene_4422,O=c1sn2sccsn2sc1=O,-2005.1765,aryne_5090,O=c1sn2sc#csn2sc1=O,-2003.8743,86.8938
arene_4423,c1cc2csnc2nn1,-754.1587,aryne_5091,c1nnc2nscc2c#1,-752.8187,110.6136
arene_4424,c1cc2[nH]ncc2s1,-700.1127,aryne_5092,c1sc2cn[nH]c2c#1,-698.7451,127.9329
arene_4425,c1nsc2nsccn-2o1,-1189.2201,aryne_5093,c1snc2sncon-2c#1,-1187.9057,94.5494
arene_4426,c1cc2cnnn2nn1,-427.3767,aryne_5094,c1nnn2nncc2c#1,-426.0294,115.1944
arene_4427,c1nc2ccsc2[nH]1,-700.1302,aryne_5095,c1sc2[nH]cnc2c#1,-698.766,125.7993
arene_4428,O=c1nc2sccsc-2nc1=O,-1285.2772,aryne_5096,O=c1nc2sc#csc-2nc1=O,-1283.9636,94.0474
arene_4429,O=c1cnon2[nH]ccon12,-598.5439,aryne_5097,O=c1cnon2[nH]c#con12,-597.1933,117.2652
arene_4430,O=c1sc2n[nH]ccn-2c1=O,-904.4718,aryne_5098,O=c1sc2n[nH]c#cn-2c1=O,-903.1145,121.4695
arene_4432,O=c1cc2cc[nH]c(=O)c2ns1,-926.5371,aryne_5100,O=c1cc2c#c[nH]c(=O)c2ns1,-925.1974,110.4254
arene_4433,c1cc2cncn2o1,-377.1364,aryne_5101,c1on2cncc2c#1,-375.7285,153.2215
arene_4434,O=c1[nH]ccc2oncc12,-490.4056,aryne_5102,O=c1[nH]c#cc2oncc12,-489.0563,116.4494
arene_4435,O=c1[nH]c(=O)c2c(=O)ccoc2o1,-698.6521,aryne_5103,O=c1[nH]c(=O)c2c(=O)c#coc2o1,-697.3017,117.1397
arene_4436,O=c1ccn2[nH]c(=O)c(=O)[nH]c2c1,-658.9051,aryne_5104,O=c1c#cn2[nH]c(=O)c(=O)[nH]c2c1,-657.574,105.0288
arene_4437,O=c1ccc2oc(=O)[nH]c(=O)c2[nH]1,-678.8385,aryne_5105,O=c1c#cc2oc(=O)[nH]c(=O)c2[nH]1,-677.5094,103.7738
arene_4438,c1cn2occoc-2no1,-527.3138,aryne_5106,c1onc2occon-2c#1,-525.9534,123.4148
arene_4439,O=c1nnn2ncccn12,-502.5112,aryne_5108,O=c1nnn2ncc#cn12,-501.1564,119.9007
arene_4440,O=c1sc(=O)c2occc(=O)c2s1,-1364.2758,aryne_5109,O=c1sc(=O)c2oc#cc(=O)c2s1,-1362.9266,116.3867
arene_4441,O=c1nnn2ccc(=O)n2[nH]1,-577.6393,aryne_5110,O=c1nnn2c#cc(=O)n2[nH]1,-576.2561,137.722
arene_4442,O=c1cc2oc(=O)ccc2n[nH]1,-603.625,aryne_5111,O=c1cc2oc(=O)c#cc2n[nH]1,-602.2953,104.1503
arene_4443,O=c1ccn2c(=O)sc(=O)oc2n1,-1037.5744,aryne_5112,O=c1c#cn2c(=O)sc(=O)oc2n1,-1036.2307,112.9354
arene_4444,O=c1cc2c(=O)ccsc2n[nH]1,-926.5197,aryne_5113,O=c1cc2c(=O)c#csc2n[nH]1,-925.2101,91.5373
arene_4445,O=c1cnn2sc(=O)ccc2c1,-926.4791,aryne_5114,O=c1cnn2sc(=O)c#cc2c1,-925.1646,94.6121
arene_4446,O=c1nc2ccncn2c(=O)o1,-619.6901,aryne_5115,O=c1nc2c#cncn2c(=O)o1,-618.3495,110.9901
arene_4447,c1cnc2nnoc2c1,-431.2465,aryne_5116,c1cc2onnc2nc#1,-429.9045,111.8686
arene_4447,c1cnc2nnoc2c1,-431.2465,aryne_5117,c1cnc2nnoc2c#1,-429.9112,107.6643
arene_4448,O=c1cnn2c(=O)sccn2c1=O,-1017.6277,aryne_5118,O=c1cnn2c(=O)sc#cn2c1=O,-1016.2909,108.6056
arene_4449,O=c1cc2ccsc(=O)c2n[nH]1,-926.5268,aryne_5119,O=c1cc2c#csc(=O)c2n[nH]1,-925.2131,94.1101
arene_4450,O=c1occn2c(=O)scc12,-908.3411,aryne_5120,O=c1oc#cn2c(=O)scc12,-906.9671,131.9489
arene_4452,O=c1oc(=O)c2cccc(=O)n2o1,-698.584,aryne_5122,O=c1oc(=O)c2cc#cc(=O)n2o1,-697.2568,102.5815
arene_4453,O=c1ccc2sccsc=2c1=O,-1253.2209,aryne_5123,O=c1c#cc2sccsc=2c1=O,-1251.9025,97.0594
arene_4453,O=c1ccc2sccsc=2c1=O,-1253.2209,aryne_5124,O=c1ccc2sc#csc=2c1=O,-1251.9115,91.4118
arene_4454,O=c1nc[nH]n2c(=O)ccnc12,-599.7908,aryne_5125,O=c1nc[nH]n2c(=O)c#cnc12,-598.4613,104.0248
arene_4456,O=c1[nH]ccn2oncon12,-598.6082,aryne_5127,O=c1[nH]c#cn2oncon12,-597.2525,120.4655
arene_4457,c1cn2[nH]cnon2nn1,-519.5768,aryne_5128,c1nnn2onc[nH]n2c#1,-518.2227,119.4615
arene_4458,O=c1nc2ccsc2no1,-849.1415,aryne_5129,O=c1nc2c#csc2no1,-847.783,122.2225
arene_4459,O=c1ccn2cn[nH]nc-2c1=O,-599.7136,aryne_5130,O=c1c#cn2cn[nH]nc-2c1=O,-598.3864,102.5815
arene_4460,O=c1c(=O)c(=O)c2sccc2c1=O,-1004.2657,aryne_5131,O=c1c(=O)c(=O)c2sc#cc2c1=O,-1002.8939,130.5684
arene_4462,O=c1ccc2nnc(=O)c1=2,-489.0972,aryne_5133,O=c1c#cc2nnc(=O)c1=2,-487.7282,128.8114
arene_4463,O=c1[nH]c2ccsc2sc1=O,-1231.2499,aryne_5134,O=c1[nH]c2c#csc2sc1=O,-1229.8815,128.4349
arene_4464,O=c1ccc2csc(=O)nc2o1,-946.3929,aryne_5135,O=c1c#cc2csc(=O)nc2o1,-945.0622,104.7778
arene_4465,O=c1ccc2nn[nH]c(=O)c2[nH]1,-599.7989,aryne_5136,O=c1c#cc2nn[nH]c(=O)c2[nH]1,-598.4701,103.5855
arene_4466,O=c1[nH]nc2ccncn2c1=O,-599.7994,aryne_5137,O=c1[nH]nc2c#cncn2c1=O,-598.4615,109.2958
arene_4467,c1cc2sccc2o1,-703.9345,aryne_5138,c1oc2ccsc2c#1,-702.526,153.598
arene_4467,c1cc2sccc2o1,-703.9345,aryne_5139,c1sc2ccoc2c#1,-702.5653,128.9369
arene_4469,O=c1on2c(=O)occn2c1=O,-676.4896,aryne_5141,O=c1on2c(=O)oc#cn2c1=O,-675.1101,135.4002
arene_4470,O=c1oc2c(=O)sccc2sc1=O,-1364.2743,aryne_5142,O=c1oc2c(=O)sc#cc2sc1=O,-1362.9532,98.7537
arene_4471,O=c1ccn2[nH]nnc(=O)n12,-577.632,aryne_5143,O=c1c#cn2[nH]nnc(=O)n12,-576.2475,138.5378
arene_4472,O=c1cc2[nH]ccc2ns1,-813.3184,aryne_5144,O=c1cc2[nH]c#cc2ns1,-811.9296,141.236
arene_4473,O=c1ccc(=O)c2[nH]nc[nH]c1=2,-583.7284,aryne_5145,O=c1c#cc(=O)c2[nH]nc[nH]c1=2,-582.4075,98.6282
arene_4474,O=c1cnn2c(=O)ccsc2n1,-942.5339,aryne_5146,O=c1cnn2c(=O)c#csc2n1,-941.2153,97.1849
arene_4476,O=c1scc2occn2c1=O,-908.3017,aryne_5148,O=c1scc2oc#cn2c1=O,-906.8986,150.2094
arene_4477,O=c1cnn2occsn2[nH]1,-921.5437,aryne_5149,O=c1cnn2oc#csn2[nH]1,-920.1865,121.4068
arene_4478,O=c1[nH]c2c(=O)ccsc2o1,-908.3424,aryne_5150,O=c1[nH]c2c(=O)c#csc2o1,-907.0296,93.5454
arene_4479,O=c1[nH]ccn2[nH]cnon12,-578.7765,aryne_5151,O=c1[nH]c#cn2[nH]cnon12,-577.4364,110.6764
arene_4480,O=c1cc[nH]n2ocnon12,-598.5847,aryne_5152,O=c1c#c[nH]n2ocnon12,-597.245,110.4254
arene_4481,O=c1ccn2oncc2c1,-490.3057,aryne_5153,O=c1c#cn2oncc2c1,-488.9724,106.4093
arene_4482,O=c1cnc2occc2o1,-510.2491,aryne_5154,O=c1cnc2oc#cc2o1,-508.8438,151.5899
arene_4483,O=c1nnn2c(=O)cccc2[nH]1,-599.7608,aryne_5155,O=c1nnn2c(=O)c#ccc2[nH]1,-598.4344,102.0795
arene_4484,O=c1oc(=O)c2sccc2s1,-1251.1127,aryne_5156,O=c1oc(=O)c2sc#cc2s1,-1249.7419,129.9409
arene_4486,O=c1cnsc2cccn12,-813.3202,aryne_5158,O=c1cnsc2cc#cn12,-811.9199,148.4524
arene_4487,O=c1occ2cnccn12,-490.415,aryne_5159,O=c1occ2cnc#cn12,-489.0568,122.0343
arene_4490,c1con2ccsn2[nH]1,-792.3026,aryne_5164,c1sn2[nH]ccon2c#1,-790.9559,114.8179
arene_4491,O=c1ccc2c(=O)nnsc2o1,-962.3527,aryne_5165,O=c1c#cc2c(=O)nnsc2o1,-961.0198,106.1583
arene_4492,O=c1sc(=O)n2ccocc1-2,-908.3161,aryne_5166,O=c1sc(=O)n2c#cocc1-2,-906.9414,132.3882
arene_4493,O=c1ncoc2[nH]ccc12,-490.4261,aryne_5167,O=c1ncoc2[nH]c#cc12,-489.0298,145.9424
arene_4494,O=c1ccn2c(=O)[nH]ccc2c1,-567.7856,aryne_5168,O=c1c#cn2c(=O)[nH]ccc2c1,-566.4514,106.9741
arene_4494,O=c1ccn2c(=O)[nH]ccc2c1,-567.7856,aryne_5169,O=c1ccn2c(=O)[nH]c#cc2c1,-566.4371,115.9474
arene_4495,O=c1ccc2c(=O)occc2o1,-607.4662,aryne_5170,O=c1c#cc2c(=O)occc2o1,-606.1338,105.8445
arene_4495,O=c1ccc2c(=O)occc2o1,-607.4662,aryne_5171,O=c1ccc2c(=O)oc#cc2o1,-606.1159,117.0769
arene_4496,O=c1occ2ncccn2c1=O,-603.6137,aryne_5172,O=c1occ2ncc#cn2c1=O,-602.2648,116.1984
arene_4497,c1n[nH]n2ccsnc-2[nH]1,-826.643,aryne_5173,c1snc2[nH]cn[nH]n-2c#1,-825.3232,97.9379
arene_4498,O=c1[nH]n2[nH]cc[nH]n2[nH]c1=O,-634.082,aryne_5174,O=c1[nH]n2[nH]c#c[nH]n2[nH]c1=O,-632.7273,119.838
arene_4499,c1n[nH]n2sccn2o1,-808.3182,aryne_5175,c1sn2[nH]ncon2c#1,-806.9714,114.8807
arene_4500,O=c1nnc2cccc(=O)n2s1,-942.496,aryne_5176,O=c1nnc2cc#cc(=O)n2s1,-941.1662,104.213
arene_4501,O=c1[nH]c2occc(=O)c2o1,-585.4159,aryne_5177,O=c1[nH]c2oc#cc(=O)c2o1,-584.0676,115.8219
arene_4503,c1cnn2scn[nH]n2c1,-826.5575,aryne_5179,c1cnn2scn[nH]n2c#1,-825.2219,107.8526
arene_4504,O=c1ccon2[nH]nnsn12,-937.5231,aryne_5180,O=c1c#con2[nH]nnsn12,-936.1899,106.3465
arene_4505,O=c1oc(=O)c2ccsc2o1,-928.199,aryne_5181,O=c1oc(=O)c2c#csc2o1,-926.8313,127.9956
arene_4506,O=c1ccc2cc(=O)occ2[nH]1,-587.614,aryne_5182,O=c1c#cc2cc(=O)occ2[nH]1,-586.2882,101.703
arene_4507,O=c1ccc2ccnc(=O)n2s1,-926.5248,aryne_5183,O=c1c#cc2ccnc(=O)n2s1,-925.2093,95.2396
arene_4508,O=c1ccn2c(=O)oc(=O)nc2o1,-714.6894,aryne_5184,O=c1c#cn2c(=O)oc(=O)nc2o1,-713.3356,119.2732
arene_4509,O=c1sc2occ[nH]c=2c(=O)c1=O,-1021.4614,aryne_5185,O=c1sc2oc#c[nH]c=2c(=O)c1=O,-1020.0996,124.2933
arene_4510,O=c1oc(=O)n2c(=O)cccc2s1,-1021.5505,aryne_5186,O=c1oc(=O)n2c(=O)c#ccc2s1,-1020.2232,102.6442
arene_4511,O=c1ncc2ccccc2s1,-835.385,aryne_5187,O=c1ncc2c#cccc2s1,-834.0504,107.2251
arene_4511,O=c1ncc2ccccc2s1,-835.385,aryne_5188,O=c1ncc2cc#ccc2s1,-834.0501,107.4133
arene_4511,O=c1ncc2ccccc2s1,-835.385,aryne_5189,O=c1ncc2ccc#cc2s1,-834.0521,106.1583
arene_4512,O=c1nnn2ccccn2c1=O,-599.6859,aryne_5190,O=c1nnn2c#cccn2c1=O,-598.3349,117.5162
arene_4512,O=c1nnn2ccccn2c1=O,-599.6859,aryne_5191,O=c1nnn2ccc#cn2c1=O,-598.3343,117.8927
arene_4513,O=c1ccc2oc(=O)oc(=O)c2[nH]1,-698.6631,aryne_5192,O=c1c#cc2oc(=O)oc(=O)c2[nH]1,-697.333,104.4013
arene_4514,c1cc2ncsn2c1,-700.1043,aryne_5193,c1cc2ncsn2c#1,-698.711,144.0598
arene_4515,O=c1ccsc2nc[nH]c(=O)c12,-926.5575,aryne_5194,O=c1c#csc2nc[nH]c(=O)c12,-925.2478,91.6001
arene_4516,O=c1nc2sccc(=O)c2cs1,-1269.2903,aryne_5195,O=c1nc2sc#cc(=O)c2cs1,-1267.9801,91.9138
arene_4517,c1cc2occc2[nH]1,-361.167,aryne_5196,c1[nH]c2ccoc2c#1,-359.7717,145.3149
arene_4518,O=c1nc[nH]n2cccc12,-470.5414,aryne_5198,O=c1nc[nH]n2c#ccc12,-469.1474,144.4991
arene_4519,O=c1sncn2ccnc12,-829.3511,aryne_5199,O=c1sncn2c#cnc12,-827.9489,149.6447
arene_4520,O=c1[nH]c2occc2sc1=O,-908.3237,aryne_5200,O=c1[nH]c2oc#cc2sc1=O,-906.9111,156.1708
arene_4521,O=c1ccsc2nn[nH]c(=O)c12,-942.5142,aryne_5201,O=c1c#csc2nn[nH]c(=O)c12,-941.2038,92.0393
arene_4522,O=c1c(=O)n2ccc(=O)n2c1=O,-639.468,aryne_5202,O=c1c(=O)n2c#cc(=O)n2c1=O,-638.076,143.2441
arene_4523,O=c1ncsc2cc[nH]c12,-813.3475,aryne_5203,O=c1ncsc2c#c[nH]c12,-811.9466,148.8289
arene_4525,O=c1ccn2oc(=O)c(=O)n2o1,-676.4237,aryne_5205,O=c1c#cn2oc(=O)c(=O)n2o1,-675.0824,111.4294
arene_4526,O=c1nnc2[nH]ccc2o1,-506.4031,aryne_5206,O=c1nnc2[nH]c#cc2o1,-505.0072,145.6914
arene_4527,O=c1[nH]ccn2ocnon12,-598.6181,aryne_5207,O=c1[nH]c#cn2ocnon12,-597.2533,126.1758
arene_4528,O=c1ncn2cnccc2n1,-524.6621,aryne_5208,O=c1ncn2cnc#cc2n1,-523.3222,110.5509
arene_4529,O=c1[nH]c(=O)c(=O)c2occ[nH]c1=2,-678.76,aryne_5209,O=c1[nH]c(=O)c(=O)c2oc#c[nH]c1=2,-677.3923,127.9956
arene_4530,O=c1ccn2sc(=O)[nH]c2n1,-904.5231,aryne_5210,O=c1c#cn2sc(=O)[nH]c2n1,-903.187,108.1663
arene_4532,O=c1scnc2c(=O)occc12,-946.3864,aryne_5212,O=c1scnc2c(=O)oc#cc12,-945.0299,120.9675
arene_4534,O=c1ccoc2[nH]cnc(=O)c12,-603.626,aryne_5214,O=c1c#coc2[nH]cnc(=O)c12,-602.2799,114.4414
arene_4537,O=c1nnoc2cc[nH]c12,-506.3677,aryne_5217,O=c1nnoc2c#c[nH]c12,-504.9668,148.8289
arene_4538,O=c1ncon2[nH]cc[nH]n12,-578.7906,aryne_5218,O=c1ncon2[nH]c#c[nH]n12,-577.4486,111.8686
arene_4539,O=c1[nH]ccn2occsn12,-905.5915,aryne_5219,O=c1[nH]c#cn2occsn12,-904.2323,122.6618
arene_4541,O=c1cc[nH]c2ncoc12,-490.4297,aryne_5222,O=c1c#c[nH]c2ncoc12,-489.0964,106.4093
arene_4542,O=c1ccc(=O)c2c(=O)nnc(=O)c1=2,-715.516,aryne_5223,O=c1c#cc(=O)c2c(=O)nnc(=O)c1=2,-714.1992,96.0554
arene_4543,O=c1oc(=O)c2occoc1=2,-605.2196,aryne_5224,O=c1oc(=O)c2oc#coc1=2,-603.8344,138.977
arene_4546,O=c1ccsn2ocnon12,-941.3242,aryne_5227,O=c1c#csn2ocnon12,-940.0064,96.6829
arene_4547,O=c1ccc2cc(=O)scc2[nH]1,-910.5253,aryne_5228,O=c1c#cc2cc(=O)scc2[nH]1,-909.1998,101.5147
arene_4548,O=c1ccc2oc(=O)c(=O)c=2c1=O,-681.3483,aryne_5229,O=c1c#cc2oc(=O)c(=O)c=2c1=O,-680.0259,99.5694
arene_4549,O=c1ccn2oc(=O)c(=O)n2[nH]1,-656.6153,aryne_5230,O=c1c#cn2oc(=O)c(=O)n2[nH]1,-655.2744,111.1784
arene_4550,O=c1[nH]n2[nH]ccon2c(=O)o1,-673.8024,aryne_5231,O=c1[nH]n2[nH]c#con2c(=O)o1,-672.4459,120.9675
arene_4551,O=c1ccn2nncnc2c1,-524.5862,aryne_5232,O=c1c#cn2nncnc2c1,-523.2496,108.4801
arene_4554,O=c1snc2ccoc(=O)n2c1=O,-1037.5442,aryne_5235,O=c1snc2c#coc(=O)n2c1=O,-1036.1876,121.0303
arene_4555,O=c1ccc2c(=O)[nH]c(=O)c(=O)c=2c1=O,-774.7312,aryne_5236,O=c1c#cc2c(=O)[nH]c(=O)c(=O)c=2c1=O,-773.4094,99.1929
arene_4559,O=c1cnn2cnccn2c1=O,-599.7169,aryne_5241,O=c1cnn2cnc#cn2c1=O,-598.3572,122.9755
arene_4560,O=c1ccnc2cnnnn12,-540.5916,aryne_5242,O=c1c#cnc2cnnnn12,-539.2609,104.7778
arene_4561,O=c1ccn2[nH]c(=O)[nH]c2c1,-545.7117,aryne_5243,O=c1c#cn2[nH]c(=O)[nH]c2c1,-544.3791,105.97
arene_4562,c1cc2sncc2[nH]1,-700.1213,aryne_5244,c1[nH]c2cnsc2c#1,-698.7239,146.6326
arene_4563,O=c1ncn2c(=O)cccc2o1,-603.6466,aryne_5245,O=c1ncn2c(=O)c#ccc2o1,-602.3186,103.0835
arene_4564,O=c1[nH]n2cccc2o1,-452.3278,aryne_5246,O=c1[nH]n2c#ccc2o1,-450.934,144.3736
arene_4565,O=c1ccc2cnnn2o1,-506.3503,aryne_5247,O=c1c#cc2cnnn2o1,-505.0153,107.4761
arene_4566,O=c1sc(=O)n2sccn2c1=O,-1322.3451,aryne_5248,O=c1sc(=O)n2sc#cn2c1=O,-1320.9797,126.5523
arene_4567,O=c1scnc2cccn12,-813.3465,aryne_5249,O=c1scnc2cc#cn12,-811.952,144.8128
arene_4568,O=c1nnsc2ccnnc12,-883.3414,aryne_5250,O=c1nnsc2c#cnnc12,-882.0033,109.4213
arene_4569,O=c1on2cc[nH]cc-2c1=O,-565.4718,aryne_5251,O=c1on2c#c[nH]cc-2c1=O,-564.1319,110.5509
arene_4570,O=c1cc2occc2cs1,-817.1405,aryne_5252,O=c1cc2oc#cc2cs1,-815.7366,150.7114
arene_4571,O=c1scc2ncccn12,-813.3415,aryne_5253,O=c1scc2ncc#cn12,-811.992,116.5749
arene_4572,O=c1ccnc[nH]1,-339.1734,aryne_5254,O=c1c#cnc[nH]1,-337.8433,104.4013
arene_4573,O=c1oc(=O)c2nnccc2s1,-962.3926,aryne_5255,O=c1oc(=O)c2nnc#cc2s1,-961.0522,110.8646
arene_4574,O=c1ccn2[nH]cc[nH]n2[nH]1,-542.9195,aryne_5256,O=c1c#cn2[nH]cc[nH]n2[nH]1,-541.6008,97.2477
arene_4574,O=c1ccn2[nH]cc[nH]n2[nH]1,-542.9195,aryne_5257,O=c1ccn2[nH]c#c[nH]n2[nH]1,-541.6256,81.6854
arene_4575,O=c1cnc2ncccc2s1,-851.3944,aryne_5258,O=c1cnc2nc#ccc2s1,-850.0582,108.2291
arene_4575,O=c1cnc2ncccc2s1,-851.3944,aryne_5259,O=c1cnc2ncc#cc2s1,-850.0602,106.9741
arene_4577,O=c1occn2onnon12,-634.3939,aryne_5261,O=c1oc#cn2onnon12,-633.0213,131.0704
arene_4578,O=c1ccsc2nncc(=O)n12,-942.5205,aryne_5262,O=c1c#csc2nncc(=O)n12,-941.2035,96.1809
arene_4579,O=c1occ2nnccn12,-506.3931,aryne_5263,O=c1occ2nnc#cn12,-505.0292,125.6111
arene_4580,O=c1cccc2nc[nH]n12,-470.5684,aryne_5264,O=c1c#ccc2nc[nH]n12,-469.2426,101.703
arene_4581,O=c1nc2c(=O)ccoc2ns1,-962.3639,aryne_5265,O=c1nc2c(=O)c#coc2ns1,-961.0214,112.1824
arene_4582,O=c1[nH]c(=O)c2c(=O)sccc2o1,-1021.5749,aryne_5266,O=c1[nH]c(=O)c2c(=O)sc#cc2o1,-1020.2561,97.3104
arene_4583,O=c1sn2ccnnn2c1=O,-920.3792,aryne_5267,O=c1sn2c#cnnn2c1=O,-919.0362,112.4961
arene_4585,O=c1nnc2nccnc2[nH]1,-540.6621,aryne_5269,O=c1nnc2nc#cnc2[nH]1,-539.2896,131.0076
arene_4586,O=c1sccc2nccnc12,-851.3956,aryne_5270,O=c1sc#cc2nccnc12,-850.0787,96.1181
arene_4586,O=c1sccc2nccnc12,-851.3956,aryne_5271,O=c1sccc2nc#cnc12,-850.026,129.1879
arene_4587,O=c1oc(=O)n2[nH]ccsn2o1,-1016.5816,aryne_5272,O=c1oc(=O)n2[nH]c#csn2o1,-1015.2639,96.6202
arene_4588,c1csc2cscnn-2[nH]1,-1153.3627,aryne_5273,c1[nH]n2ncscc-2sc#1,-1152.0401,99.6949
arene_4589,O=c1[nH]c(=O)c2[nH]ccc(=O)c2[nH]1,-659.0088,aryne_5274,O=c1[nH]c(=O)c2[nH]c#cc(=O)c2[nH]1,-657.6711,109.1703
arene_4590,c1n[nH]n2ccscc-2[nH]1,-810.6081,aryne_5275,c1scc2[nH]cn[nH]n-2c#1,-809.2888,97.6242
arene_4591,O=c1ccc2c(=O)c(=O)sc1=2,-891.0461,aryne_5276,O=c1c#cc2c(=O)c(=O)sc1=2,-889.678,128.2466
arene_4592,c1cnc2snnc2n1,-770.2052,aryne_5277,c1nc2nnsc2nc#1,-768.8331,130.7566
arene_4593,O=c1cn[nH]c2[nH]ccc12,-470.5568,aryne_5278,O=c1cn[nH]c2[nH]c#cc12,-469.1593,146.6954
arene_4594,O=c1sccc2ccsc(=O)c12,-1253.2653,aryne_5279,O=c1sc#cc2ccsc(=O)c12,-1251.9516,94.1101
arene_4595,O=c1[nH]nnc2occc12,-506.4065,aryne_5280,O=c1[nH]nnc2oc#cc12,-504.9934,156.4845
arene_4598,O=c1[nH]c2c(=O)[nH]ccc2c(=O)s1,-1001.7463,aryne_5283,O=c1[nH]c2c(=O)[nH]c#cc2c(=O)s1,-1000.3935,118.6457
arene_4599,O=c1cnn2ccocc1-2,-490.3442,aryne_5284,O=c1cnn2c#cocc1-2,-488.9706,131.6979
arene_4600,O=c1c(=O)c2ccsc2c1=O,-891.0691,aryne_5285,O=c1c(=O)c2c#csc2c1=O,-889.6963,131.1959
arene_4601,O=c1occn2onn[nH]n12,-614.6122,aryne_5286,O=c1oc#cn2onn[nH]n12,-613.2344,134.3334
arene_4602,c1cc2nonc2s1,-735.9019,aryne_5287,c1sc2nonc2c#1,-734.5357,127.0543
arene_4603,O=c1ccn2c(=O)scc2o1,-908.3415,aryne_5288,O=c1c#cn2c(=O)scc2o1,-906.9911,117.1397
arene_4604,O=c1ccn2ncnnc2c1,-524.5715,aryne_5289,O=c1c#cn2ncnnc2c1,-523.2358,107.9153
arene_4605,O=c1sc(=O)c2ccoc(=O)c2s1,-1364.2947,aryne_5290,O=c1sc(=O)c2c#coc(=O)c2s1,-1362.9343,123.4148
arene_4606,c1cn2snnsn2s1,-1490.0455,aryne_5291,c1sn2snnsn2c#1,-1488.7037,111.7431
arene_4607,c1cc2c[nH]cc2s1,-684.0983,aryne_5292,c1sc2c[nH]cc2c#1,-682.7371,123.9168
arene_4608,c1cc2sccn2n1,-700.1062,aryne_5293,c1sc2ccnn2c#1,-698.7187,140.4203
arene_4609,c1cc2[nH]ncc2[nH]1,-357.3453,aryne_5294,c1[nH]c2cn[nH]c2c#1,-355.9508,144.8128
arene_4610,O=c1oc2nccnc2oc1=O,-639.5095,aryne_5295,O=c1oc2nc#cnc2oc1=O,-638.1318,134.2707
arene_4611,O=c1sccc2c[nH]cc12,-797.3226,aryne_5296,O=c1sc#cc2c[nH]cc12,-796.0067,95.4906
arene_4612,O=c1ccnc2nnncn12,-540.6198,aryne_5297,O=c1c#cnc2nnncn12,-539.2899,104.2758
arene_4613,O=c1ccn2ccsn2c1=O,-888.402,aryne_5298,O=c1c#cn2ccsn2c1=O,-887.0688,106.3465
arene_4613,O=c1ccn2ccsn2c1=O,-888.402,aryne_5299,O=c1ccn2c#csn2c1=O,-887.0548,115.1317
arene_4614,O=c1ccsc2nnsc12,-1172.0804,aryne_5300,O=c1c#csc2nnsc12,-1170.767,93.9219
arene_4615,O=c1ccc(=O)c2cc(=O)c(=O)cc1-2,-683.5249,aryne_5301,O=c1c#cc(=O)c2cc(=O)c(=O)cc1-2,-682.2101,94.8004
arene_4616,O=c1oc(=O)c2nccn2o1,-601.3995,aryne_5302,O=c1oc(=O)c2nc#cn2o1,-599.9977,149.3937
arene_4617,O=c1nc2nnccn2c(=O)[nH]1,-615.8259,aryne_5303,O=c1nc2nnc#cn2c(=O)[nH]1,-614.456,129.3761
arene_4618,c1csn2sccn2s1,-1458.0447,aryne_5305,c1sn2sccsn2c#1,-1456.7046,110.6764
arene_4619,O=c1ccc2onnc(=O)c2o1,-639.4005,aryne_5306,O=c1c#cc2onnc(=O)c2o1,-638.0679,105.97
arene_4620,O=c1cnn2c(=O)ccn2o1,-581.4661,aryne_5307,O=c1cnn2c(=O)c#cn2o1,-580.0845,136.718
arene_4621,O=c1oc(=O)n2ccc(=O)c(=O)n2o1,-789.7096,aryne_5308,O=c1oc(=O)n2c#cc(=O)c(=O)n2o1,-788.3711,109.6723
arene_4623,O=c1nnc2ccnnc2s1,-883.3528,aryne_5310,O=c1nnc2c#cnnc2s1,-882.0079,113.6884
arene_4624,O=c1ncc2occsc1=2,-833.1173,aryne_5311,O=c1ncc2oc#csc1=2,-831.7765,111.1156
arene_4625,O=c1[nH]n2cnccn2c1=O,-561.6598,aryne_5312,O=c1[nH]n2cnc#cn2c1=O,-560.3039,120.591
arene_4626,O=c1ccn2oc(=O)c(=O)oc2c1,-698.5445,aryne_5313,O=c1c#cn2oc(=O)c(=O)oc2c1,-697.209,107.7898
arene_4628,O=c1ccc2nc(=O)[nH]cc2[nH]1,-583.8126,aryne_5315,O=c1c#cc2nc(=O)[nH]cc2[nH]1,-582.487,101.5775
arene_4629,O=c1occc2ncsc12,-833.1967,aryne_5316,O=c1oc#cc2ncsc12,-831.8433,119.0222
