arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy,Sz_Aryne_Ring,RingSys_Type,Aryne_Aindx_1,Aryne_Aindx_2,Aindx_1_Type,Aindx_2_Type,Aryne_Bond_Dist(A),Aidx1_BndAngl_idxs,BndAng1_Atom_Types,Aidx1_BndAngl,Aidx2_BndAngl_idxs,BndAng2_Atom_Types,Aidx2_BndAngl,Max_Aryne_BndAngl,Aidx1_BndAngl_dev,Aidx2_BndAngl_dev,Max_angle_dev,Sum_abs_dev,Aryne_DiH_Ang,eHOMO(eV),eLUMO(eV),H_L_Gap(eV),Hirsh_chgs_Aindx_1,Hirsh_chgs_Aindx_2,Sum_Abs_Hirsh_aryne
arene_7205,O=c1ccc2nc(=O)[nH]nc2[nH]1,-599.8141,aryne_8277,O=c1c#cc2nc(=O)[nH]nc2[nH]1,-598.4866,102.7697,6,multi,2,3,C,C,1.2224,"[1, 2, 3]","['C', 'C', 'C']",128.4051,"[2, 3, 4]","['C', 'C', 'C']",129.0462,129.0462,8.405100000000004,9.046199999999999,9.046199999999999,17.451300000000003,0.001,-8.5482,-2.5987,5.9495,-0.025,-0.0158,0.0408
arene_7206,O=c1sccn2scn[nH]n12,-1244.5139,aryne_8278,O=c1sc#cn2scn[nH]n12,-1243.1818,105.6563,6,multi,3,4,C,C,1.2575,"[2, 3, 4]","['S', 'C', 'C']",103.6717,"[3, 4, 5]","['C', 'C', 'N']",149.4594,149.4594,16.3283,29.459399999999988,29.459399999999988,45.78769999999999,35.851,-8.0113,-1.9966,6.0147,-0.1586,0.0404,0.19899999999999998
arene_7207,c1cn2onnsn2s1,-1167.0483,aryne_8279,c1sn2snnon2c#1,-1165.6989,116.5122,5,multi,8,0,C,C,1.2425,"[7, 8, 0]","['N', 'C', 'C']",132.8823,"[1, 0, 8]","['S', 'C', 'C']",103.7268,132.8823,24.882299999999987,4.273200000000003,24.882299999999987,29.15549999999999,14.038,-8.2933,-3.3761,4.9172,0.0736,-0.0842,0.1578
arene_7208,O=c1ccc2[nH]c(=O)[nH]c(=O)c2[nH]1,-659.0099,aryne_8280,O=c1c#cc2[nH]c(=O)[nH]c(=O)c2[nH]1,-657.6835,102.0795,6,multi,2,3,C,C,1.2301,"[1, 2, 3]","['C', 'C', 'C']",129.6543,"[2, 3, 4]","['C', 'C', 'C']",126.3176,129.6543,9.654300000000006,6.317599999999999,9.654300000000006,15.971900000000005,0.063,-7.9953,-2.1403,5.855,-0.0217,-0.0453,0.067
arene_7209,O=c1ccsc2[nH]cnc12,-813.3383,aryne_8281,O=c1c#csc2[nH]cnc12,-812.0287,91.5373,6,multi,2,3,C,C,1.2288,"[1, 2, 3]","['C', 'C', 'C']",138.0885,"[2, 3, 4]","['C', 'C', 'S']",130.6836,138.0885,18.08850000000001,10.683600000000013,18.08850000000001,28.772100000000023,0.015,-8.0990,-1.6526,6.446400000000001,-0.0289,-0.076,0.1049
arene_7210,O=c1ocnn2sccsn12,-1264.3798,aryne_8282,O=c1ocnn2sc#csn12,-1263.0758,88.0233,6,multi,7,8,C,C,1.2343,"[6, 7, 8]","['S', 'C', 'C']",135.8986,"[7, 8, 9]","['C', 'C', 'S']",130.4739,135.8986,15.898599999999988,10.473899999999986,15.898599999999988,26.372499999999974,23.734,-7.8113,-2.2910,5.520300000000001,-0.0713,-0.0842,0.1555
arene_7211,O=c1nc2cc[nH]c2n[nH]1,-486.5889,aryne_8283,O=c1nc2c#c[nH]c2n[nH]1,-485.2047,138.3495,5,multi,4,5,C,C,1.2471,"[3, 4, 5]","['C', 'C', 'C']",111.0373,"[4, 5, 6]","['C', 'C', 'N']",116.35,116.35,3.037300000000002,8.349999999999994,8.349999999999994,11.387299999999996,0.725,-8.1116,-3.2040,4.907599999999999,-0.0594,0.0107,0.0701
arene_7212,O=c1[nH]ccn2snnsn12,-1260.5431,aryne_8284,O=c1[nH]c#cn2snnsn12,-1259.1881,120.0262,6,multi,3,4,C,C,1.3705,"[2, 3, 4]","['N', 'C', 'C']",108.3229,"[3, 4, 5]","['C', 'C', 'N']",120.9763,120.9763,11.677099999999996,0.9762999999999948,11.677099999999996,12.65339999999999,48.507,-7.8144,-2.1238,5.6906,-0.1005,-0.0542,0.1547
arene_7214,O=c1cccc2cccnn12,-492.5854,aryne_8286,O=c1c#ccc2cccnn12,-491.2615,100.5107,6,multi,2,3,C,C,1.2336,"[1, 2, 3]","['C', 'C', 'C']",126.0629,"[2, 3, 4]","['C', 'C', 'C']",133.6954,133.6954,6.062899999999999,13.695400000000006,13.695400000000006,19.758300000000006,0.015,-7.3237,-1.3273,5.9963999999999995,-0.0842,-0.018,0.1022
arene_7214,O=c1cccc2cccnn12,-492.5854,aryne_8287,O=c1cccc2c#ccnn12,-491.2536,105.468,6,multi,6,7,C,C,1.2302,"[5, 6, 7]","['C', 'C', 'C']",125.5756,"[6, 7, 8]","['C', 'C', 'C']",124.8597,125.5756,5.575599999999994,4.859700000000004,5.575599999999994,10.435299999999998,0.069,-7.3124,-2.0301,5.2823,-0.0351,-0.0315,0.06659999999999999
arene_7215,O=c1ccc2cncc(=O)n2s1,-926.5175,aryne_8288,O=c1c#cc2cncc(=O)n2s1,-925.2021,95.1769,6,multi,2,3,C,C,1.2224,"[1, 2, 3]","['C', 'C', 'C']",134.4756,"[2, 3, 4]","['C', 'C', 'C']",133.9099,134.4756,14.475599999999986,13.909899999999993,14.475599999999986,28.38549999999998,0.007,-8.1595,-2.3515,5.808,-0.0292,-0.012,0.0412
arene_7216,O=c1nc2c(=O)sccn2c(=O)s1,-1360.468,aryne_8289,O=c1nc2c(=O)sc#cn2c(=O)s1,-1359.1362,105.468,6,multi,7,8,C,C,1.2136,"[6, 7, 8]","['S', 'C', 'C']",131.176,"[7, 8, 9]","['C', 'C', 'N']",137.4533,137.4533,11.175999999999988,17.453300000000013,17.453300000000013,28.6293,0.088,-8.7411,-2.7101,6.030999999999999,-0.0658,0.0185,0.0843
arene_7217,O=c1scnc2[nH]ccc12,-813.3576,aryne_8290,O=c1scnc2[nH]c#cc12,-811.9621,145.4404,5,multi,7,8,C,C,1.2459,"[6, 7, 8]","['N', 'C', 'C']",112.0851,"[7, 8, 9]","['C', 'C', 'C']",111.2176,112.0851,4.085099999999997,3.2176000000000045,4.085099999999997,7.3027000000000015,0.225,-7.9789,-3.0889,4.890000000000001,-0.0193,-0.0323,0.05160000000000001
arene_7218,O=c1[nH]cnc2ccnnc12,-524.6552,aryne_8291,O=c1[nH]cnc2c#cnnc12,-523.3163,109.9233,6,multi,6,7,C,C,1.2607,"[5, 6, 7]","['C', 'C', 'C']",108.9623,"[6, 7, 8]","['C', 'C', 'N']",146.4879,146.4879,11.037700000000001,26.487899999999996,26.487899999999996,37.5256,0.027,-9.0851,-1.8850,7.200100000000001,-0.0953,0.1142,0.2095
arene_7220,O=c1ccc2[nH]ncc2s1,-813.3255,aryne_8293,O=c1c#cc2[nH]ncc2s1,-812.0145,92.4158,6,multi,2,3,C,C,1.2312,"[1, 2, 3]","['C', 'C', 'C']",138.359,"[2, 3, 4]","['C', 'C', 'C']",127.7137,138.359,18.35900000000001,7.713700000000003,18.35900000000001,26.07270000000001,0.02,-8.0795,-1.8074,6.2721,-0.035,-0.0402,0.0752
arene_7221,O=c1ncn2ccnc2s1,-829.3622,aryne_8294,O=c1ncn2c#cnc2s1,-827.9588,150.3977,5,multi,5,6,C,C,1.2851,"[4, 5, 6]","['N', 'C', 'C']",89.642,"[5, 6, 7]","['C', 'C', 'N']",134.3936,134.3936,18.358000000000004,26.393599999999992,26.393599999999992,44.751599999999996,0.004,-8.4981,-3.2410,5.257100000000001,-0.1806,0.1581,0.3387
arene_7222,O=c1ccsn2snnon12,-1280.2637,aryne_8295,O=c1c#csn2snnon12,-1278.9465,96.3064,6,multi,2,3,C,C,1.2342,"[1, 2, 3]","['C', 'C', 'C']",129.7528,"[2, 3, 4]","['C', 'C', 'S']",129.0019,129.7528,9.752800000000008,9.001900000000006,9.752800000000008,18.754700000000014,30.045,-8.6723,-2.6050,6.0672999999999995,-0.0335,-0.0375,0.07100000000000001
arene_7223,O=c1on2c(=O)cc[nH]n2c1=O,-656.6103,aryne_8296,O=c1on2c(=O)c#c[nH]n2c1=O,-655.2741,108.2291,6,multi,6,7,C,C,1.2394,"[4, 6, 7]","['C', 'C', 'C']",118.5994,"[6, 7, 8]","['C', 'C', 'N']",133.9344,133.9344,1.4005999999999972,13.93440000000001,13.93440000000001,15.335000000000008,34.481,-9.1539,-2.8600,6.293900000000001,-0.0949,0.0426,0.1375
arene_7224,O=c1ncc2ccsc(=O)c2[nH]1,-926.5633,aryne_8297,O=c1ncc2c#csc(=O)c2[nH]1,-925.241,99.5067,6,multi,5,6,C,C,1.2242,"[4, 5, 6]","['C', 'C', 'C']",134.9342,"[5, 6, 7]","['C', 'C', 'S']",129.5123,134.9342,14.934200000000004,9.51230000000001,14.934200000000004,24.446500000000015,0.107,-8.1100,-2.4412,5.668799999999999,-0.032,-0.0721,0.1041
arene_7225,O=c1[nH]ccc2nsnc12,-829.3717,aryne_8298,O=c1[nH]c#cc2nsnc12,-828.0272,113.4374,6,multi,3,4,C,C,1.2256,"[2, 3, 4]","['N', 'C', 'C']",134.2744,"[3, 4, 5]","['C', 'C', 'C']",121.8062,134.2744,14.274400000000014,1.806200000000004,14.274400000000014,16.080600000000018,0.018,-8.2243,-2.1281,6.0962,0.0281,-0.0697,0.0978
arene_7226,O=c1[nH]cc2ccncn12,-470.594,aryne_8299,O=c1[nH]cc2c#cncn12,-469.2612,106.0955,6,multi,5,6,C,C,1.2437,"[4, 5, 6]","['C', 'C', 'C']",106.0656,"[5, 6, 7]","['C', 'C', 'N']",149.3976,149.3976,13.934399999999997,29.39760000000001,29.39760000000001,43.33200000000001,0.042,-6.9722,-1.1016,5.8706,-0.1481,0.0922,0.2403
arene_7227,O=c1ccsc2c(=O)oncc12,-946.3325,aryne_8300,O=c1c#csc2c(=O)oncc12,-945.021,92.7296,6,multi,2,3,C,C,1.2292,"[1, 2, 3]","['C', 'C', 'C']",134.5641,"[2, 3, 4]","['C', 'C', 'S']",132.6956,134.5641,14.564099999999996,12.695600000000013,14.564099999999996,27.25970000000001,0.017,-9.1692,-2.5541,6.6151,-0.028,-0.0452,0.0732
arene_7228,O=c1ccn2cn[nH]cc-2c1=O,-583.7215,aryne_8301,O=c1c#cn2cn[nH]cc-2c1=O,-582.3954,101.8912,6,multi,2,3,C,C,1.2433,"[1, 2, 3]","['C', 'C', 'C']",134.2224,"[2, 3, 4]","['C', 'C', 'N']",128.5142,134.2224,14.222399999999993,8.514199999999988,14.222399999999993,22.73659999999998,0.068,-7.0383,-1.6678,5.3705,-0.0652,-0.023,0.0882
arene_7229,O=c1ccn2c(=O)ncc(=O)n2s1,-1017.6494,aryne_8302,O=c1c#cn2c(=O)ncc(=O)n2s1,-1016.3225,102.3932,6,multi,2,3,C,C,1.2349,"[1, 2, 3]","['C', 'C', 'C']",130.5242,"[2, 3, 4]","['C', 'C', 'N']",134.4921,134.4921,10.524200000000008,14.492099999999994,14.492099999999994,25.0163,29.644,-8.6878,-3.0075,5.680299999999999,-0.0641,0.0391,0.10320000000000001
arene_7230,O=c1cnoc2ccoc12,-510.1886,aryne_8303,O=c1cnoc2c#coc12,-508.7779,154.9785,5,multi,6,7,C,C,1.2452,"[5, 6, 7]","['C', 'C', 'C']",94.1705,"[6, 7, 8]","['C', 'C', 'O']",131.5835,131.5835,13.829499999999996,23.583499999999987,23.583499999999987,37.41299999999998,0.021,-9.1983,-3.8531,5.3452,-0.1227,0.1619,0.28459999999999996
arene_7231,c1cc2nnncc2cn1,-449.4523,aryne_8304,c1ncc2cnnnc2c#1,-448.1147,109.1076,6,multi,9,0,C,C,1.2581,"[8, 9, 0]","['C', 'C', 'C']",105.1849,"[1, 0, 9]","['N', 'C', 'C']",149.702,149.702,14.815100000000001,29.701999999999998,29.701999999999998,44.5171,0.009,-8.7510,-2.4350,6.315999999999999,-0.1145,0.1248,0.2393
arene_7232,O=c1[nH]cnn2[nH]ccon12,-578.8034,aryne_8305,O=c1[nH]cnn2[nH]c#con12,-577.4636,110.4881,6,multi,7,8,C,C,1.3907,"[6, 7, 8]","['N', 'C', 'C']",114.0131,"[7, 8, 9]","['C', 'C', 'O']",116.6902,116.6902,5.986900000000006,3.3097999999999956,5.986900000000006,9.296700000000001,53.418,-7.7866,-1.6374,6.1492,-0.0902,-0.042,0.1322
arene_7233,O=c1ccon2c(=O)cnn12,-581.4626,aryne_8306,O=c1c#con2c(=O)cnn12,-580.1082,119.6497,6,multi,2,3,C,C,1.2272,"[1, 2, 3]","['C', 'C', 'C']",116.7517,"[2, 3, 4]","['C', 'C', 'O']",140.8003,140.8003,3.2483000000000004,20.800299999999993,20.800299999999993,24.048599999999993,24.08,-8.9011,-2.9930,5.908099999999999,-0.0915,0.1049,0.1964
arene_7234,O=c1ccc(=O)n2ncsnc1-2,-942.4951,aryne_8307,O=c1c#cc(=O)n2ncsnc1-2,-941.1742,98.6282,6,multi,2,3,C,C,1.221,"[1, 2, 3]","['C', 'C', 'C']",128.2012,"[2, 3, 4]","['C', 'C', 'C']",131.5028,131.5028,8.2012,11.502800000000008,11.502800000000008,19.704000000000008,2.923,-8.1638,-2.6042,5.5596,-0.0333,-0.0198,0.05310000000000001
arene_7235,c1cn2snc[nH]c-2n[nH]1,-826.6558,aryne_8308,c1[nH]nc2[nH]cnsn-2c#1,-825.3244,105.217,6,multi,9,0,C,C,1.4946,"[8, 9, 0]","['N', 'C', 'C']",113.1576,"[1, 0, 9]","['N', 'C', 'C']",113.06,113.1576,6.842399999999998,6.939999999999998,6.939999999999998,13.782399999999996,20.127,-6.7480,-1.2023,5.5457,-0.1355,-0.1563,0.2918
arene_7236,O=c1occn2oncon12,-618.439,aryne_8309,O=c1oc#cn2oncon12,-617.0659,131.3842,6,multi,3,4,C,C,1.2158,"[2, 3, 4]","['O', 'C', 'C']",137.4894,"[3, 4, 5]","['C', 'C', 'N']",122.9731,137.4894,17.48939999999999,2.9731000000000023,17.48939999999999,20.46249999999999,22.255,-9.0911,-3.0502,6.040900000000001,0.0861,-0.0301,0.1162
arene_7237,O=c1[nH]ccn2[nH]nnsn12,-917.758,aryne_8310,O=c1[nH]c#cn2[nH]nnsn12,-916.4037,119.587,6,multi,3,4,C,C,1.3801,"[2, 3, 4]","['N', 'C', 'C']",109.733,"[3, 4, 5]","['C', 'C', 'N']",119.262,119.262,10.266999999999996,0.7379999999999995,10.266999999999996,11.004999999999995,47.191,-7.7894,-2.1205,5.6689,-0.0992,-0.0667,0.1659
arene_7238,O=c1ncc2nnccc2o1,-544.4772,aryne_8311,O=c1ncc2nnc#cc2o1,-543.1398,108.9821,6,multi,7,8,C,C,1.2673,"[6, 7, 8]","['N', 'C', 'C']",148.5719,"[7, 8, 9]","['C', 'C', 'C']",105.2213,148.5719,28.5719,14.7787,28.5719,43.3506,0.083,-9.9379,-2.4764,7.461500000000001,0.1412,-0.099,0.2402
arene_7239,O=c1cnn2[nH]c(=O)ccc2c1,-583.7239,aryne_8312,O=c1cnn2[nH]c(=O)c#cc2c1,-582.3932,104.7778,6,multi,8,9,C,C,1.2206,"[6, 8, 9]","['C', 'C', 'C']",127.2679,"[8, 9, 10]","['C', 'C', 'C']",129.4538,129.4538,7.267899999999997,9.453800000000001,9.453800000000001,16.7217,0.069,-7.9737,-2.4194,5.5543,-0.022,-0.0169,0.0389
arene_7240,O=c1nnn2c(=O)c(=O)ccn2o1,-710.6434,aryne_8313,O=c1nnn2c(=O)c(=O)c#cn2o1,-709.3078,107.8526,6,multi,9,10,C,C,1.2353,"[7, 9, 10]","['C', 'C', 'C']",126.1148,"[9, 10, 11]","['C', 'C', 'N']",130.1271,130.1271,6.1148000000000025,10.127100000000013,10.127100000000013,16.241900000000015,31.828,-9.6731,-3.2181,6.455,-0.031,0.0376,0.0686
arene_7241,O=c1cc2[nH]ccc(=O)c2co1,-587.6146,aryne_8314,O=c1cc2[nH]c#cc(=O)c2co1,-586.2815,106.2838,6,multi,5,6,C,C,1.2307,"[4, 5, 6]","['N', 'C', 'C']",132.4657,"[5, 6, 7]","['C', 'C', 'C']",127.2679,132.4657,12.465699999999998,7.267899999999997,12.465699999999998,19.733599999999996,0.172,-8.0907,-1.9872,6.1035,0.0153,-0.072,0.08729999999999999
arene_7242,O=c1[nH]n2ccc(=O)n2c(=O)s1,-979.6046,aryne_8315,O=c1[nH]n2c#cc(=O)n2c(=O)s1,-978.2175,140.1693,5,multi,4,5,C,C,1.2425,"[3, 4, 5]","['N', 'C', 'C']",118.2574,"[4, 5, 6]","['C', 'C', 'C']",108.0999,118.2574,10.257400000000004,0.0999000000000052,10.257400000000004,10.35730000000001,18.401,-9.2860,-3.9978,5.2882,0.0278,-0.0572,0.08499999999999999
arene_7244,O=c1ccoc2ncsc(=O)c12,-946.3746,aryne_8317,O=c1c#coc2ncsc(=O)c12,-945.028,114.7552,6,multi,2,3,C,C,1.2229,"[1, 2, 3]","['C', 'C', 'C']",119.794,"[2, 3, 4]","['C', 'C', 'O']",140.4182,140.4182,0.20600000000000307,20.418200000000013,20.418200000000013,20.624200000000016,4.318,-9.2657,-2.3243,6.941400000000001,-0.0964,0.0769,0.1733
arene_7245,O=c1ccn2c(=O)[nH]c(=O)c(=O)n2[nH]1,-750.072,aryne_8318,O=c1c#cn2c(=O)[nH]c(=O)c(=O)n2[nH]1,-748.7256,114.6297,6,multi,2,3,C,C,1.2313,"[1, 2, 3]","['C', 'C', 'C']",122.5371,"[2, 3, 4]","['C', 'C', 'N']",129.3303,129.3303,2.5370999999999952,9.330299999999994,9.330299999999994,11.86739999999999,23.767,-8.7174,-2.8541,5.8633,-0.0611,0.0309,0.092
arene_7246,O=c1ccc2nnsc(=O)c2s1,-1285.2673,aryne_8319,O=c1c#cc2nnsc(=O)c2s1,-1283.9521,95.0514,6,multi,2,3,C,C,1.2257,"[1, 2, 3]","['C', 'C', 'C']",134.9409,"[2, 3, 4]","['C', 'C', 'C']",134.3925,134.9409,14.9409,14.392500000000013,14.9409,29.33340000000001,0.079,-9.0800,-2.9823,6.0977,-0.0329,-0.0051,0.038
arene_7247,O=c1cccc2cnccn12,-492.6157,aryne_8320,O=c1c#ccc2cnccn12,-491.2903,101.452,6,multi,2,3,C,C,1.2366,"[1, 2, 3]","['C', 'C', 'C']",125.1467,"[2, 3, 4]","['C', 'C', 'C']",133.9997,133.9997,5.146699999999996,13.99969999999999,13.99969999999999,19.146399999999986,0.028,-7.4418,-1.3521,6.0897,-0.0834,-0.0094,0.09280000000000001
arene_7247,O=c1cccc2cnccn12,-492.6157,aryne_8321,O=c1cccc2cnc#cn12,-491.2539,124.2933,6,multi,8,9,C,C,1.2396,"[7, 8, 9]","['N', 'C', 'C']",143.5099,"[8, 9, 10]","['C', 'C', 'N']",113.4662,143.5099,23.509899999999988,6.533799999999999,23.509899999999988,30.043699999999987,0.099,-7.2732,-1.9925,5.2807,0.0838,-0.0392,0.123
arene_7248,c1csc2occsc=2[nH]1,-1157.2288,aryne_8322,c1[nH]c2sccoc=2sc#1,-1155.9047,100.6362,6,multi,9,0,C,C,1.2432,"[8, 9, 0]","['S', 'C', 'C']",112.1443,"[1, 0, 9]","['N', 'C', 'C']",148.1344,148.1344,7.855699999999999,28.1344,28.1344,35.9901,35.525,-6.6447,-1.3014,5.3433,-0.1682,0.0395,0.2077
arene_7249,c1csn2ccsn2[nH]1,-1115.2669,aryne_8325,c1sn2[nH]ccsn2c#1,-1113.919,115.5709,5,multi,8,0,C,C,1.5138,"[7, 8, 0]","['N', 'C', 'C']",107.8884,"[1, 0, 8]","['S', 'C', 'C']",108.888,108.888,0.1115999999999957,0.8880000000000052,0.8880000000000052,0.9996000000000009,0.042,-7.1634,-2.0197,5.143700000000001,-0.1533,-0.1604,0.3137
arene_7250,O=c1[nH]n2c(=O)sccn2c1=O,-979.5923,aryne_8326,O=c1[nH]n2c(=O)sc#cn2c1=O,-978.2499,112.1196,6,multi,7,8,C,C,1.2273,"[6, 7, 8]","['S', 'C', 'C']",126.5078,"[7, 8, 9]","['C', 'C', 'N']",133.3017,133.3017,6.507800000000003,13.301700000000011,13.301700000000011,19.809500000000014,30.429,-8.2639,-2.9076,5.356299999999999,-0.0704,0.023,0.09340000000000001
arene_7251,O=c1ccc2ncnn2s1,-829.334,aryne_8327,O=c1c#cc2ncnn2s1,-828.0177,95.7416,6,multi,2,3,C,C,1.2255,"[1, 2, 3]","['C', 'C', 'C']",137.1234,"[2, 3, 4]","['C', 'C', 'C']",130.6151,137.1234,17.123400000000004,10.615100000000012,17.123400000000004,27.738500000000016,0.054,-8.9675,-2.2783,6.6892,-0.0292,-0.0004,0.0296
arene_7252,O=c1ccn2c(=O)nnnc2s1,-958.5206,aryne_8328,O=c1c#cn2c(=O)nnnc2s1,-957.1886,105.5935,6,multi,2,3,C,C,1.2222,"[1, 2, 3]","['C', 'C', 'C']",134.7358,"[2, 3, 4]","['C', 'C', 'N']",135.0787,135.0787,14.735800000000012,15.078699999999998,15.078699999999998,29.81450000000001,0.032,-9.4750,-3.1008,6.3742,-0.0305,0.057,0.0875
arene_7253,O=c1[nH]c(=O)n2cccc2o1,-565.6167,aryne_8329,O=c1[nH]c(=O)n2c#ccc2o1,-564.2202,146.0679,5,multi,6,7,C,C,1.2426,"[5, 6, 7]","['N', 'C', 'C']",108.2581,"[6, 7, 8]","['C', 'C', 'C']",115.467,115.467,0.2580999999999989,7.466999999999999,7.466999999999999,7.725099999999998,0.066,-8.3756,-3.2367,5.1389000000000005,-0.031,-0.0171,0.048100000000000004
arene_7254,O=c1[nH]n2occ[nH]n2s1,-883.4811,aryne_8330,O=c1[nH]n2oc#c[nH]n2s1,-882.1203,123.6658,6,multi,5,6,C,C,1.218,"[4, 5, 6]","['O', 'C', 'C']",132.2656,"[5, 6, 7]","['C', 'C', 'N']",128.4734,132.2656,12.265600000000006,8.473399999999998,12.265600000000006,20.739000000000004,2.342,-8.0819,-2.3999,5.681999999999999,-0.005,-0.0402,0.0452
arene_7255,O=c1nnc2c(=O)[nH]ccc2[nH]1,-599.8024,aryne_8331,O=c1nnc2c(=O)[nH]c#cc2[nH]1,-598.4573,113.8139,6,multi,8,9,C,C,1.2335,"[7, 8, 9]","['N', 'C', 'C']",135.8701,"[8, 9, 10]","['C', 'C', 'C']",118.3603,135.8701,15.870100000000008,1.6397000000000048,15.870100000000008,17.509800000000013,0.041,-8.4019,-2.8946,5.507299999999999,0.073,-0.0983,0.1713
arene_7256,O=c1snnn2scc[nH]n12,-1260.4958,aryne_8332,O=c1snnn2sc#c[nH]n12,-1259.1695,102.0167,6,multi,7,8,C,C,1.2237,"[6, 7, 8]","['S', 'C', 'C']",120.9312,"[7, 8, 9]","['C', 'C', 'N']",142.2545,142.2545,0.931200000000004,22.254500000000007,22.254500000000007,23.18570000000001,10.41,-7.9466,-2.3482,5.5984,-0.1197,0.0187,0.1384
arene_7257,O=c1[nH]ccn2scnon12,-921.5624,aryne_8333,O=c1[nH]c#cn2scnon12,-920.2033,122.599,6,multi,3,4,C,C,1.3693,"[2, 3, 4]","['N', 'C', 'C']",111.838,"[3, 4, 5]","['C', 'C', 'N']",118.8653,118.8653,8.162000000000006,1.1346999999999952,8.162000000000006,9.296700000000001,46.884,-7.6924,-2.1088,5.583600000000001,-0.0897,-0.0666,0.1563
arene_7258,O=c1ccn2c(=O)scnn2c1=O,-1017.635,aryne_8334,O=c1c#cn2c(=O)scnn2c1=O,-1016.3015,106.5348,6,multi,2,3,C,C,1.2321,"[1, 2, 3]","['C', 'C', 'C']",127.3264,"[2, 3, 4]","['C', 'C', 'N']",131.3093,131.3093,7.326400000000007,11.309300000000007,11.309300000000007,18.635700000000014,18.738,-8.6705,-2.5085,6.162000000000001,-0.0489,0.0247,0.0736
arene_7259,O=c1ccn2c(=O)snc2s1,-1247.2745,aryne_8335,O=c1c#cn2c(=O)snc2s1,-1245.9431,105.217,6,multi,2,3,C,C,1.2245,"[1, 2, 3]","['C', 'C', 'C']",134.9251,"[2, 3, 4]","['C', 'C', 'N']",134.3409,134.9251,14.925099999999986,14.340900000000005,14.925099999999986,29.26599999999999,0.144,-8.5960,-2.6848,5.9112,-0.0438,0.0517,0.0955
arene_7260,O=c1oc(=O)n2cc[nH]c(=O)n2c1=O,-769.9379,aryne_8336,O=c1oc(=O)n2c#c[nH]c(=O)n2c1=O,-768.5754,124.7326,6,multi,6,7,C,C,1.2707,"[5, 6, 7]","['N', 'C', 'C']",121.7868,"[6, 7, 8]","['C', 'C', 'N']",121.0646,121.7868,1.7867999999999995,1.0645999999999987,1.7867999999999995,2.851399999999998,47.616,-8.5651,-2.7858,5.779299999999999,-0.0201,-0.0246,0.044700000000000004
arene_7261,O=c1ccc2oncsc=2c1=O,-946.2801,aryne_8337,O=c1c#cc2oncsc=2c1=O,-944.9589,98.8164,6,multi,2,3,C,C,1.226,"[1, 2, 3]","['C', 'C', 'C']",128.0415,"[2, 3, 4]","['C', 'C', 'C']",130.1583,130.1583,8.041500000000013,10.158299999999997,10.158299999999997,18.19980000000001,0.27,-8.1850,-3.1214,5.063600000000001,-0.0446,-0.0238,0.0684
arene_7262,O=c1cnsc2cc[nH]c(=O)c12,-926.5371,aryne_8338,O=c1cnsc2c#c[nH]c(=O)c12,-925.1913,114.2532,6,multi,6,7,C,C,1.2313,"[5, 6, 7]","['C', 'C', 'C']",120.7253,"[6, 7, 8]","['C', 'C', 'N']",133.4077,133.4077,0.7253000000000043,13.407700000000006,13.407700000000006,14.13300000000001,1.017,-8.4016,-2.5323,5.8693,-0.091,0.0569,0.1479
arene_7263,O=c1on2ncccn2c1=O,-581.4611,aryne_8339,O=c1on2ncc#cn2c1=O,-580.1139,115.1317,6,multi,6,7,C,C,1.2486,"[5, 6, 7]","['C', 'C', 'C']",112.4348,"[6, 7, 8]","['C', 'C', 'N']",125.6765,125.6765,7.565200000000004,5.676500000000004,7.565200000000004,13.241700000000009,36.535,-8.7835,-2.9636,5.8199000000000005,-0.0648,0.0389,0.10369999999999999
arene_7264,O=c1nc2ccnnc2ns1,-883.3595,aryne_8340,O=c1nc2c#cnnc2ns1,-882.0181,111.4921,6,multi,4,5,C,C,1.2312,"[3, 4, 5]","['C', 'C', 'C']",114.776,"[4, 5, 6]","['C', 'C', 'N']",142.3456,142.3456,5.224000000000004,22.34559999999999,22.34559999999999,27.569599999999994,0.092,-9.2406,-3.8336,5.407,-0.0674,0.0759,0.14329999999999998
arene_7265,O=c1ccn2c(=O)ccnc2o1,-603.6532,aryne_8341,O=c1c#cn2c(=O)ccnc2o1,-602.3015,117.9555,6,multi,2,3,C,C,1.2216,"[1, 2, 3]","['C', 'C', 'C']",122.8164,"[2, 3, 4]","['C', 'C', 'N']",132.2536,132.2536,2.8164000000000016,12.253600000000006,12.253600000000006,15.070000000000007,0.173,-8.8906,-2.9309,5.9597,-0.0532,0.0716,0.1248
arene_7265,O=c1ccn2c(=O)ccnc2o1,-603.6532,aryne_8342,O=c1ccn2c(=O)c#cnc2o1,-602.3205,106.0328,6,multi,7,8,C,C,1.2408,"[5, 7, 8]","['C', 'C', 'C']",109.5452,"[7, 8, 9]","['C', 'C', 'N']",150.4474,150.4474,10.454800000000006,30.447399999999988,30.447399999999988,40.90219999999999,0.074,-9.0052,-1.7513,7.2539,-0.1535,0.1103,0.2638
