arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy,Sz_Aryne_Ring,RingSys_Type,Aryne_Aindx_1,Aryne_Aindx_2,Aindx_1_Type,Aindx_2_Type,Aryne_Bond_Dist(A),Aidx1_BndAngl_idxs,BndAng1_Atom_Types,Aidx1_BndAngl,Aidx2_BndAngl_idxs,BndAng2_Atom_Types,Aidx2_BndAngl,Max_Aryne_BndAngl,Aidx1_BndAngl_dev,Aidx2_BndAngl_dev,Max_angle_dev,Sum_abs_dev,Aryne_DiH_Ang,eHOMO(eV),eLUMO(eV),H_L_Gap(eV),Hirsh_chgs_Aindx_1,Hirsh_chgs_Aindx_2,Sum_Abs_Hirsh_aryne
arene_3612,O=c1[nH]nnn2ccnc12,-502.5695,aryne_4148,O=c1[nH]nnn2c#cnc12,-501.1627,152.5312,5,multi,6,7,C,C,1.2951,"[5, 6, 7]","['N', 'C', 'C']",90.7516,"[6, 7, 8]","['C', 'C', 'N']",133.6402,133.6402,17.248400000000004,25.640199999999993,25.640199999999993,42.8886,0.004,-9.3898,-3.2650,6.124799999999999,-0.1477,0.1674,0.3151
arene_3613,O=c1[nH]cc2sccn2c1=O,-888.4875,aryne_4149,O=c1[nH]cc2sc#cn2c1=O,-887.1033,138.3495,5,multi,6,7,C,C,1.2266,"[5, 6, 7]","['S', 'C', 'C']",107.9711,"[6, 7, 8]","['C', 'C', 'N']",127.0678,127.0678,0.028899999999993042,19.067800000000005,19.067800000000005,19.0967,0.516,-7.1547,-3.5646,3.5901,-0.0946,0.0614,0.156
arene_3615,c1cn2snc[nH]n2[nH]1,-788.5188,aryne_4151,c1[nH]n2[nH]cnsn2c#1,-787.1847,106.9113,5,multi,8,0,C,C,1.5454,"[7, 8, 0]","['N', 'C', 'C']",103.0859,"[1, 0, 8]","['N', 'C', 'C']",103.0203,103.0859,4.914100000000005,4.979699999999994,4.979699999999994,9.893799999999999,1.696,-7.5007,-1.1405,6.3602,-0.1499,-0.1442,0.29410000000000003
arene_3619,O=c1c(=O)c(=O)n2ccnc2c1=O,-677.5334,aryne_4156,O=c1c(=O)c(=O)n2c#cnc2c1=O,-676.1243,153.9745,5,multi,7,8,C,C,1.2965,"[6, 7, 8]","['N', 'C', 'C']",90.2711,"[7, 8, 9]","['C', 'C', 'N']",134.2643,134.2643,17.728899999999996,26.26429999999999,26.26429999999999,43.99319999999999,0.032,-9.5348,-3.5684,5.9664,-0.1341,0.1743,0.3084
arene_3626,c1csn2ccsn2o1,-1135.0963,aryne_4166,c1sn2occsn2c#1,-1133.7402,120.7165,5,multi,8,0,C,C,1.5314,"[7, 8, 0]","['N', 'C', 'C']",107.3052,"[1, 0, 8]","['S', 'C', 'C']",109.7798,109.7798,0.6948000000000008,1.7797999999999945,1.7797999999999945,2.4745999999999952,0.263,-7.4625,-2.3485,5.114000000000001,-0.1371,-0.1438,0.28090000000000004
arene_3632,O=c1[nH]cc2ccsn12,-775.2663,aryne_4172,O=c1[nH]cc2c#csn12,-773.9034,124.9836,5,multi,5,6,C,C,1.2342,"[4, 5, 6]","['C', 'C', 'C']",123.8714,"[5, 6, 7]","['C', 'C', 'S']",110.8294,123.8714,15.871399999999994,2.829400000000007,15.871399999999994,18.7008,0.017,-6.8035,-3.0944,3.7091,-0.0012,-0.0864,0.08760000000000001
arene_3634,O=c1sc2nccn2s1,-1134.0508,aryne_4174,O=c1sc2nc#cn2s1,-1132.6465,150.9624,5,multi,5,6,C,C,1.2897,"[4, 5, 6]","['N', 'C', 'C']",133.6702,"[5, 6, 7]","['C', 'C', 'N']",90.1349,133.6702,25.670199999999994,17.865099999999998,25.670199999999994,43.53529999999999,0.229,-8.3327,-3.0998,5.232900000000001,0.1522,-0.1785,0.3307
arene_3641,c1cc2n[nH]nc2[nH]1,-373.3542,aryne_4181,c1[nH]c2n[nH]nc2c#1,-371.9632,142.6166,5,multi,7,0,C,C,1.2442,"[6, 7, 0]","['C', 'C', 'C']",108.2076,"[1, 0, 7]","['N', 'C', 'C']",116.7308,116.7308,0.20759999999999934,8.730800000000002,8.730800000000002,8.938400000000001,4.767,-8.0163,-2.7479,5.2684,-0.0692,-0.0082,0.0774
arene_3645,c1cn2ncncc2n1,-411.4346,aryne_4187,c1nc2cncnn2c#1,-410.0298,151.2762,5,multi,8,0,C,C,1.2963,"[7, 8, 0]","['N', 'C', 'C']",91.221,"[1, 0, 8]","['N', 'C', 'C']",134.3243,134.3243,16.778999999999996,26.324299999999994,26.324299999999994,43.10329999999999,0.011,-8.7300,-2.9513,5.778700000000001,-0.1645,0.162,0.3265
arene_3648,c1cc2ncon2c1,-377.1405,aryne_4192,c1cc2ncon2c#1,-375.7485,143.2441,5,multi,7,0,C,C,1.268,"[6, 7, 0]","['N', 'C', 'C']",99.4912,"[1, 0, 7]","['C', 'C', 'C']",122.5009,122.5009,8.508799999999994,14.500900000000001,14.500900000000001,23.009699999999995,1.518,-7.6551,-2.9105,4.7446,-0.0945,0.0211,0.11560000000000001
arene_3650,O=c1cn[nH]c2ccoc12,-490.3873,aryne_4194,O=c1cn[nH]c2c#coc12,-488.9804,152.594,5,multi,6,7,C,C,1.2514,"[5, 6, 7]","['C', 'C', 'C']",89.8983,"[6, 7, 8]","['C', 'C', 'O']",136.3951,136.3951,18.101699999999994,28.395100000000014,28.395100000000014,46.49680000000001,0.013,-8.3355,-3.3440,4.9915,-0.1757,0.1761,0.3518
arene_3654,c1cc2[nH]ccc2[nH]1,-341.3361,aryne_4198,c1[nH]c2cc[nH]c2c#1,-339.9442,143.1813,5,multi,7,0,C,C,1.2905,"[6, 7, 0]","['C', 'C', 'C']",100.9545,"[1, 0, 7]","['N', 'C', 'C']",116.2373,116.2373,7.045500000000004,8.237300000000005,8.237300000000005,15.282800000000009,30.09,-6.7900,-2.0073,4.7827,-0.1424,-0.016,0.15839999999999999
arene_3655,O=c1nnn2ccc(=O)n2s1,-920.4066,aryne_4199,O=c1nnn2c#cc(=O)n2s1,-919.0152,142.8676,5,multi,5,6,C,C,1.2363,"[4, 5, 6]","['N', 'C', 'C']",116.3994,"[5, 6, 7]","['C', 'C', 'C']",109.5702,116.3994,8.3994,1.5701999999999998,8.3994,9.9696,9.116,-8.9844,-4.0584,4.926000000000001,0.0345,-0.0461,0.0806
arene_3657,O=c1occ2cc[nH]n2c1=O,-565.521,aryne_4202,O=c1occ2c#c[nH]n2c1=O,-564.1298,142.7421,5,multi,5,6,C,C,1.2603,"[4, 5, 6]","['C', 'C', 'C']",103.2462,"[5, 6, 7]","['C', 'C', 'N']",119.6943,119.6943,4.753799999999998,11.694299999999998,11.694299999999998,16.448099999999997,23.208,-7.5682,-3.5870,3.9812,-0.092,0.0381,0.1301
arene_3673,c1cc2cc[nH]c2[nH]1,-341.3298,aryne_4221,c1[nH]c2[nH]ccc2c#1,-339.9384,142.8676,5,multi,7,0,C,C,1.2646,"[6, 7, 0]","['C', 'C', 'C']",111.1667,"[1, 0, 7]","['N', 'C', 'C']",110.8197,111.1667,3.166700000000006,2.8196999999999974,3.166700000000006,5.986400000000003,21.623,-6.8982,-1.9956,4.9026,-0.0692,-0.0748,0.14400000000000002
arene_3674,c1cc2nncn2[nH]1,-373.3239,aryne_4222,c1[nH]n2cnnc2c#1,-371.9298,144.5618,5,multi,7,0,C,C,1.2424,"[6, 7, 0]","['C', 'C', 'C']",104.8581,"[1, 0, 7]","['N', 'C', 'C']",119.1254,119.1254,3.141900000000007,11.125399999999999,11.125399999999999,14.267300000000006,15.868,-8.3744,-3.5137,4.8607,-0.0557,0.0243,0.08
arene_3677,O=c1ccn2ccc(=O)n2s1,-888.423,aryne_4226,O=c1ccn2c#cc(=O)n2s1,-887.0376,139.1025,5,multi,5,6,C,C,1.2414,"[4, 5, 6]","['N', 'C', 'C']",118.4209,"[5, 6, 7]","['C', 'C', 'C']",107.609,118.4209,10.420900000000003,0.39100000000000534,10.420900000000003,10.811900000000009,11.976,-8.3037,-3.5444,4.7593,0.0122,-0.0738,0.08600000000000001
arene_3680,O=c1oc2cc[nH]c2oc1=O,-585.4073,aryne_4229,O=c1oc2c#c[nH]c2oc1=O,-584.0109,146.0051,5,multi,4,5,C,C,1.2495,"[3, 4, 5]","['C', 'C', 'C']",107.1175,"[4, 5, 6]","['C', 'C', 'N']",115.426,115.426,0.8824999999999932,7.426000000000002,7.426000000000002,8.308499999999995,8.914,-8.0990,-3.4249,4.6741,-0.0641,0.0038,0.0679
arene_3682,O=c1snnc2ccsc12,-1172.0762,aryne_4231,O=c1snnc2c#csc12,-1170.7056,129.8154,5,multi,6,7,C,C,1.2425,"[5, 6, 7]","['C', 'C', 'C']",124.6932,"[6, 7, 8]","['C', 'C', 'S']",108.1194,124.6932,16.693200000000004,0.11939999999999884,16.693200000000004,16.812600000000003,0.021,-9.0522,-3.4614,5.5908,0.0165,-0.0824,0.0989
arene_3685,O=c1ncn2ccon2c1=O,-581.4552,aryne_4234,O=c1ncn2c#con2c1=O,-580.1039,117.7045,5,multi,5,6,C,C,1.5408,"[4, 5, 6]","['N', 'C', 'C']",101.0599,"[5, 6, 7]","['C', 'C', 'O']",107.6318,107.6318,6.940100000000001,0.36820000000000164,6.940100000000001,7.308300000000003,0.085,-8.9377,-3.6674,5.270299999999999,-0.1246,-0.0356,0.1602
arene_3686,O=c1cnc2[nH]ccc2[nH]1,-470.5974,aryne_4235,O=c1cnc2[nH]c#cc2[nH]1,-469.2043,143.9343,5,multi,6,7,C,C,1.2517,"[5, 6, 7]","['N', 'C', 'C']",116.5772,"[6, 7, 8]","['C', 'C', 'C']",107.4168,116.5772,8.577200000000005,0.583200000000005,8.577200000000005,9.16040000000001,0.072,-7.3373,-3.1987,4.1386,0.0144,-0.0884,0.1028
arene_3688,O=c1nnn2cc[nH]c2n1,-502.5731,aryne_4238,O=c1nnn2c#c[nH]c2n1,-501.17,150.2094,5,multi,5,6,C,C,1.41,"[4, 5, 6]","['N', 'C', 'C']",103.4412,"[5, 6, 7]","['C', 'C', 'N']",104.8654,104.8654,4.558800000000005,3.134600000000006,4.558800000000005,7.693400000000011,34.719,-8.7603,-3.7556,5.0047000000000015,-0.0319,-0.0505,0.0824
arene_3697,O=c1cc2cc[nH]c2ns1,-813.3224,aryne_4248,O=c1cc2c#c[nH]c2ns1,-811.9383,138.2867,5,multi,4,5,C,C,1.2422,"[3, 4, 5]","['C', 'C', 'C']",110.3733,"[4, 5, 6]","['C', 'C', 'N']",116.8148,116.8148,2.3733000000000004,8.814800000000005,8.814800000000005,11.188100000000006,5.441,-7.7846,-3.1781,4.6065000000000005,-0.0745,0.0178,0.0923
arene_3702,O=c1cc2cc[nH]n2c(=O)[nH]1,-545.7333,aryne_4254,O=c1cc2c#c[nH]n2c(=O)[nH]1,-544.3363,146.3816,5,multi,4,5,C,C,1.2425,"[3, 4, 5]","['C', 'C', 'C']",107.2084,"[4, 5, 6]","['C', 'C', 'N']",117.816,117.816,0.7916000000000025,9.816000000000003,9.816000000000003,10.607600000000005,15.982,-7.7483,-3.7959,3.9524000000000004,-0.0542,0.0442,0.0984
arene_3707,O=c1ccc2cc(=O)c(=O)nc1-2,-586.3398,aryne_4259,O=c1c#cc2cc(=O)c(=O)nc1-2,-584.991,116.1357,5,multi,2,3,C,C,1.2391,"[1, 2, 3]","['C', 'C', 'C']",111.903,"[2, 3, 4]","['C', 'C', 'C']",119.5636,119.5636,3.903000000000006,11.563599999999994,11.563599999999994,15.4666,0.115,-9.4538,-3.4297,6.024099999999999,-0.0606,-0.0266,0.0872
arene_3712,O=c1oncc2cc[nH]c12,-490.3896,aryne_4265,O=c1oncc2c#c[nH]c12,-488.9883,149.0799,5,multi,6,7,C,C,1.2485,"[5, 6, 7]","['C', 'C', 'C']",110.1333,"[6, 7, 8]","['C', 'C', 'N']",113.0474,113.0474,2.1333000000000055,5.047399999999996,5.047399999999996,7.180700000000002,0.111,-8.7039,-3.6426,5.061300000000001,-0.0389,0.0058,0.0447
arene_3715,c1cc2ncoc2[nH]1,-377.1932,aryne_4268,c1[nH]c2ocnc2c#1,-375.8004,143.7461,5,multi,7,0,C,C,1.2483,"[6, 7, 0]","['C', 'C', 'C']",110.4532,"[1, 0, 7]","['N', 'C', 'C']",113.6452,113.6452,2.4531999999999954,5.645200000000003,5.645200000000003,8.098399999999998,1.4,-7.7132,-2.7124,5.0008,-0.0509,-0.0417,0.0926
arene_3716,O=c1[nH]c(=O)c2cc[nH]c2s1,-888.5293,aryne_4269,O=c1[nH]c(=O)c2c#c[nH]c2s1,-887.1288,148.5779,5,multi,6,7,C,C,1.2436,"[5, 6, 7]","['C', 'C', 'C']",111.4157,"[6, 7, 8]","['C', 'C', 'N']",111.3285,111.4157,3.415700000000001,3.3285000000000053,3.415700000000001,6.744200000000006,0.086,-8.0245,-3.3499,4.6746,-0.0204,-0.023,0.0434
arene_3730,O=c1nnc2ccsc2o1,-849.1517,aryne_4284,O=c1nnc2c#csc2o1,-847.7861,126.6778,5,multi,5,6,C,C,1.2379,"[4, 5, 6]","['C', 'C', 'C']",121.6537,"[5, 6, 7]","['C', 'C', 'S']",111.5869,121.6537,13.6537,3.5869,13.6537,17.2406,0.071,-9.0106,-3.4342,5.5764,-0.0013,-0.0864,0.0877
arene_3732,c1cscn1,-568.7094,aryne_4287,c1ncsc#1,-567.3436,126.8033,5,mono,4,0,C,C,1.274,"[3, 4, 0]","['S', 'C', 'C']",90.2459,"[1, 0, 4]","['N', 'C', 'C']",145.066,145.066,17.754099999999994,37.066,37.066,54.8201,0.049,-9.0892,-2.0543,7.0349,-0.1954,0.1155,0.3109
arene_3734,O=c1[nH]c(=O)c2ccoc2[nH]1,-565.6193,aryne_4289,O=c1[nH]c(=O)c2c#coc2[nH]1,-564.2023,158.9318,5,multi,6,7,C,C,1.2346,"[5, 6, 7]","['C', 'C', 'C']",103.7839,"[6, 7, 8]","['C', 'C', 'O']",120.671,120.671,4.216099999999997,12.671000000000006,12.671000000000006,16.887100000000004,0.059,-8.2393,-3.7819,4.4574,-0.0587,0.0597,0.1184
arene_3738,O=c1ccn2cnsc(=O)n12,-904.4633,aryne_4294,O=c1c#cn2cnsc(=O)n12,-903.075,140.9223,5,multi,2,3,C,C,1.2397,"[1, 2, 3]","['C', 'C', 'C']",111.9215,"[2, 3, 4]","['C', 'C', 'N']",115.2003,115.2003,3.9214999999999947,7.200299999999999,7.200299999999999,11.121799999999993,7.476,-8.2965,-3.9910,4.3055,-0.0406,0.0101,0.050699999999999995
arene_3741,O=c1ccc2c(=O)c(=O)[nH]c1=2,-548.2932,aryne_4298,O=c1c#cc2c(=O)c(=O)[nH]c1=2,-546.9272,126.9288,5,multi,2,3,C,C,1.2334,"[1, 2, 3]","['C', 'C', 'C']",107.732,"[2, 3, 4]","['C', 'C', 'C']",119.4479,119.4479,0.2680000000000007,11.447900000000004,11.447900000000004,11.715900000000005,0.247,-8.4382,-3.1712,5.267,-0.105,0.0092,0.1142
arene_3750,c1cn2snn[nH]n2s1,-1147.2634,aryne_4308,c1sn2[nH]nnsn2c#1,-1145.8835,135.6512,5,multi,8,0,C,C,1.2423,"[7, 8, 0]","['N', 'C', 'C']",137.2466,"[1, 0, 8]","['S', 'C', 'C']",95.3927,137.2466,29.2466,12.607299999999995,29.2466,41.853899999999996,16.472,-7.8500,-3.0894,4.7606,0.068,-0.1548,0.2228
arene_3754,c1nc2occc2[nH]1,-377.199,aryne_4313,c1oc2nc[nH]c2c#1,-375.7955,150.4604,5,multi,7,0,C,C,1.2456,"[6, 7, 0]","['C', 'C', 'C']",95.9578,"[1, 0, 7]","['O', 'C', 'C']",129.7208,129.7208,12.042199999999994,21.720799999999997,21.720799999999997,33.76299999999999,0.015,-7.6085,-2.9362,4.6723,-0.149,0.1071,0.2561
arene_3758,O=c1cnc2c(=O)ccc1=2,-473.1002,aryne_4318,O=c1c#cc2c(=O)cnc1=2,-471.7369,125.2346,5,multi,2,3,C,C,1.2329,"[1, 2, 3]","['C', 'C', 'C']",108.2089,"[2, 3, 4]","['C', 'C', 'C']",116.9085,116.9085,0.20889999999999986,8.908500000000004,8.908500000000004,9.117400000000004,0.088,-8.8334,-3.6960,5.1373999999999995,-0.0944,-0.0233,0.1177
arene_3762,O=c1occ2ccon2c1=O,-585.3315,aryne_4323,O=c1occ2c#con2c1=O,-583.9237,153.1587,5,multi,5,6,C,C,1.2288,"[4, 5, 6]","['C', 'C', 'C']",101.3199,"[5, 6, 7]","['C', 'C', 'O']",128.1002,128.1002,6.680099999999996,20.1002,20.1002,26.780299999999997,0.172,-8.0209,-4.3015,3.7193999999999994,-0.0853,0.1241,0.2094
arene_3767,c1cn2sncc2n1,-716.1273,aryne_4329,c1nc2cnsn2c#1,-714.7297,146.7581,5,multi,7,0,C,C,1.312,"[6, 7, 0]","['N', 'C', 'C']",87.28,"[1, 0, 7]","['N', 'C', 'C']",137.0942,137.0942,20.72,29.0942,29.0942,49.8142,0.057,-8.1634,-2.5845,5.578899999999999,-0.206,0.1612,0.36719999999999997
arene_3768,O=c1ccn2c(=O)[nH]ncn12,-561.7178,aryne_4330,O=c1[nH]ncn2c(=O)c#cn12,-560.325,143.7461,5,multi,8,9,C,C,1.2416,"[6, 8, 9]","['C', 'C', 'C']",112.0305,"[8, 9, 10]","['C', 'C', 'N']",114.3021,114.3021,4.0305000000000035,6.302099999999996,6.302099999999996,10.3326,0.132,-8.2315,-3.6841,4.5474000000000006,-0.0474,0.0285,0.0759
arene_3770,O=c1cccc2ccsn12,-797.308,aryne_4333,O=c1cccc2c#csn12,-795.9461,124.3561,5,multi,6,7,C,C,1.239,"[5, 6, 7]","['C', 'C', 'C']",127.4765,"[6, 7, 8]","['C', 'C', 'S']",106.636,127.4765,19.4765,1.3640000000000043,19.4765,20.840500000000006,0.01,-7.3440,-3.1983,4.1457,0.0116,-0.0926,0.1042
arene_3793,O=c1[nH]nc2[nH]ccn2c1=O,-561.7426,aryne_4358,O=c1[nH]nc2[nH]c#cn2c1=O,-560.348,144.8756,5,multi,6,7,C,C,1.4721,"[5, 6, 7]","['N', 'C', 'C']",104.7477,"[6, 7, 8]","['C', 'C', 'N']",103.2507,104.7477,3.2523000000000053,4.749300000000005,4.749300000000005,8.00160000000001,27.435,-7.9929,-3.1779,4.8149999999999995,-0.0947,-0.0631,0.1578
arene_3802,O=c1nc2ccoc2ns1,-849.1748,aryne_4369,O=c1nc2c#coc2ns1,-847.7821,143.6833,5,multi,4,5,C,C,1.2409,"[3, 4, 5]","['C', 'C', 'C']",101.5667,"[4, 5, 6]","['C', 'C', 'O']",128.9426,128.9426,6.433300000000003,20.9426,20.9426,27.3759,0.016,-9.2411,-3.6510,5.5901,-0.1099,0.1151,0.22499999999999998
arene_3804,O=c1nnc2[nH]ccc2s1,-829.3192,aryne_4371,O=c1nnc2[nH]c#cc2s1,-827.9235,145.5659,5,multi,6,7,C,C,1.2581,"[5, 6, 7]","['N', 'C', 'C']",113.5434,"[6, 7, 8]","['C', 'C', 'C']",110.9422,113.5434,5.543400000000005,2.9421999999999997,5.543400000000005,8.485600000000005,0.091,-8.2973,-3.6951,4.6022,0.0158,-0.0423,0.0581
arene_3807,O=c1ocnc2sccc12,-833.2013,aryne_4374,O=c1ocnc2sc#cc12,-831.8361,126.4268,5,multi,7,8,C,C,1.2422,"[6, 7, 8]","['S', 'C', 'C']",108.4617,"[7, 8, 9]","['C', 'C', 'C']",124.2573,124.2573,0.46169999999999334,16.2573,16.2573,16.718999999999994,0.002,-8.5929,-2.9553,5.637600000000001,-0.0995,0.0064,0.10590000000000001
arene_3812,O=c1cnn2c(=O)ccn2[nH]1,-561.6415,aryne_4380,O=c1cnn2c(=O)c#cn2[nH]1,-560.2624,135.1492,5,multi,7,8,C,C,1.2467,"[5, 7, 8]","['C', 'C', 'C']",106.7505,"[7, 8, 9]","['C', 'C', 'N']",119.2672,119.2672,1.2494999999999976,11.267200000000003,11.267200000000003,12.5167,23.77,-8.5783,-3.5289,5.0494,-0.0721,0.0233,0.0954
arene_3833,c1cc2c[nH]cc2o1,-361.1627,aryne_4405,c1oc2c[nH]cc2c#1,-359.7588,150.7114,5,multi,7,0,C,C,1.237,"[6, 7, 0]","['C', 'C', 'C']",98.4011,"[1, 0, 7]","['O', 'C', 'C']",129.1275,129.1275,9.5989,21.127499999999998,21.127499999999998,30.726399999999998,0.003,-7.1675,-2.5206,4.6469000000000005,-0.1417,0.0861,0.2278
arene_3839,O=c1nncc2cc[nH]n12,-486.5389,aryne_4412,O=c1nncc2c#c[nH]n12,-485.1332,151.8409,5,multi,6,7,C,C,1.2472,"[5, 6, 7]","['C', 'C', 'C']",110.0823,"[6, 7, 8]","['C', 'C', 'N']",112.9175,112.9175,2.0823000000000036,4.917500000000004,4.917500000000004,6.999800000000008,0.184,-7.8990,-4.5237,3.3753,-0.0144,0.0426,0.056999999999999995
arene_3843,O=c1ccn2nnsc(=O)n12,-920.4299,aryne_4417,O=c1c#cn2nnsc(=O)n12,-919.0409,141.3615,5,multi,2,3,C,C,1.2371,"[1, 2, 3]","['C', 'C', 'C']",107.8178,"[2, 3, 4]","['C', 'C', 'N']",118.9999,118.9999,0.1821999999999946,10.999899999999997,10.999899999999997,11.182099999999991,17.488,-9.2469,-4.0005,5.2464,-0.0523,0.0474,0.0997
arene_3859,O=c1snc2cc[nH]n2c1=O,-904.4629,aryne_4434,O=c1snc2c#c[nH]n2c1=O,-903.0688,144.5618,5,multi,5,6,C,C,1.2404,"[4, 5, 6]","['C', 'C', 'C']",106.3186,"[5, 6, 7]","['C', 'C', 'N']",119.4631,119.4631,1.6813999999999965,11.463099999999997,11.463099999999997,13.144499999999994,16.49,-8.0916,-3.7868,4.3048,-0.0613,0.0473,0.1086
arene_3863,O=c1nc2[nH]ccc2c[nH]1,-470.6054,aryne_4438,O=c1nc2[nH]c#cc2c[nH]1,-469.2188,139.8555,5,multi,5,6,C,C,1.2385,"[4, 5, 6]","['N', 'C', 'C']",115.7113,"[5, 6, 7]","['C', 'C', 'C']",109.1772,115.7113,7.711299999999994,1.1771999999999991,7.711299999999994,8.888499999999993,0.82,-7.3615,-2.9447,4.4168,-0.0056,-0.0811,0.0867
arene_3875,c1cc2sccc2nn1,-738.1637,aryne_4451,c1sc2ccnnc2c#1,-736.7988,126.2386,5,multi,8,0,C,C,1.2374,"[7, 8, 0]","['C', 'C', 'C']",124.1966,"[1, 0, 8]","['S', 'C', 'C']",109.9746,124.1966,16.196600000000004,1.9745999999999952,16.196600000000004,18.1712,0.044,-8.5879,-2.9302,5.657699999999999,0.002,-0.0923,0.0943
arene_3885,O=c1[nH]c2cc[nH]c2c(=O)o1,-565.621,aryne_4467,O=c1[nH]c2c#c[nH]c2c(=O)o1,-564.2197,149.0799,5,multi,4,5,C,C,1.2504,"[3, 4, 5]","['C', 'C', 'C']",106.3379,"[4, 5, 6]","['C', 'C', 'N']",117.1088,117.1088,1.6620999999999952,9.108800000000002,9.108800000000002,10.770899999999997,0.023,-8.2186,-3.7294,4.4892,-0.0777,0.0404,0.11810000000000001
arene_3894,c1n[nH]n2[nH]ccn2[nH]1,-445.7189,aryne_4476,c1[nH]n2[nH]nc[nH]n2c#1,-444.3973,99.0674,5,multi,8,0,C,C,1.5398,"[7, 8, 0]","['N', 'C', 'C']",102.209,"[1, 0, 8]","['N', 'C', 'C']",103.2776,103.2776,5.790999999999997,4.722399999999993,5.790999999999997,10.51339999999999,2.453,-7.3792,-1.0304,6.3488,-0.1687,-0.1525,0.3212
arene_3904,O=c1nnn2ccsn12,-807.2087,aryne_4487,O=c1nnn2c#csn12,-805.8436,126.3641,5,multi,5,6,C,C,1.5198,"[4, 5, 6]","['N', 'C', 'C']",104.7197,"[5, 6, 7]","['C', 'C', 'S']",112.1702,112.1702,3.280299999999997,4.170199999999994,4.170199999999994,7.450499999999991,0.014,-8.3823,-3.8478,4.534500000000001,-0.1088,-0.1311,0.2399
arene_3907,c1cn2snnon2[nH]1,-824.3568,aryne_4490,c1[nH]n2onnsn2c#1,-822.9578,147.6366,5,multi,8,0,C,C,1.5653,"[7, 8, 0]","['N', 'C', 'C']",101.5494,"[1, 0, 8]","['N', 'C', 'C']",103.7173,103.7173,6.450599999999994,4.2827000000000055,6.450599999999994,10.7333,2.021,-8.1339,-1.9473,6.1866,-0.1304,-0.1163,0.24669999999999997
arene_3913,O=c1ccoc2ccoc12,-494.2194,aryne_4497,O=c1ccoc2c#coc12,-492.8111,153.4725,5,multi,6,7,C,C,1.2471,"[5, 6, 7]","['C', 'C', 'C']",93.1458,"[6, 7, 8]","['C', 'C', 'O']",132.3983,132.3983,14.854200000000006,24.398300000000006,24.398300000000006,39.25250000000001,0.022,-8.7594,-3.4364,5.3229999999999995,-0.1435,0.1566,0.3001
arene_3915,O=c1oncc2cccn12,-490.3864,aryne_4499,O=c1oncc2cc#cn12,-488.9838,149.8957,5,multi,7,8,C,C,1.2468,"[6, 7, 8]","['C', 'C', 'C']",114.3317,"[7, 8, 9]","['C', 'C', 'N']",108.9981,114.3317,6.331699999999998,0.9980999999999938,6.331699999999998,7.329799999999992,0.016,-8.6535,-3.5358,5.117699999999999,-0.0131,-0.0018,0.0149
arene_3919,O=c1nnsc2sccc12,-1172.0631,aryne_4504,O=c1nnsc2sc#cc12,-1170.6946,128.4976,5,multi,7,8,C,C,1.2443,"[6, 7, 8]","['S', 'C', 'C']",103.5901,"[7, 8, 9]","['C', 'C', 'C']",129.3508,129.3508,4.409899999999993,21.350799999999992,21.350799999999992,25.760699999999986,0.008,-8.5813,-3.2589,5.3224,-0.1146,0.0352,0.1498
arene_3926,O=c1nnsc2ccsc12,-1172.0655,aryne_4511,O=c1nnsc2c#csc12,-1170.6955,129.4389,5,multi,6,7,C,C,1.2445,"[5, 6, 7]","['C', 'C', 'C']",124.8792,"[6, 7, 8]","['C', 'C', 'S']",107.9437,124.8792,16.879199999999997,0.05629999999999313,16.879199999999997,16.93549999999999,0.023,-8.7304,-3.4867,5.2437,0.0023,-0.0781,0.0804
arene_3928,O=c1oc(=O)c2ccsc2s1,-1251.1104,aryne_4513,O=c1oc(=O)c2c#csc2s1,-1249.7404,129.4389,5,multi,6,7,C,C,1.2432,"[5, 6, 7]","['C', 'C', 'C']",128.1086,"[6, 7, 8]","['C', 'C', 'S']",104.1003,128.1086,20.108599999999996,3.8996999999999957,20.108599999999996,24.00829999999999,0.08,-8.7649,-3.4013,5.363600000000001,0.0337,-0.1101,0.1438
arene_3942,O=c1oncn2ccnc12,-506.3982,aryne_4528,O=c1oncn2c#cnc12,-504.9938,151.0252,5,multi,6,7,C,C,1.3029,"[5, 6, 7]","['N', 'C', 'C']",89.3993,"[6, 7, 8]","['C', 'C', 'N']",134.3135,134.3135,18.600700000000003,26.313500000000005,26.313500000000005,44.91420000000001,0.004,-9.5592,-3.4842,6.075000000000001,-0.1664,0.1791,0.34550000000000003
arene_3943,c1cc2cn[nH]c2o1,-377.173,aryne_4529,c1oc2[nH]ncc2c#1,-375.7636,154.1627,5,multi,7,0,C,C,1.2372,"[6, 7, 0]","['C', 'C', 'C']",102.7876,"[1, 0, 7]","['O', 'C', 'C']",123.2491,123.2491,5.212400000000002,15.249099999999999,15.249099999999999,20.4615,0.106,-8.0941,-3.1839,4.9102,-0.0943,0.0552,0.1495
arene_3955,c1cn2ncsc2n1,-716.1296,aryne_4541,c1nc2scnn2c#1,-714.7261,150.4604,5,multi,7,0,C,C,1.2866,"[6, 7, 0]","['N', 'C', 'C']",90.8442,"[1, 0, 7]","['N', 'C', 'C']",133.6474,133.6474,17.1558,25.647400000000005,25.647400000000005,42.803200000000004,0.077,-8.2272,-2.7037,5.5235,-0.1731,0.1396,0.3127
