arene_ID,arene_smiles
arene_4772,O=c1nnc2[nH]ccc(=O)c2o1
arene_4773,O=c1ncn2ccsnc-2c1=O
arene_4774,O=c1ccsn2[nH]nn[nH]n12
arene_4775,c1cn2[nH]nnon2cn1
arene_4776,O=c1[nH]n2ccoc(=O)n2c1=O
arene_4777,O=c1nccc2nccnn12
arene_4778,O=c1cn[nH]c2sccc12
arene_4779,O=c1oc(=O)c2[nH]ccc(=O)c2o1
arene_4780,c1ccn2snn[nH]n2c1
arene_4781,O=c1ccn2ncnnc2c1
arene_4782,O=c1ccoc2c(=O)nnoc12
arene_4783,c1c[nH]n2oncn2[nH]1
arene_4784,O=c1ccc2nsc(=O)c(=O)n2o1
arene_4785,O=c1[nH]c(=O)n2occsn2[nH]1
arene_4786,O=c1ccc(=O)n2sccn12
arene_4787,c1non2ccsnc-2o1
arene_4788,O=c1oc2occsc=2c1=O
arene_4789,c1coc2ocn[nH]c=2[nH]1
arene_4790,O=c1oncn2sccsn12
arene_4791,O=c1ccoc2nncn12
arene_4792,O=c1ccc2sncc(=O)c2[nH]1
arene_4793,c1cn2oncsc-2co1
arene_4794,O=c1cc[nH]n2occ[nH]n12
arene_4795,O=c1ccn2cnon12
arene_4796,O=c1ccn2sccn2c1=O
arene_4797,O=c1ccn2cnonc1-2
arene_4798,O=c1ccn2c(=O)onc2[nH]1
arene_4799,O=c1sc(=O)n2c(=O)occn2c1=O
arene_4800,O=c1nnn2cc[nH]nc1-2
arene_4801,O=c1cnn2ccccn2c1=O
arene_4802,O=c1oc2cnccc2sc1=O
arene_4803,O=c1ccn2c(=O)scnn2c1=O
arene_4804,O=c1[nH]cc2ccncn12
arene_4805,O=c1ccn2c(=O)nnon2c1=O
arene_4806,O=c1on2ccsc(=O)n2c(=O)c1=O
arene_4807,O=c1ccn2[nH]cnc(=O)c2n1
arene_4808,O=c1sccc2ncsc(=O)c12
arene_4809,O=c1[nH]nc2ccccn12
arene_4810,c1cn2snc[nH]c-2n[nH]1
arene_4811,O=c1ccn2nnsnc1-2
arene_4812,O=c1oncn2cccc12
arene_4813,c1cc2[nH]cnn2c1
arene_4814,c1cc2ncnnn2c1
arene_4815,O=c1cnsn2ccnc12
arene_4816,O=c1[nH]n2ccc(=O)n2[nH]1
arene_4817,c1csc2sncoc=2o1
arene_4818,O=c1ocnn2sccon12
arene_4819,O=c1ccc2[nH]c(=O)oc(=O)c2[nH]1
arene_4820,O=c1ccc2cn[nH]c2o1
arene_4821,O=c1cc2occ[nH]c-2nc1=O
arene_4822,O=c1on2c(=O)ccnc2c(=O)s1
arene_4823,O=c1occn2onnon12
arene_4824,O=c1nc2c(=O)ccoc2no1
arene_4825,c1cc2nnoc2cn1
arene_4826,O=c1nnn2ccnc2o1
arene_4827,O=c1nnnc2ccon12
arene_4828,O=c1ccn2scnc2c1
arene_4829,O=c1[nH]c2nccn2[nH]c1=O
arene_4830,O=c1ccn2oc(=O)c(=O)[nH]c2c1
arene_4831,O=c1cnn2ccccc2c1
arene_4832,O=c1cc2ccnnn2cn1
arene_4833,c1c[nH]n2nnocc-2[nH]1
arene_4834,O=c1ccc2sc(=O)sc2[nH]1
arene_4835,O=c1sc(=O)c2ccsc(=O)c2s1
arene_4836,O=c1ncn2ccsc(=O)n2c1=O
arene_4837,O=c1nnoc2sccc12
arene_4838,O=c1ccn2c(=O)scnc2n1
arene_4839,O=c1ccc2conc2s1
arene_4840,O=c1sc(=O)c2[nH]ccc2s1
arene_4841,O=c1ccn2c(=O)oc(=O)[nH]c2n1
arene_4842,O=c1ccsn2ocnsn12
arene_4843,O=c1nnsc2c(=O)occc12
arene_4844,O=c1ncc2occc2s1
arene_4845,O=c1ccn2ncon12
arene_4846,O=c1ccoc2[nH]ncc(=O)c12
arene_4847,O=c1[nH]c2scc[nH]c=2c1=O
arene_4848,O=c1ccc2nc(=O)onc2o1
arene_4849,c1coc2onn[nH]c=2[nH]1
arene_4850,O=c1nnc(=O)n2c(=O)occn12
arene_4851,O=c1ccn2oc(=O)oc(=O)c2c1
arene_4852,c1csc2snnoc=2s1
arene_4853,O=c1ccc2ncoc(=O)c2o1
arene_4854,c1cn2ocn[nH]c-2n[nH]1
arene_4855,O=c1ccn2cnc(=O)[nH]c2c1
arene_4856,O=c1scc2sccn12
arene_4857,O=c1ccsc2csc(=O)n12
arene_4858,O=c1cnoc2cc[nH]c12
arene_4859,O=c1[nH]c(=O)n2c(=O)ccc(=O)n2s1
arene_4860,O=c1oc2ccccc2o1
arene_4861,O=c1ccn2c(=O)ccn2o1
arene_4862,O=c1cc[nH]n2c(=O)nnnc12
arene_4863,O=c1[nH]c2[nH]ccc(=O)c2c(=O)s1
arene_4864,O=c1ccc2nsccn-2c1=O
arene_4865,O=c1ncoc2ncccc12
arene_4866,O=c1nc2occc(=O)c2c[nH]1
arene_4867,O=c1sc2noccn-2c1=O
arene_4868,c1cc2[nH]ncc2[nH]1
arene_4869,O=c1nnc2nccnc2s1
arene_4870,O=c1sc(=O)c(=O)n2cconc1-2
arene_4871,O=c1cc2cnccc2no1
arene_4872,O=c1nnn2ccoc(=O)n2c1=O
arene_4873,c1cn2onc[nH]n2nn1
arene_4874,O=c1cccc2ncsn12
arene_4875,c1con2scnn2[nH]1
arene_4876,c1cc2ncon2n1
arene_4877,O=c1nc2cc[nH]n2c(=O)s1
arene_4878,O=c1[nH]n2sccsn2oc1=O
arene_4879,O=c1nc2ccc(=O)c(=O)c-2n1
arene_4880,O=c1ccn2c(=O)nn[nH]n2c1=O
arene_4881,O=c1sncn2[nH]ccsn12
arene_4882,O=c1ccc2cnoc2s1
arene_4883,O=c1nc2c(=O)occc2cs1
arene_4884,O=c1[nH]ncc2ccoc12
arene_4885,O=c1ccn2[nH]c(=O)c(=O)n2[nH]1
arene_4886,O=c1ccn2ccoc2n1
arene_4887,O=c1ncn2c(=O)ccsc2n1
arene_4888,O=c1ccoc2ncnc(=O)n12
arene_4889,O=c1on2ccc(=O)c(=O)n2s1
arene_4890,O=c1cc[nH]c2cnnc(=O)n12
arene_4891,O=c1ccn2sncc2c1
arene_4892,O=c1[nH]c2cccnc2o1
arene_4893,O=c1oc2occc(=O)c2s1
arene_4894,c1cn2[nH]cnon2cn1
arene_4895,O=c1on2occon2s1
arene_4896,c1cnc2occc2c1
arene_4897,O=c1nc2ccsc(=O)c2cs1
arene_4898,c1cn[nH]c1
arene_4899,O=c1nnn2c(=O)occn2c1=O
arene_4900,O=c1sccn2c(=O)ccnc12
arene_4901,O=c1[nH]c(=O)c2[nH]cc[nH]c1=2
arene_4902,O=c1cnc2c(=O)[nH]ccc2o1
arene_4903,O=c1ccon2sccon12
arene_4904,O=c1[nH]c(=O)n2sccon2[nH]1
arene_4905,O=c1[nH]n2[nH]ccn2c1=O
arene_4906,O=c1oc2csccn-2c1=O
arene_4907,O=c1ccnc2cnnnn12
arene_4908,O=c1ccsc2cncnc12
arene_4909,O=c1sc(=O)c(=O)n2ccsnc1-2
arene_4910,c1csn2ncsnc-2[nH]1
arene_4911,O=c1cc2sc(=O)ccc2n[nH]1
arene_4912,O=c1ccc2sc(=O)sc2s1
arene_4913,O=c1sn2[nH]cc[nH]n2s1
arene_4914,O=c1cnn2cnccn2c1=O
arene_4915,O=c1nc2c(=O)[nH]ccc2ns1
arene_4916,O=c1c(=O)c2cccn2c1=O
arene_4917,c1cnc2n[nH]nc2c1
arene_4918,O=c1cnc2sccc(=O)c2o1
arene_4919,O=c1sc2nccn2sc1=O
arene_4920,O=c1occc2nnsc12
arene_4921,O=c1cc2occ[nH]n-2c(=O)c1=O
arene_4922,O=c1ccnc2ocnc(=O)n12
arene_4923,c1nc2occn2n1
arene_4924,O=c1ccsn2c(=O)ccn12
arene_4925,O=c1nnc2ccncc2o1
arene_4926,O=c1occn2cccc12
arene_4927,c1cnc2cnncc2c1
arene_4928,O=c1ncn2c(=O)nccc2o1
arene_4929,c1cn2[nH]ccsn2nn1
arene_4930,O=c1ccnc2cnoc(=O)n12
arene_4931,O=c1oc(=O)n2cc[nH]cc-2c1=O
arene_4932,O=c1ccsc2ocnc12
arene_4933,O=c1ccn2c(=O)[nH]c(=O)oc2c1
arene_4934,O=c1cc2c(=O)sccn2c(=O)o1
arene_4935,O=c1sn2[nH]ccon2sc1=O
arene_4936,O=c1ccn2sc(=O)c(=O)c(=O)n2s1
arene_4937,c1c[nH]n2ccscc-2[nH]1
arene_4938,c1cc2nnon2c1
arene_4939,c1csc2[nH]nc[nH]c=2[nH]1
arene_4940,O=c1[nH]c2cnccc2s1
arene_4941,c1cn2[nH]nc[nH]n2cn1
arene_4942,O=c1nnsc2c(=O)sccc12
arene_4943,O=c1oc2ccc(=O)sc2o1
arene_4944,O=c1[nH]ccc2nsc(=O)n12
arene_4945,O=c1ccn2occc2c1
arene_4946,O=c1ccsc2c(=O)onnc12
arene_4947,O=c1[nH]n2nccc2oc1=O
arene_4948,c1cc2nncnn2n1
arene_4949,O=c1nnn2c(=O)ccn2[nH]1
arene_4950,O=c1c(=O)c(=O)n2c(=O)ccnc2c1=O
arene_4951,O=c1cnc(=O)c2occoc1=2
arene_4952,O=c1[nH]c2cccn2[nH]1
arene_4953,O=c1ccsc2c(=O)oncc12
arene_4954,O=c1[nH]c(=O)c2ccnc(=O)n2s1
arene_4955,c1csn2nn[nH]n2[nH]1
arene_4956,O=c1oc(=O)n2c(=O)sccn12
arene_4957,O=c1ccn2oncc2n1
arene_4958,c1cc2cnnn2o1
arene_4959,O=c1sc(=O)n2c(=O)cccc2s1
arene_4960,O=c1oc(=O)n2cccc2o1
arene_4961,O=c1sc2[nH]ccc(=O)c2sc1=O
arene_4962,O=c1[nH]n2[nH]ccsn2o1
arene_4963,c1cn2sccsn2[nH]1
arene_4964,c1cn2snn[nH]n2cn1
arene_4965,O=c1nnn2c(=O)ccnc2[nH]1
arene_4966,O=c1ccc2onnc2[nH]1
arene_4967,O=c1ccn2c(=O)onc2s1
arene_4968,O=c1cc2c(=O)ccsn2c(=O)[nH]1
arene_4969,O=c1ncn2occsn2o1
arene_4970,O=c1sn2c(=O)ccon2c(=O)c1=O
arene_4971,O=c1ccn2c(=O)nnn2s1
arene_4972,O=c1cnsn2occsn12
arene_4973,O=c1[nH]ccn2[nH]nc[nH]n12
arene_4974,c1cn2[nH]cc[nH]n2nn1
arene_4975,O=c1[nH]nnc2ccsc(=O)c12
arene_4976,c1cn2[nH]ccon2nn1
arene_4977,O=c1ccc(=O)n2cconc1-2
arene_4978,O=c1ccsn2c(=O)ccnc12
arene_4979,O=c1ccc(=O)n2nnsnc1-2
arene_4980,O=c1[nH]cnc2cc[nH]c12
arene_4981,O=c1ccn2cnnc2o1
arene_4982,c1cn2ocnsc-2no1
arene_4983,O=c1ccc2ncc(=O)sc2s1
arene_4984,O=c1[nH]c2c(=O)ccoc2s1
arene_4985,O=c1ncc2[nH]ccsc=2c1=O
arene_4986,O=c1cnc2sccc(=O)c2[nH]1
arene_4987,O=c1sc(=O)c2sccsc1=2
arene_4988,c1cc2n[nH]nc2cn1
arene_4989,O=c1[nH]nnc2ccoc12
arene_4990,O=c1[nH]n2[nH]ccon2o1
arene_4991,O=c1sccn2[nH]ncon12
arene_4992,O=c1ccn2cccc2o1
arene_4993,c1cn2[nH]nnon2o1
arene_4994,O=c1ccc2[nH]nnc(=O)c2[nH]1
arene_4995,O=c1ccn2c(=O)sccc2c1
arene_4996,O=c1oc(=O)n2ccocc1-2
arene_4997,O=c1oc2occoc=2c1=O
arene_4998,O=c1ccsc2nn[nH]c12
arene_4999,O=c1ccc2c(=O)[nH]c(=O)[nH]c2[nH]1
arene_5000,c1csc2snn[nH]c=2s1
arene_5001,O=c1ccn2[nH]nn[nH]n2[nH]1
arene_5002,O=c1scc2sccc(=O)n2c1=O
arene_5003,O=c1cnnc2cc[nH]c(=O)n12
arene_5004,O=c1ccsc2c[nH]nc12
arene_5005,O=c1ccn2[nH]c(=O)c(=O)sn2c1=O
arene_5006,O=c1ccc2n[nH]ncn1-2
arene_5007,O=c1ccc2cnnn2s1
arene_5008,c1cn2ocn[nH]c-2c[nH]1
arene_5009,O=c1cc2ccc(=O)oc2c[nH]1
arene_5010,O=c1occ2c(=O)ccsn2c1=O
arene_5011,O=c1on2cc[nH]cc-2c(=O)c1=O
arene_5012,O=c1sn2cc[nH]nc-2c1=O
arene_5013,O=c1[nH]c2c(=O)sccc2sc1=O
arene_5014,O=c1ccn2sccon2s1
arene_5015,O=c1[nH]c2ccnn2o1
arene_5016,O=c1ncc2nccn2o1
arene_5017,O=c1nnn2cconc1-2
arene_5018,O=c1ccn2ncc(=O)n2[nH]1
arene_5019,O=c1[nH]c2nccnc2[nH]c1=O
arene_5020,O=c1ccn2occ[nH]n2s1
arene_5021,O=c1cc[nH]n2onnsn12
arene_5022,O=c1ccc(=O)n2c(=O)c(=O)nc1-2
arene_5023,O=c1[nH]n2ccnc2oc1=O
arene_5024,O=c1cccc2cnnnn12
arene_5025,O=c1on2cc[nH]c(=O)n2c(=O)c1=O
arene_5026,O=c1occc2oncc12
arene_5027,c1cn2occc2n1
arene_5028,O=c1cnn2c(=O)c(=O)ccn2[nH]1
arene_5029,O=c1ccn2ocnsn2[nH]1
arene_5030,c1csn2ccscc-2o1
arene_5031,O=c1ccn2c(=O)ccc(=O)n2[nH]1
arene_5032,O=c1nc2[nH]ccon-2c1=O
arene_5033,O=c1sc(=O)n2cconc-2c1=O
arene_5034,O=c1occc2ncsc(=O)c12
arene_5035,O=c1nc2ccc(=O)sc2c[nH]1
arene_5036,O=c1ccc2c[nH]ncn-2c1=O
arene_5037,O=c1sc(=O)n2nccnn12
arene_5038,O=c1cnsc2c(=O)[nH]ccc12
arene_5039,c1con2cnocc-2[nH]1
arene_5040,c1coc2onnsc=2[nH]1
arene_5041,O=c1ccon2snnsn12
arene_5042,O=c1ccn2[nH]ccn2c1=O
arene_5043,O=c1nnc2c(=O)ccsc2o1
arene_5044,O=c1on2nccc2c(=O)s1
arene_5045,O=c1ccc2ocnc(=O)c2s1
arene_5046,O=c1cc2nnccc2ns1
arene_5047,c1cnncn1
arene_5048,c1csc2nocnn-2[nH]1
arene_5049,c1cnn2[nH]nc[nH]n2c1
arene_5050,O=c1nc2sccsc-2n1
arene_5051,O=c1ccsn2scn[nH]n12
arene_5052,O=c1[nH]c(=O)c2nnccc2s1
arene_5053,O=c1nnc2c(=O)occc2[nH]1
arene_5054,O=c1cc2c(=O)[nH]ccn2c(=O)[nH]1
arene_5055,c1cc2cnncc2o1
arene_5056,O=c1[nH]cnc2c(=O)sccc12
arene_5057,O=c1nnc2c(=O)cc[nH]c2o1
arene_5058,c1nc2ccoc2[nH]1
arene_5059,O=c1ccn2[nH]c(=O)ncc2c1
arene_5060,O=c1[nH]c2ccnn2sc1=O
arene_5061,O=c1[nH]c(=O)c2occc2o1
arene_5062,O=c1ccc2[nH]ccc(=O)c2[nH]1
arene_5063,O=c1ccn2ncc(=O)n2o1
arene_5064,c1con2cn[nH]nc-2o1
arene_5065,O=c1cc2ccsn2c(=O)[nH]1
arene_5066,O=c1nc2ncccn2c(=O)o1
arene_5067,O=c1oc(=O)n2cc[nH]c(=O)n2c1=O
arene_5068,O=c1oc2[nH]ccc(=O)c2oc1=O
arene_5069,c1c[nH]c2oncoc=2[nH]1
arene_5070,O=c1cnc2nccnc2[nH]1
arene_5071,O=c1cnc2ccnc(=O)n2s1
arene_5072,O=c1ccc2csnnn1-2
arene_5073,O=c1sn2ccocc-2c1=O
arene_5074,O=c1[nH]c(=O)n2cconc-2c1=O
arene_5075,c1cc2sncc2cn1
arene_5076,O=c1ccn2nnc(=O)sc2n1
arene_5077,O=c1on2occon2sc1=O
arene_5078,O=c1ccc2ccsc2[nH]1
arene_5079,c1csc2nsncn-2[nH]1
arene_5080,O=c1cnn2c(=O)cc[nH]c2n1
arene_5081,O=c1[nH]n2occ[nH]n2o1
arene_5082,O=c1ccc2cnsc(=O)c2o1
arene_5083,O=c1ccsn2[nH]nnsn12
arene_5084,c1cn2oncsn2s1
arene_5085,O=c1[nH]ccc2cncnc12
arene_5086,O=c1nnsc2cc[nH]c12
arene_5087,c1ccc2nscc2c1
arene_5088,c1cn2snnsc-2cs1
arene_5089,O=c1ncc2oc(=O)ccc2[nH]1
arene_5090,O=c1ccoc2cnncc12
arene_5091,O=c1sc(=O)n2cc[nH]n2c1=O
arene_5092,O=c1ccc2c(=O)[nH]c(=O)c(=O)c1=2
arene_5093,O=c1ccn2occc(=O)n2c1=O
arene_5094,c1ccc2c(c1)ccc1ccccc12
arene_5095,O=c1sccn2snc[nH]n12
arene_5096,O=c1cc2oc(=O)ccn2nn1
arene_5097,O=c1oc(=O)n2c(=O)ccc(=O)n2s1
arene_5098,O=c1ccc2[nH]nn[nH]c1=2
arene_5099,O=c1ccn2ccoc(=O)c2c1
arene_5100,O=c1nnc2occoc1=2
arene_5101,O=c1[nH]nc2ccon12
arene_5102,O=c1cnc2cc[nH]c2[nH]1
arene_5103,O=c1ccn2nnc(=O)[nH]c2c1
arene_5104,O=c1ccsc2cnoc(=O)c12
arene_5105,O=c1on2cc[nH]c(=O)n2c1=O
arene_5106,O=c1occ2ccon12
arene_5107,O=c1[nH]ccn2sccon12
arene_5108,c1cc2snnn2n1
arene_5109,c1cn2snnsn2o1
arene_5110,O=c1ccsc2cccn12
arene_5111,c1cn2ocnsc-2co1
arene_5112,c1n[nH]n2[nH]ccn2[nH]1
arene_5113,O=c1onc2ccccn2c1=O
arene_5114,c1coc2c[nH]ncn-2[nH]1
arene_5115,O=c1cnn2ncccn12
arene_5116,O=c1ccn2c(=O)ncnc2s1
arene_5117,O=c1nnn2c(=O)sccn12
arene_5118,O=c1oc(=O)n2cc[nH]nc-2c1=O
arene_5119,O=c1[nH]ccc2ncnn12
arene_5120,O=c1[nH]c2sccc2oc1=O
arene_5121,O=c1oc2cnccc2s1
arene_5122,O=c1sccc2nc[nH]c12
arene_5123,O=c1scc2nccnn12
arene_5124,O=c1ccn2c(=O)c(=O)cnn2o1
arene_5125,O=c1ncn2nccnn2c1=O
arene_5126,O=c1nc2ccnnc2ns1
arene_5127,O=c1[nH]n2sccc(=O)n2c1=O
arene_5128,O=c1oc(=O)n2sccon2s1
arene_5129,O=c1[nH]c(=O)c2[nH]ccc(=O)c2[nH]1
arene_5130,O=c1nc2cccnn2c(=O)s1
arene_5131,O=c1occc2cn[nH]c12
arene_5132,c1coc2scnoc=2[nH]1
arene_5133,O=c1occn2ocnsn12
arene_5134,O=c1on2c(=O)nccc2sc1=O
arene_5135,c1csc2onc[nH]c=2[nH]1
arene_5136,O=c1[nH]c(=O)n2c(=O)cccc2s1
arene_5137,c1csc2nsccn-2o1
arene_5138,O=c1[nH]c(=O)n2occon2[nH]1
arene_5139,O=c1cc[nH]n2sncon12
arene_5140,O=c1cnc2sc(=O)ccc2o1
arene_5141,O=c1ccc2c[nH]ncn1-2
arene_5142,c1cn2[nH]nn[nH]c-2no1
arene_5143,O=c1nc[nH]n2[nH]ccsn12
arene_5144,O=c1ccc2oc(=O)sc2o1
arene_5145,O=c1ccn2c(=O)cnnc2[nH]1
arene_5146,O=c1ccc2snnoc=2c1=O
arene_5147,O=c1ncn2cc[nH]c(=O)c2n1
arene_5148,O=c1cc2ncccn2c(=O)o1
arene_5149,O=c1oc2ccncc2c(=O)s1
arene_5150,O=c1ccc2c(=O)c(=O)c(=O)[nH]c=2c1=O
arene_5151,O=c1ccc2c(=O)[nH]cnc2o1
arene_5152,c1cc2cncn2o1
arene_5153,O=c1cc2ccc(=O)[nH]c2c[nH]1
arene_5154,O=c1cc2sccon-2c(=O)c1=O
arene_5155,O=c1cc[nH]n2oncsn12
arene_5156,c1cn2sccsc-2n[nH]1
arene_5157,c1cnc2c[nH]cc2n1
arene_5158,O=c1nnc2sc(=O)ccc2o1
arene_5159,O=c1ncn2sccsn2[nH]1
arene_5160,O=c1ccc(=O)c2c(=O)sc(=O)c1=2
arene_5161,O=c1ccoc2ncccc12
arene_5162,O=c1ccc(=O)n2nc[nH]cc1-2
arene_5163,c1cc2cnsc2cn1
arene_5164,O=c1cc2c(=O)cc[nH]c2cs1
arene_5165,O=c1ccn2c(=O)c(=O)on2o1
arene_5166,O=c1scnc2ccccc12
arene_5167,O=c1ccn2ccnc2[nH]1
arene_5168,O=c1occc2conc12
arene_5169,O=c1cc2sccsc-2nc1=O
arene_5170,O=c1oc(=O)n2cconc-2c1=O
arene_5171,O=c1ccc2csc(=O)nc2o1
arene_5172,O=c1[nH]ccn2[nH]cnsn12
arene_5173,O=c1ccc2[nH]c(=O)sc(=O)c2s1
arene_5174,c1ccn2ccnc2c1
arene_5175,O=c1nnn2c(=O)ccsc2n1
arene_5176,O=c1nncc2cc[nH]n12
arene_5177,O=c1ccc(=O)c2c(=O)c(=O)c(=O)oc1=2
arene_5178,O=c1ccc(=O)n2c(=O)ncon12
arene_5179,O=c1[nH]c2occc2oc1=O
arene_5180,O=c1sccc2ccccc12
arene_5181,O=c1cc2[nH]ccc(=O)c2ns1
arene_5182,O=c1ccn2cc[nH]cc1-2
arene_5183,O=c1ncc2cccnc2o1
arene_5184,O=c1nc2cnccc2ns1
arene_5185,O=c1occ2[nH]ccn2c1=O
arene_5186,O=c1ncn2cccc2o1
arene_5187,c1cc2nnsc2cn1
arene_5188,O=c1cnc(=O)c2c(=O)ccc1=2
arene_5189,O=c1ccn2cnsc(=O)c2n1
arene_5190,O=c1ccn2oc(=O)nnc2n1
arene_5191,O=c1cc2c(=O)ccsc2no1
arene_5192,O=c1occc2scnc12
arene_5193,c1cn2cnsc2n1
arene_5194,c1csc2[nH]nn[nH]c=2[nH]1
arene_5195,c1c[nH]c2ocn[nH]c=2[nH]1
arene_5196,O=c1ccc2c(=O)sc(=O)oc2o1
arene_5197,O=c1oc2cccn2o1
arene_5198,O=c1nc2c(=O)sccn2c(=O)[nH]1
arene_5199,c1c[nH]c2occ[nH]c=2[nH]1
arene_5200,O=c1nc2[nH]ccc2n[nH]1
arene_5201,O=c1snnc2nccn12
arene_5202,O=c1cn[nH]c2ccnc(=O)n12
arene_5203,O=c1ccn2sc(=O)sc2n1
arene_5204,O=c1occc2cnsc(=O)c12
arene_5205,O=c1snnn2[nH]ccon12
arene_5206,O=c1ccn2cnon2c1=O
arene_5207,O=c1[nH]ccc2ccccc12
arene_5208,O=c1oc2nccc(=O)n2sc1=O
arene_5209,c1cc2nccn2nn1
arene_5210,O=c1on2[nH]ccsn2sc1=O
arene_5211,O=c1cnn2occon2s1
arene_5212,O=c1cnn2nccc2[nH]1
arene_5213,O=c1nc2oc(=O)ccc2c[nH]1
arene_5214,O=c1ccnc2ccncn12
arene_5215,O=c1ccn2ccc(=O)n2o1
arene_5216,O=c1nn[nH]c2nccnc12
arene_5217,c1cc2cnsc2s1
arene_5218,c1cn2[nH]ncsc-2ns1
arene_5219,O=c1ccc2[nH]c(=O)c(=O)sc2[nH]1
arene_5220,O=c1oncc2cc[nH]c12
arene_5221,O=c1[nH]ncc2ccccc12
arene_5222,O=c1[nH]ccn2[nH]cc[nH]n12
arene_5223,O=c1cnn2ccocc-2c1=O
arene_5224,O=c1onc2[nH]ccc(=O)n2c1=O
arene_5225,O=c1oc2cc[nH]c2sc1=O
arene_5226,c1coc2sccsc=2o1
arene_5227,O=c1ccn2cc[nH]n2c1=O
arene_5228,O=c1cnc2[nH]ccc(=O)c2o1
arene_5229,O=c1[nH]c(=O)c2ccc(=O)sc2[nH]1
arene_5230,O=c1[nH]c2[nH]ccc(=O)c2oc1=O
arene_5231,O=c1[nH]n2ccc(=O)n2c(=O)o1
arene_5232,O=c1ncc2c(=O)ccoc2s1
arene_5233,O=c1cnsc2ccncc12
arene_5234,O=c1scc2nnccn12
arene_5235,c1cc2cnnnn2n1
arene_5236,c1cc2occc2[nH]1
arene_5237,O=c1ccn2sc(=O)cnc2n1
arene_5238,c1ccc2cc3ccccc3cc2c1
arene_5239,O=c1occ2ccsn12
arene_5240,O=c1[nH]ccn2c(=O)scc12
arene_5241,c1csc2oncsc=2o1
arene_5242,O=c1occ2ccccn2c1=O
arene_5243,O=c1snnc2ccnn12
arene_5244,O=c1nnn2c(=O)ccn2o1
arene_5245,c1cn2scnsn2nn1
arene_5246,O=c1nnc2ccsc2[nH]1
arene_5247,c1c[nH]n2nconc-2[nH]1
arene_5248,O=c1ccc2c[nH]cnn1-2
arene_5249,O=c1ccc(=O)c2c(=O)c(=O)oc1=2
arene_5250,O=c1ccn2oc(=O)c(=O)oc2n1
arene_5251,O=c1ccn2[nH]ncc(=O)n12
arene_5252,O=c1ccc2c(=O)ncc1=2
arene_5253,O=c1[nH]ccc2cc[nH]c12
arene_5254,O=c1nnc(=O)n2ccsnc1-2
arene_5255,O=c1on2[nH]cc[nH]n2sc1=O
arene_5256,O=c1sn2c(=O)occn2c1=O
arene_5257,O=c1nnon2[nH]ccon12
arene_5258,O=c1snc2nccnn2c1=O
arene_5259,O=c1snnc2cnccc12
arene_5260,c1nn2[nH]ccsc-2c[nH]1
arene_5261,O=c1cnoc2ccnn12
arene_5262,c1cnn2[nH]cnon2c1
arene_5263,O=c1ccnno1
arene_5264,c1ccn2nccc2c1
arene_5265,O=c1ccc2conc2o1
arene_5266,O=c1[nH]c2ccnnc2s1
arene_5267,O=c1ccoc2nsnc12
arene_5268,O=c1nc2ccncn2c(=O)[nH]1
arene_5269,c1ccn2cccc2c1
arene_5270,O=c1oncc2ccnn12
arene_5271,O=c1on2occc(=O)n2c1=O
arene_5272,O=c1sccn2nncc12
arene_5273,c1csn2cnncn2[nH]1
arene_5274,O=c1[nH]c(=O)c(=O)n2cc[nH]cc1-2
arene_5275,O=c1on2[nH]ccon2sc1=O
arene_5276,O=c1nnon2cccc12
arene_5277,O=c1nc2ccoc(=O)c2c[nH]1
arene_5278,c1cn2[nH]nnsn2o1
arene_5279,O=c1onc2cccnn2c1=O
arene_5280,O=c1oc2n[nH]ccn-2c1=O
arene_5281,O=c1ccc2c(=O)ccc1=2
arene_5282,O=c1ccn2c(=O)c(=O)cc-2c1=O
arene_5283,O=c1cc2[nH]ccc(=O)c2c[nH]1
arene_5284,O=c1nnc2sccsc=2c1=O
arene_5285,O=c1scc2cccnn12
arene_5286,c1cnn2[nH]cc[nH]n2c1
arene_5287,O=c1cnn2ccc(=O)n2[nH]1
arene_5288,O=c1nn[nH]c2ccsc12
arene_5289,O=c1ncn2[nH]ccc(=O)n2c1=O
arene_5290,O=c1cc2ccncn2c(=O)s1
arene_5291,O=c1[nH]c2nnccc2o1
arene_5292,O=c1[nH]nc2ccon2c1=O
arene_5293,O=c1nnon2c(=O)cccc12
arene_5294,O=c1ccc2ccc(=O)sc2o1
arene_5295,O=c1nnn2nccc2o1
arene_5296,O=c1ccc2oncc2[nH]1
arene_5297,O=c1ccn2nc[nH]cc1-2
arene_5298,O=c1[nH]ccc2c[nH]cc12
arene_5299,O=c1cccc2ccsc(=O)n12
arene_5300,O=c1ccsn2c(=O)occ12
arene_5301,O=c1onnn2sccsn12
arene_5302,O=c1ccon2c(=O)cncc12
arene_5303,O=c1ccon2c(=O)ncnc12
arene_5304,O=c1ncc(=O)n2c(=O)ccon12
arene_5305,O=c1ccn2c(=O)nnoc2c1
arene_5306,O=c1ccc2c[nH]c(=O)c(=O)n2o1
arene_5307,O=c1[nH]ccc2nsnc12
arene_5308,O=c1cnn2ccc(=O)sc2c1
arene_5309,O=c1ccn2cnsc(=O)n2c1=O
arene_5310,O=c1cnn2ccncn12
arene_5311,O=c1ccn2nc[nH]n2c1=O
arene_5312,O=c1nn[nH]c2cc[nH]c(=O)c12
arene_5313,c1cn2cn[nH]c2n1
arene_5314,O=c1ccoc2ccoc(=O)c12
