arene_id,arene_smiles,aryne_id,aryne_smiles
arene_1915,O=c1cc2c(=O)ccc(=O)c-2c1,aryne_2212,O=c1cc2c(=O)c#cc(=O)c-2c1
arene_1916,O=c1ccoc2ccnc(=O)n12,aryne_2213,O=c1c#coc2ccnc(=O)n12
arene_1917,O=c1oc(=O)n2sccsn2o1,aryne_2214,O=c1oc(=O)n2sc#csn2o1
arene_1918,O=c1sccn2[nH]cn[nH]n12,aryne_2215,O=c1sc#cn2[nH]cn[nH]n12
arene_1919,O=c1ccc2n[nH]c(=O)c(=O)n2o1,aryne_2216,O=c1c#cc2n[nH]c(=O)c(=O)n2o1
arene_1920,O=c1oc(=O)n2c(=O)occn2c1=O,aryne_2217,O=c1oc(=O)n2c(=O)oc#cn2c1=O
arene_1921,O=c1oc2[nH]ccc2sc1=O,aryne_2218,O=c1oc2[nH]c#cc2sc1=O
arene_1922,O=c1oc(=O)c(=O)c2occoc1=2,aryne_2219,O=c1oc(=O)c(=O)c2oc#coc1=2
arene_1923,O=c1[nH]cnn2scc[nH]n12,aryne_2220,O=c1[nH]cnn2sc#c[nH]n12
arene_1924,O=c1sn2sccn2c(=O)c1=O,aryne_2221,O=c1sn2sc#cn2c(=O)c1=O
arene_1925,O=c1oc(=O)c2nccnc2s1,aryne_2222,O=c1oc(=O)c2nc#cnc2s1
arene_1926,O=c1occn2[nH]cn[nH]n12,aryne_2223,O=c1oc#cn2[nH]cn[nH]n12
arene_1927,c1nn2[nH]ccoc-2n[nH]1,aryne_2224,c1[nH]n2nc[nH]nc-2oc#1
arene_1928,O=c1ccn2ncoc2n1,aryne_2225,O=c1c#cn2ncoc2n1
arene_1929,O=c1ncn2ccc(=O)c(=O)n2o1,aryne_2226,O=c1ncn2c#cc(=O)c(=O)n2o1
arene_1930,O=c1nc2[nH]ccc2ns1,aryne_2227,O=c1nc2[nH]c#cc2ns1
arene_1931,c1cn2scn[nH]c-2c[nH]1,aryne_2228,c1[nH]cc2[nH]ncsn-2c#1
arene_1932,O=c1nnc2csccn1-2,aryne_2229,O=c1nnc2csc#cn1-2
arene_1933,O=c1ncc2c(=O)ccsc2o1,aryne_2230,O=c1ncc2c(=O)c#csc2o1
arene_1934,O=c1nc2cccnn2c(=O)o1,aryne_2231,O=c1nc2c#ccnn2c(=O)o1
arene_1935,O=c1ccnc2oncc(=O)n12,aryne_2232,O=c1c#cnc2oncc(=O)n12
arene_1936,O=c1ccc2onc[nH]c=2c1=O,aryne_2233,O=c1c#cc2onc[nH]c=2c1=O
arene_1937,O=c1ccc(=O)c2c(=O)ncc1=2,aryne_2234,O=c1c#cc(=O)c2c(=O)ncc1=2
arene_1938,O=c1[nH]c2coccn-2c(=O)c1=O,aryne_2235,O=c1[nH]c2coc#cn-2c(=O)c1=O
arene_1939,c1cc2nccnc2cn1,aryne_2236,c1ncc2nccnc2c#1
arene_1939,c1cc2nccnc2cn1,aryne_2237,c1nc2ccncc2nc#1
arene_1940,c1cc2ccoc2nn1,aryne_2238,c1nnc2occc2c#1
arene_1940,c1cc2ccoc2nn1,aryne_2239,c1oc2nnccc2c#1
arene_1941,O=c1ccsn2[nH]cnon12,aryne_2240,O=c1c#csn2[nH]cnon12
arene_1942,O=c1cc2ccc(=O)c(=O)n-2c(=O)c1=O,aryne_2241,O=c1c#cc2cc(=O)c(=O)c(=O)n-2c1=O
arene_1943,O=c1sn2[nH]ccsn2sc1=O,aryne_2242,O=c1sn2[nH]c#csn2sc1=O
arene_1944,O=c1ccc2oc(=O)ccc2o1,aryne_2243,O=c1c#cc2oc(=O)ccc2o1
arene_1945,O=c1nnc2cnccc2s1,aryne_2244,O=c1nnc2cnc#cc2s1
arene_1946,c1cn2snc[nH]c-2c[nH]1,aryne_2245,c1[nH]cc2[nH]cnsn-2c#1
arene_1947,O=c1oc2nccnc2s1,aryne_2246,O=c1oc2nc#cnc2s1
arene_1948,O=c1ccc2[nH]c(=O)sc(=O)c2[nH]1,aryne_2247,O=c1c#cc2[nH]c(=O)sc(=O)c2[nH]1
arene_1949,O=c1nnc2n[nH]ccn-2c1=O,aryne_2248,O=c1nnc2n[nH]c#cn-2c1=O
arene_1950,O=c1ncc2nccn2s1,aryne_2249,O=c1ncc2nc#cn2s1
arene_1951,O=c1nc2ccoc(=O)n2c(=O)[nH]1,aryne_2250,O=c1nc2c#coc(=O)n2c(=O)[nH]1
arene_1952,O=c1cc2[nH]ccc(=O)c2no1,aryne_2251,O=c1cc2[nH]c#cc(=O)c2no1
arene_1953,O=c1ncn2cc[nH]cc-2c1=O,aryne_2252,O=c1ncn2c#c[nH]cc-2c1=O
arene_1954,O=c1sc(=O)n2ccsnc-2c1=O,aryne_2253,O=c1sc(=O)n2c#csnc-2c1=O
arene_1955,O=c1on2ccocc-2c1=O,aryne_2254,O=c1on2c#cocc-2c1=O
arene_1956,O=c1sccc2ncoc12,aryne_2255,O=c1sc#cc2ncoc12
arene_1957,O=c1ccn2ccc(=O)sc2c1,aryne_2256,O=c1c#cn2ccc(=O)sc2c1
arene_1957,O=c1ccn2ccc(=O)sc2c1,aryne_2257,O=c1ccn2c#cc(=O)sc2c1
arene_1958,O=c1ccnc2nc[nH]c(=O)n12,aryne_2258,O=c1c#cnc2nc[nH]c(=O)n12
arene_1959,O=c1ncc(=O)n2nnccn12,aryne_2259,O=c1ncc(=O)n2nnc#cn12
arene_1960,c1nnn2occ[nH]n2n1,aryne_2260,c1[nH]n2ncnnn2oc#1
arene_1961,O=c1nc2ccsc2c[nH]1,aryne_2261,O=c1nc2c#csc2c[nH]1
arene_1962,O=c1cnn2c(=O)c(=O)ccn2s1,aryne_2262,O=c1cnn2c(=O)c(=O)c#cn2s1
arene_1963,O=c1cc2[nH]c(=O)ccc2c[nH]1,aryne_2263,O=c1c#cc2c[nH]c(=O)cc2[nH]1
arene_1964,O=c1ncc2ccnnc2s1,aryne_2264,O=c1ncc2c#cnnc2s1
arene_1965,O=c1ccon2c(=O)onc12,aryne_2265,O=c1c#con2c(=O)onc12
arene_1966,c1cc2scnc2o1,aryne_2266,c1oc2ncsc2c#1
arene_1967,O=c1[nH]c2ncccc2c(=O)o1,aryne_2267,O=c1[nH]c2nc#ccc2c(=O)o1
arene_1967,O=c1[nH]c2ncccc2c(=O)o1,aryne_2268,O=c1[nH]c2ncc#cc2c(=O)o1
arene_1968,O=c1ccc2occoc=2c1=O,aryne_2269,O=c1c#cc2occoc=2c1=O
arene_1968,O=c1ccc2occoc=2c1=O,aryne_2270,O=c1ccc2oc#coc=2c1=O
arene_1969,O=c1oc2c[nH]ccn-2c1=O,aryne_2271,O=c1oc2c[nH]c#cn-2c1=O
arene_1970,c1nn2[nH]ccsc-2c[nH]1,aryne_2272,c1[nH]n2nc[nH]cc-2sc#1
arene_1971,O=c1ccc2ccnn2[nH]1,aryne_2273,O=c1c#cc2ccnn2[nH]1
arene_1972,O=c1cc2c(=O)ccon2nn1,aryne_2274,O=c1cc2c(=O)c#con2nn1
arene_1973,O=c1sccc2ccoc12,aryne_2275,O=c1sc#cc2ccoc12
arene_1973,O=c1sccc2ccoc12,aryne_2276,O=c1sccc2c#coc12
arene_1974,O=c1ccon2[nH]ccon12,aryne_2277,O=c1c#con2[nH]ccon12
arene_1974,O=c1ccon2[nH]ccon12,aryne_2278,O=c1ccon2[nH]c#con12
arene_1975,O=c1[nH]c(=O)c2sccoc1=2,aryne_2279,O=c1[nH]c(=O)c2sc#coc1=2
arene_1976,c1csn2nnsnc-2[nH]1,aryne_2280,c1[nH]c2nsnnn-2sc#1
arene_1977,O=c1nnnc2cnccn12,aryne_2281,O=c1nnnc2cnc#cn12
arene_1978,O=c1ccon2ncnc12,aryne_2282,O=c1c#con2ncnc12
arene_1979,O=c1ccc2sncsc1=2,aryne_2283,O=c1c#cc2sncsc1=2
arene_1980,O=c1[nH]ccc2cn[nH]c12,aryne_2284,O=c1[nH]c#cc2cn[nH]c12
arene_1981,O=c1[nH]c2cnccc2s1,aryne_2285,O=c1[nH]c2cnc#cc2s1
arene_1982,c1cn2onn[nH]c-2co1,aryne_2286,c1occ2[nH]nnon-2c#1
arene_1983,O=c1cc[nH]n2oncsn12,aryne_2287,O=c1c#c[nH]n2oncsn12
arene_1984,O=c1ccsc2nnccc12,aryne_2288,O=c1c#csc2nnccc12
arene_1984,O=c1ccsc2nnccc12,aryne_2289,O=c1ccsc2nnc#cc12
arene_1985,O=c1oc2sccc2sc1=O,aryne_2290,O=c1oc2sc#cc2sc1=O
arene_1986,O=c1[nH]nc2c(=O)cc[nH]n2c1=O,aryne_2291,O=c1[nH]nc2c(=O)c#c[nH]n2c1=O
arene_1987,O=c1cc2ccon2c(=O)o1,aryne_2292,O=c1cc2c#con2c(=O)o1
arene_1988,O=c1nnc(=O)c2sccoc1=2,aryne_2293,O=c1nnc(=O)c2sc#coc1=2
arene_1989,O=c1ccn2[nH]ncc(=O)n12,aryne_2294,O=c1c#cn2[nH]ncc(=O)n12
arene_1990,O=c1ccoc2nsnc12,aryne_2295,O=c1c#coc2nsnc12
arene_1991,O=c1ncn2c(=O)ccnc2[nH]1,aryne_2296,O=c1ncn2c(=O)c#cnc2[nH]1
arene_1992,c1cc2sncn2c1,aryne_2297,c1cc2sncn2c#1
arene_1993,O=c1sccn2occ[nH]n12,aryne_2298,O=c1sc#cn2occ[nH]n12
arene_1993,O=c1sccn2occ[nH]n12,aryne_2299,O=c1sccn2oc#c[nH]n12
arene_1994,O=c1[nH]c2coccn-2c1=O,aryne_2300,O=c1[nH]c2coc#cn-2c1=O
arene_1995,c1cnn2[nH]nn[nH]n2c1,aryne_2301,c1cnn2[nH]nn[nH]n2c#1
arene_1996,O=c1[nH]n2[nH]ccsn2oc1=O,aryne_2302,O=c1[nH]n2[nH]c#csn2oc1=O
arene_1997,O=c1ccn2sc(=O)[nH]c(=O)c2c1,aryne_2303,O=c1c#cn2sc(=O)[nH]c(=O)c2c1
arene_1998,c1nn2occsc-2co1,aryne_2304,c1on2ncocc-2sc#1
arene_1999,O=c1sn2ccsc(=O)n2c1=O,aryne_2305,O=c1sn2c#csc(=O)n2c1=O
arene_2000,O=c1oc(=O)n2c(=O)ccc(=O)n2s1,aryne_2306,O=c1oc(=O)n2c(=O)c#cc(=O)n2s1
arene_2001,O=c1[nH]c(=O)n2cc[nH]n2c1=O,aryne_2307,O=c1[nH]c(=O)n2c#c[nH]n2c1=O
arene_2002,c1ccn2[nH]nn[nH]n2c1,aryne_2308,c1ccn2[nH]nn[nH]n2c#1
arene_2003,O=c1[nH]c2occsc=2c1=O,aryne_2309,O=c1[nH]c2oc#csc=2c1=O
arene_2004,O=c1ccc2[nH]nc[nH]c1=2,aryne_2310,O=c1c#cc2[nH]nc[nH]c1=2
arene_2005,O=c1ccn2[nH]c(=O)c(=O)sn2c1=O,aryne_2311,O=c1c#cn2[nH]c(=O)c(=O)sn2c1=O
arene_2006,O=c1nnn2nnccn2c1=O,aryne_2312,O=c1nnn2nnc#cn2c1=O
arene_2007,O=c1ccon2ocnon12,aryne_2313,O=c1c#con2ocnon12
arene_2008,O=c1nc2ccnnc2co1,aryne_2314,O=c1nc2c#cnnc2co1
arene_2009,O=c1cnc2cccn2[nH]1,aryne_2315,O=c1cnc2cc#cn2[nH]1
arene_2010,c1con2oncn2o1,aryne_2316,c1on2cnon2oc#1
arene_2011,O=c1cc2c(=O)ccsc2co1,aryne_2317,O=c1cc2c(=O)c#csc2co1
arene_2012,O=c1ccc2occc(=O)c2o1,aryne_2318,O=c1c#cc2occc(=O)c2o1
arene_2012,O=c1ccc2occc(=O)c2o1,aryne_2319,O=c1ccc2oc#cc(=O)c2o1
arene_2013,c1non2sccn2[nH]1,aryne_2320,c1sn2onc[nH]n2c#1
arene_2014,O=c1oc(=O)c2nccc(=O)n2o1,aryne_2321,O=c1oc(=O)c2nc#cc(=O)n2o1
arene_2015,O=c1nc2c(=O)[nH]ccn2c(=O)s1,aryne_2322,O=c1nc2c(=O)[nH]c#cn2c(=O)s1
arene_2016,O=c1cc[nH]c2sccc12,aryne_2323,O=c1c#c[nH]c2sccc12
arene_2016,O=c1cc[nH]c2sccc12,aryne_2324,O=c1cc[nH]c2sc#cc12
arene_2017,O=c1snc2ccon12,aryne_2325,O=c1snc2c#con12
arene_2018,O=c1nnc2c(=O)ccoc2o1,aryne_2326,O=c1nnc2c(=O)c#coc2o1
arene_2019,O=c1nc2ccccn2c(=O)s1,aryne_2327,O=c1nc2c#cccn2c(=O)s1
arene_2019,O=c1nc2ccccn2c(=O)s1,aryne_2328,O=c1nc2ccc#cn2c(=O)s1
arene_2020,c1csc2[nH]nnoc=2[nH]1,aryne_2329,c1[nH]c2onn[nH]c=2sc#1
arene_2021,O=c1[nH]cc2sccc(=O)n2c1=O,aryne_2330,O=c1[nH]cc2sc#cc(=O)n2c1=O
arene_2022,c1coc2[nH]nc[nH]c=2[nH]1,aryne_2331,c1[nH]c2[nH]cn[nH]c=2oc#1
arene_2023,c1cnc2ncnnc2c1,aryne_2332,c1cc2nncnc2nc#1
arene_2023,c1cnc2ncnnc2c1,aryne_2333,c1cnc2ncnnc2c#1
arene_2024,O=c1[nH]ncn2ccnc12,aryne_2334,O=c1[nH]ncn2c#cnc12
arene_2025,O=c1cc2nnccc2cs1,aryne_2335,O=c1cc2nnc#cc2cs1
arene_2026,O=c1ncn2cc[nH]nc-2c1=O,aryne_2336,O=c1ncn2c#c[nH]nc-2c1=O
arene_2027,O=c1ccc2c(=O)[nH]ccc2o1,aryne_2337,O=c1c#cc2c(=O)[nH]ccc2o1
arene_2027,O=c1ccc2c(=O)[nH]ccc2o1,aryne_2338,O=c1ccc2c(=O)[nH]c#cc2o1
arene_2028,c1ccoc1,aryne_2339,c1ccoc#1
arene_2029,O=c1ncc2nccn2[nH]1,aryne_2340,O=c1ncc2nc#cn2[nH]1
arene_2030,O=c1ncn2occon2s1,aryne_2341,O=c1ncn2oc#con2s1
arene_2031,O=c1cnn2cccnc2c1,aryne_2342,O=c1cnn2c#ccnc2c1
arene_2032,O=c1ccn2[nH]c(=O)c(=O)c(=O)n2s1,aryne_2343,O=c1c#cn2[nH]c(=O)c(=O)c(=O)n2s1
arene_2033,O=c1ccon2[nH]ccsn12,aryne_2344,O=c1c#con2[nH]ccsn12
arene_2033,O=c1ccon2[nH]ccsn12,aryne_2345,O=c1ccon2[nH]c#csn12
arene_2034,O=c1ccn2[nH]c(=O)[nH]c2n1,aryne_2346,O=c1c#cn2[nH]c(=O)[nH]c2n1
arene_2035,O=c1ccc2[nH]cc[nH]c=2c1=O,aryne_2347,O=c1c#cc2[nH]cc[nH]c=2c1=O
arene_2035,O=c1ccc2[nH]cc[nH]c=2c1=O,aryne_2348,O=c1ccc2[nH]c#c[nH]c=2c1=O
arene_2036,O=c1cc[nH]c2nnsc12,aryne_2349,O=c1c#c[nH]c2nnsc12
arene_2037,O=c1ncc2ncccc2[nH]1,aryne_2350,O=c1ncc2nc#ccc2[nH]1
arene_2037,O=c1ncc2ncccc2[nH]1,aryne_2351,O=c1ncc2ncc#cc2[nH]1
arene_2038,O=c1ccc(=O)c1=O,aryne_2352,O=c1c#cc(=O)c1=O
arene_2039,O=c1cnn2ccnnc2n1,aryne_2353,O=c1cnn2c#cnnc2n1
arene_2040,O=c1ccn2c(=O)ncc(=O)n2o1,aryne_2354,O=c1c#cn2c(=O)ncc(=O)n2o1
arene_2041,O=c1cc2ccc(=O)[nH]c2n[nH]1,aryne_2355,O=c1c#cc2cc(=O)[nH]nc2[nH]1
arene_2042,O=c1[nH]c2nccnc2oc1=O,aryne_2356,O=c1[nH]c2nc#cnc2oc1=O
arene_2043,c1coc2occsc=2[nH]1,aryne_2357,c1[nH]c2sccoc=2oc#1
arene_2043,c1coc2occsc=2[nH]1,aryne_2358,c1oc2occ[nH]c=2sc#1
arene_2044,c1cc2nnncc2[nH]1,aryne_2359,c1[nH]c2cnnnc2c#1
arene_2045,O=c1[nH]ncc2ncccc12,aryne_2360,O=c1[nH]ncc2nc#ccc12
arene_2045,O=c1[nH]ncc2ncccc12,aryne_2361,O=c1[nH]ncc2ncc#cc12
arene_2046,O=c1ncc2ccncc2o1,aryne_2362,O=c1ncc2c#cncc2o1
arene_2047,O=c1ncc2ccncc2s1,aryne_2363,O=c1ncc2c#cncc2s1
arene_2048,O=c1[nH]n2cccc2sc1=O,aryne_2364,O=c1[nH]n2c#ccc2sc1=O
arene_2049,c1csc2oncoc=2o1,aryne_2365,c1oc2ocnoc=2sc#1
arene_2050,O=c1nc2[nH]ccc(=O)c2n[nH]1,aryne_2366,O=c1nc2[nH]c#cc(=O)c2n[nH]1
arene_2051,c1csn2cnncn2[nH]1,aryne_2367,c1[nH]n2cnncn2sc#1
arene_2052,O=c1ccc2cn[nH]c(=O)c2o1,aryne_2368,O=c1c#cc2cn[nH]c(=O)c2o1
arene_2053,O=c1ccc2ccsc(=O)c2s1,aryne_2369,O=c1c#cc2ccsc(=O)c2s1
arene_2053,O=c1ccc2ccsc(=O)c2s1,aryne_2370,O=c1ccc2c#csc(=O)c2s1
arene_2054,c1cc2cnsc2[nH]1,aryne_2371,c1[nH]c2sncc2c#1
arene_2055,c1ncc2[nH]ccc2n1,aryne_2372,c1[nH]c2cncnc2c#1
arene_2056,O=c1[nH]c(=O)n2cnccn2c1=O,aryne_2373,O=c1[nH]c(=O)n2cnc#cn2c1=O
arene_2057,O=c1ccc2cncn2s1,aryne_2374,O=c1c#cc2cncn2s1
arene_2058,c1ccc2n[nH]nc2c1,aryne_2375,c1ccc2n[nH]nc2c#1
arene_2059,O=c1[nH]ccc2c(=O)[nH]ccc12,aryne_2376,O=c1[nH]ccc2c(=O)[nH]c#cc12
arene_2060,O=c1[nH]c2sccc(=O)c2c(=O)s1,aryne_2377,O=c1[nH]c2sc#cc(=O)c2c(=O)s1
arene_2061,O=c1nnc2nccnc2s1,aryne_2378,O=c1nnc2nc#cnc2s1
arene_2062,c1cc2cnoc2s1,aryne_2379,c1sc2oncc2c#1
arene_2063,O=c1ncnc2cccnn12,aryne_2380,O=c1ncnc2c#ccnn12
arene_2064,O=c1on2cnccn2c1=O,aryne_2381,O=c1on2cnc#cn2c1=O
arene_2065,O=c1cc2ccsc2n[nH]1,aryne_2382,O=c1cc2c#csc2n[nH]1
arene_2066,O=c1cc[nH]c2c(=O)sncc12,aryne_2383,O=c1c#c[nH]c2c(=O)sncc12
arene_2067,O=c1[nH]c2nccn2oc1=O,aryne_2384,O=c1[nH]c2nc#cn2oc1=O
arene_2068,O=c1scc2c(=O)ccsn2c1=O,aryne_2385,O=c1scc2c(=O)c#csn2c1=O
arene_2069,O=c1[nH]cc2ccoc(=O)n12,aryne_2386,O=c1[nH]cc2c#coc(=O)n12
arene_2070,O=c1ncc2cnccc2o1,aryne_2387,O=c1ncc2cnc#cc2o1
arene_2071,c1con2cnocc-2[nH]1,aryne_2388,c1[nH]c2concn-2oc#1
arene_2072,O=c1[nH]c2cccc(=O)n2oc1=O,aryne_2389,O=c1[nH]c2cc#cc(=O)n2oc1=O
arene_2073,c1cn2scnsn2o1,aryne_2390,c1on2sncsn2c#1
arene_2074,O=c1oc2cc[nH]c(=O)c2o1,aryne_2391,O=c1oc2c#c[nH]c(=O)c2o1
arene_2075,O=c1ccc2oc(=O)c(=O)c1=2,aryne_2392,O=c1c#cc2oc(=O)c(=O)c1=2
arene_2076,O=c1[nH]ccc2nccnc12,aryne_2393,O=c1[nH]c#cc2nccnc12
arene_2076,O=c1[nH]ccc2nccnc12,aryne_2394,O=c1[nH]ccc2nc#cnc12
arene_2077,O=c1ccon2[nH]nnon12,aryne_2395,O=c1c#con2[nH]nnon12
arene_2078,O=c1ccn2c(=O)[nH]ncc2n1,aryne_2396,O=c1c#cn2c(=O)[nH]ncc2n1
arene_2079,O=c1ccn2c(=O)ccnc2[nH]1,aryne_2397,O=c1c#cn2c(=O)ccnc2[nH]1
arene_2079,O=c1ccn2c(=O)ccnc2[nH]1,aryne_2398,O=c1ccn2c(=O)c#cnc2[nH]1
arene_2080,O=c1sc(=O)n2occc(=O)n2c1=O,aryne_2399,O=c1sc(=O)n2oc#cc(=O)n2c1=O
arene_2081,O=c1[nH]c2[nH]ccc(=O)c2o1,aryne_2400,O=c1[nH]c2[nH]c#cc(=O)c2o1
arene_2082,c1cnc2ccncc2c1,aryne_2401,c1cc2cnccc2nc#1
arene_2082,c1cnc2ccncc2c1,aryne_2402,c1cnc2ccncc2c#1
arene_2082,c1cnc2ccncc2c1,aryne_2403,c1ncc2cccnc2c#1
arene_2083,O=c1ncn2ccc(=O)n2[nH]1,aryne_2404,O=c1ncn2c#cc(=O)n2[nH]1
arene_2084,O=c1ccc2cnoc2o1,aryne_2405,O=c1c#cc2cnoc2o1
arene_2085,O=c1[nH]nc2cc[nH]n2c1=O,aryne_2406,O=c1[nH]nc2c#c[nH]n2c1=O
arene_2086,O=c1ccc2ocnc2[nH]1,aryne_2407,O=c1c#cc2ocnc2[nH]1
arene_2087,O=c1nc2c(=O)ccon2c(=O)o1,aryne_2408,O=c1nc2c(=O)c#con2c(=O)o1
arene_2088,O=c1ccc2[nH]ncc(=O)c2o1,aryne_2409,O=c1c#cc2[nH]ncc(=O)c2o1
arene_2089,c1cn2ocnsc-2no1,aryne_2410,c1onc2sncon-2c#1
arene_2090,O=c1ccoc2occc12,aryne_2411,O=c1c#coc2occc12
arene_2090,O=c1ccoc2occc12,aryne_2412,O=c1ccoc2oc#cc12
arene_2091,c1csn2ccsnc-2[nH]1,aryne_2413,c1[nH]c2nsccn-2sc#1
arene_2091,c1csn2ccsnc-2[nH]1,aryne_2414,c1snc2[nH]ccsn-2c#1
arene_2092,O=c1oc2ccccc2s1,aryne_2415,O=c1oc2c#cccc2s1
arene_2092,O=c1oc2ccccc2s1,aryne_2416,O=c1oc2cc#ccc2s1
arene_2092,O=c1oc2ccccc2s1,aryne_2417,O=c1oc2ccc#cc2s1
arene_2093,O=c1ccn2sc(=O)ccc2n1,aryne_2418,O=c1c#cn2sc(=O)ccc2n1
arene_2093,O=c1ccn2sc(=O)ccc2n1,aryne_2419,O=c1ccn2sc(=O)c#cc2n1
arene_2094,O=c1nc2[nH]ccn2c(=O)[nH]1,aryne_2420,O=c1nc2[nH]c#cn2c(=O)[nH]1
arene_2095,O=c1nnn2ccsc2n1,aryne_2421,O=c1nnn2c#csc2n1
arene_2096,O=c1ccc(=O)n2nnnnn12,aryne_2422,O=c1c#cc(=O)n2nnnnn12
arene_2097,O=c1sc2ccoc2sc1=O,aryne_2423,O=c1sc2c#coc2sc1=O
arene_2098,O=c1ccc2oncc2o1,aryne_2424,O=c1c#cc2oncc2o1
arene_2099,c1cc2conc2s1,aryne_2425,c1sc2nocc2c#1
arene_2100,O=c1ccnc2scnn12,aryne_2426,O=c1c#cnc2scnn12
arene_2101,O=c1ncn2c(=O)ccc(=O)n2[nH]1,aryne_2427,O=c1ncn2c(=O)c#cc(=O)n2[nH]1
arene_2102,O=c1ncnc2ncccn12,aryne_2428,O=c1ncnc2ncc#cn12
arene_2103,O=c1nnn2[nH]cc[nH]n2s1,aryne_2429,O=c1nnn2[nH]c#c[nH]n2s1
arene_2104,O=c1nncc2cnccn12,aryne_2430,O=c1nncc2cnc#cn12
arene_2105,O=c1ccc2cc[nH]c2o1,aryne_2431,O=c1c#cc2cc[nH]c2o1
arene_2105,O=c1ccc2cc[nH]c2o1,aryne_2432,O=c1ccc2c#c[nH]c2o1
arene_2106,c1cnn2ncnc2c1,aryne_2433,c1cnn2ncnc2c#1
arene_2107,O=c1sc(=O)n2c(=O)ccon2c1=O,aryne_2434,O=c1sc(=O)n2c(=O)c#con2c1=O
arene_2108,O=c1[nH]n2cccnn2c1=O,aryne_2435,O=c1[nH]n2c#ccnn2c1=O
arene_2109,O=c1ccnc2[nH]ncn12,aryne_2436,O=c1c#cnc2[nH]ncn12
arene_2110,O=c1ccc2occoc1=2,aryne_2437,O=c1c#cc2occoc1=2
arene_2110,O=c1ccc2occoc1=2,aryne_2438,O=c1ccc2oc#coc1=2
arene_2111,O=c1ccn2[nH]ccc2c1,aryne_2439,O=c1c#cn2[nH]ccc2c1
arene_2111,O=c1ccn2[nH]ccc2c1,aryne_2440,O=c1ccn2[nH]c#cc2c1
arene_2112,O=c1ncc2sccc(=O)c2[nH]1,aryne_2441,O=c1ncc2sc#cc(=O)c2[nH]1
arene_2113,O=c1oc(=O)c2scc[nH]c1=2,aryne_2442,O=c1oc(=O)c2sc#c[nH]c1=2
arene_2114,O=c1[nH]nnc2ccoc(=O)c12,aryne_2443,O=c1[nH]nnc2c#coc(=O)c12
arene_2115,O=c1[nH]n2[nH]cc[nH]n2oc1=O,aryne_2444,O=c1[nH]n2[nH]c#c[nH]n2oc1=O
arene_2116,O=c1sn2c(=O)ccsn2c(=O)c1=O,aryne_2445,O=c1sn2c(=O)c#csn2c(=O)c1=O
arene_2117,O=c1ccc2nscc2s1,aryne_2446,O=c1c#cc2nscc2s1
arene_2118,O=c1ccc2noc(=O)nc2[nH]1,aryne_2447,O=c1c#cc2noc(=O)nc2[nH]1
arene_2119,O=c1ncc2cccnc2[nH]1,aryne_2448,O=c1ncc2c#ccnc2[nH]1
arene_2119,O=c1ncc2cccnc2[nH]1,aryne_2449,O=c1ncc2cc#cnc2[nH]1
arene_2120,O=c1sc(=O)c(=O)c2occoc1=2,aryne_2450,O=c1sc(=O)c(=O)c2oc#coc1=2
arene_2121,O=c1on2c(=O)cc[nH]n2c(=O)c1=O,aryne_2451,O=c1on2c(=O)c#c[nH]n2c(=O)c1=O
arene_2122,O=c1ccc2nnc(=O)[nH]c2[nH]1,aryne_2452,O=c1c#cc2nnc(=O)[nH]c2[nH]1
arene_2123,O=c1on2[nH]cc[nH]n2s1,aryne_2453,O=c1on2[nH]c#c[nH]n2s1
arene_2124,O=c1ncc2noccn-2c1=O,aryne_2454,O=c1ncc2noc#cn-2c1=O
arene_2125,O=c1cnc2occc2s1,aryne_2455,O=c1cnc2oc#cc2s1
arene_2126,O=c1[nH]c(=O)n2c(=O)ccn2s1,aryne_2456,O=c1[nH]c(=O)n2c(=O)c#cn2s1
arene_2127,O=c1ncsn2cccc12,aryne_2457,O=c1ncsn2c#ccc12
arene_2128,O=c1cc2[nH]c(=O)ccn2c(=O)[nH]1,aryne_2458,O=c1c#cn2c(=O)[nH]c(=O)cc2[nH]1
arene_2129,O=c1nc2ccsn2c(=O)s1,aryne_2459,O=c1nc2c#csn2c(=O)s1
arene_2130,O=c1on2c(=O)ccn2sc1=O,aryne_2460,O=c1on2c(=O)c#cn2sc1=O
arene_2131,c1cn2onnsc-2no1,aryne_2461,c1onc2snnon-2c#1
arene_2132,O=c1[nH]n2scc[nH]n2c(=O)o1,aryne_2462,O=c1[nH]n2sc#c[nH]n2c(=O)o1
arene_2133,O=c1ccc2nc(=O)c(=O)c(=O)n-2c1=O,aryne_2463,O=c1c#cc2nc(=O)c(=O)c(=O)n-2c1=O
arene_2134,O=c1occ2ccsn12,aryne_2464,O=c1occ2c#csn12
arene_2135,O=c1ncc2sccoc1=2,aryne_2465,O=c1ncc2sc#coc1=2
arene_2136,O=c1ccn2c(=O)oc(=O)sc2n1,aryne_2466,O=c1c#cn2c(=O)oc(=O)sc2n1
arene_2137,O=c1occ2c(=O)cc[nH]n2c1=O,aryne_2467,O=c1occ2c(=O)c#c[nH]n2c1=O
arene_2138,O=c1cnc2ccoc2o1,aryne_2468,O=c1cnc2c#coc2o1
arene_2139,O=c1ccn2nnsn2c1=O,aryne_2469,O=c1c#cn2nnsn2c1=O
arene_2140,O=c1cc2[nH]ccc2n[nH]1,aryne_2470,O=c1cc2[nH]c#cc2n[nH]1
