arene_ID,arene_energy
arene_4198,-710.7044
arene_4199,-770.1703
arene_4200,-835.384
arene_4200,-835.384
arene_4200,-835.384
arene_4201,-1435.5335
arene_4202,-794.5569
arene_4203,-928.1664
arene_4204,
arene_4205,-1037.5731
arene_4206,-544.4464
arene_4206,-544.4464
arene_4207,-506.4081
arene_4208,-1285.2943
arene_4209,-377.1463
arene_4210,-506.4188
arene_4211,-718.4429
arene_4212,-1033.6361
arene_4213,-1036.318
arene_4214,-835.3832
arene_4214,-835.3832
arene_4215,-490.2967
arene_4216,-656.666
arene_4217,-615.7243
arene_4218,-851.3509
arene_4218,-851.3509
arene_4218,-851.3509
arene_4219,
arene_4220,-603.6292
arene_4221,-888.4764
arene_4222,-946.3855
arene_4223,-1157.1766
arene_4223,-1157.1766
arene_4224,-946.3836
arene_4225,-1021.5685
arene_4226,-577.6272
arene_4227,-833.1849
arene_4228,-1285.2545
arene_4229,
arene_4230,-1687.1782
arene_4231,-487.6713
arene_4232,-1037.4658
arene_4233,-540.6224
arene_4234,-491.54
arene_4235,-694.7335
arene_4236,-833.1789
arene_4237,-674.9359
arene_4238,-492.6262
arene_4238,-492.6262
arene_4239,-476.5779
arene_4239,-476.5779
arene_4239,-476.5779
arene_4240,-568.7005
arene_4241,-928.1181
arene_4242,-942.5292
arene_4243,
arene_4244,-486.4927
arene_4245,-979.6005
arene_4246,-846.4105
arene_4247,-623.3822
arene_4248,-930.3615
arene_4248,-930.3615
arene_4249,
arene_4250,-833.1567
arene_4251,-1247.1885
arene_4252,-905.5413
arene_4252,-905.5413
arene_4253,-524.6046
arene_4253,-524.6046
arene_4254,-941.3213
arene_4255,-829.3364
arene_4256,
arene_4257,-619.594
arene_4258,
arene_4259,
arene_4260,-941.3916
arene_4261,-512.4783
arene_4261,-512.4783
arene_4261,-512.4783
arene_4262,-926.5352
arene_4263,-813.3426
arene_4264,-524.636
arene_4265,-540.6121
arene_4266,-540.5919
arene_4267,
arene_4268,-583.7998
arene_4269,-449.542
arene_4269,-449.542
arene_4270,-846.4221
arene_4271,-510.2056
arene_4272,-522.3385
arene_4273,-508.6244
arene_4274,-615.7927
arene_4275,
arene_4276,-599.7425
arene_4277,
arene_4278,-603.5335
arene_4279,-1360.4737
arene_4280,-817.1607
arene_4281,-813.3273
arene_4282,-1512.1574
arene_4283,-603.5933
arene_4284,-718.4593
arene_4285,-574.9714
arene_4286,
arene_4287,-401.4625
arene_4287,-401.4625
arene_4287,-401.4625
arene_4287,-401.4625
arene_4287,-401.4625
arene_4288,-603.655
arene_4289,-813.3542
arene_4289,-813.3542
arene_4290,-851.377
arene_4290,-851.377
arene_4291,-639.4367
arene_4292,-924.3726
arene_4293,
arene_4294,-539.453
arene_4295,-457.1078
arene_4296,-1001.7424
arene_4297,
arene_4298,-359.0019
arene_4299,
arene_4300,
arene_4301,-508.6695
arene_4302,-830.4634
arene_4302,-830.4634
arene_4303,-921.5537
arene_4304,-1185.3812
arene_4305,-486.529
arene_4306,-942.5075
arene_4307,-1285.2551
arene_4308,-814.4365
arene_4308,-814.4365
arene_4309,-1041.3078
arene_4310,-492.6439
arene_4310,-492.6439
arene_4310,-492.6439
arene_4311,-1364.2979
arene_4312,-1140.0813
arene_4312,-1140.0813
arene_4313,-524.6546
arene_4314,-926.5231
arene_4315,-1185.3285
arene_4316,-926.5709
arene_4317,-921.6198
arene_4318,-1246.0766
arene_4319,-603.64
arene_4320,-490.3531
arene_4320,-490.3531
arene_4321,-926.5232
arene_4322,
arene_4323,
arene_4324,-851.4036
arene_4324,-851.4036
arene_4325,-451.8664
arene_4326,-567.7414
arene_4326,-567.7414
arene_4327,-1021.5212
arene_4328,-503.5962
arene_4329,-470.572
arene_4330,-917.7085
arene_4331,-599.7468
arene_4332,
arene_4332,
arene_4333,-503.5721
arene_4333,-503.5721
arene_4334,-942.5348
arene_4335,
arene_4336,-1285.2843
arene_4337,-690.8771
arene_4338,-926.5925
arene_4339,-926.5357
arene_4340,-920.4293
arene_4341,-619.588
arene_4342,-599.6925
arene_4343,-1092.8352
arene_4344,-699.5297
arene_4345,-996.7582
arene_4346,-942.5162
arene_4347,-490.41
arene_4348,-749.9904
arene_4349,-674.8757
arene_4350,-908.342
arene_4351,-962.3977
arene_4352,-942.4945
arene_4353,-656.6032
arene_4354,-279.9921
arene_4355,-1042.8817
arene_4356,-603.5916
arene_4357,-548.3238
arene_4358,-1016.504
arene_4359,-585.4098
arene_4360,-678.7757
arene_4361,-583.7906
arene_4362,-470.6025
arene_4362,-470.6025
arene_4363,
arene_4364,-528.4737
arene_4365,-1131.2874
arene_4366,-490.4158
arene_4367,-411.4323
arene_4368,-910.5042
arene_4368,-910.5042
arene_4369,-470.5357
arene_4369,-470.5357
arene_4370,-946.3184
arene_4371,-1364.2707
arene_4372,-656.6978
arene_4373,-813.3218
arene_4374,-586.3414
arene_4375,-769.855
arene_4376,-1264.2705
arene_4377,-599.7555
arene_4378,-813.3439
arene_4379,-1001.6973
arene_4380,-904.4014
arene_4381,-845.3088
arene_4382,-1169.3976
arene_4383,-1112.6078
arene_4384,-502.5133
arene_4385,-851.3661
arene_4385,-851.3661
arene_4386,-942.519
arene_4387,
arene_4388,-1172.1083
arene_4389,-926.5365
arene_4390,-585.3817
arene_4391,-942.5427
arene_4392,
arene_4393,-738.1961
arene_4393,-738.1961
arene_4394,-716.1358
arene_4395,-1017.7047
arene_4396,-867.4122
arene_4397,-814.421
arene_4397,-814.421
arene_4398,-979.5723
arene_4399,-824.3535
arene_4400,-794.5953
arene_4400,-794.5953
arene_4401,-946.3711
arene_4402,-1185.3833
arene_4403,-829.3454
arene_4404,-490.4238
arene_4405,-583.8177
arene_4406,
arene_4407,
arene_4408,-465.6089
arene_4409,-1574.0071
arene_4410,-829.3394
arene_4411,-1231.2863
arene_4412,-942.5167
arene_4413,-494.2381
arene_4413,-494.2381
arene_4414,-833.1773
arene_4415,-715.5028
arene_4416,-1822.9204
arene_4417,-958.4819
arene_4418,-486.5692
arene_4419,-524.6335
arene_4419,-524.6335
arene_4420,-1364.259
arene_4421,
arene_4421,
arene_4422,-2005.1765
arene_4423,-754.1587
arene_4424,-700.1127
arene_4425,-1189.2201
arene_4426,-427.3767
arene_4427,-700.1302
arene_4428,-1285.2772
arene_4429,-598.5439
arene_4430,-904.4718
arene_4431,
arene_4432,-926.5371
arene_4433,-377.1364
arene_4434,-490.4056
arene_4435,-698.6521
arene_4436,-658.9051
arene_4437,-678.8385
arene_4438,-527.3138
arene_4438,-527.3138
arene_4439,-502.5112
arene_4440,-1364.2758
arene_4441,-577.6393
arene_4442,-603.625
arene_4443,-1037.5744
arene_4444,-926.5197
arene_4445,-926.4791
arene_4446,-619.6901
arene_4447,-431.2465
arene_4447,-431.2465
arene_4448,-1017.6277
arene_4449,-926.5268
arene_4450,-908.3411
arene_4451,
arene_4452,-698.584
arene_4453,-1253.2209
arene_4453,-1253.2209
arene_4454,-599.7908
arene_4455,
arene_4456,-598.6082
arene_4457,-519.5768
arene_4458,-849.1415
arene_4459,-599.7136
arene_4460,-1004.2657
arene_4461,
arene_4462,-489.0972
arene_4463,-1231.2499
arene_4464,-946.3929
arene_4465,-599.7989
arene_4466,-599.7994
arene_4467,-703.9345
arene_4467,-703.9345
arene_4468,
arene_4469,-676.4896
arene_4470,-1364.2743
arene_4471,-577.632
arene_4472,-813.3184
arene_4473,-583.7284
arene_4474,-942.5339
arene_4475,
arene_4476,-908.3017
arene_4477,-921.5437
arene_4478,-908.3424
arene_4479,-578.7765
arene_4480,-598.5847
arene_4481,-490.3057
arene_4482,-510.2491
arene_4483,-599.7608
arene_4484,-1251.1127
arene_4485,
arene_4486,-813.3202
arene_4487,-490.415
arene_4488,
arene_4488,
arene_4489,
arene_4490,-792.3026
arene_4490,-792.3026
arene_4491,-962.3527
arene_4492,-908.3161
arene_4493,-490.4261
arene_4494,-567.7856
arene_4494,-567.7856
arene_4495,-607.4662
arene_4495,-607.4662
arene_4496,-603.6137
arene_4497,-826.643
arene_4498,-634.082
arene_4499,-808.3182
arene_4500,-942.496
arene_4501,-585.4159
arene_4502,
arene_4503,-826.5575
arene_4504,-937.5231
arene_4505,-928.199
arene_4506,-587.614
arene_4507,-926.5248
arene_4508,-714.6894
arene_4509,-1021.4614
arene_4510,-1021.5505
arene_4511,-835.385
arene_4511,-835.385
arene_4511,-835.385
arene_4512,-599.6859
arene_4512,-599.6859
arene_4513,-698.6631
arene_4514,-700.1043
arene_4515,-926.5575
arene_4516,-1269.2903
arene_4517,-361.167
arene_4517,-361.167
arene_4518,-470.5414
arene_4519,-829.3511
arene_4520,-908.3237
arene_4521,-942.5142
arene_4522,-639.468
arene_4523,-813.3475
arene_4524,
arene_4525,-676.4237
arene_4526,-506.4031
arene_4527,-598.6181
arene_4528,-524.6621
arene_4529,-678.76
arene_4530,-904.5231
arene_4531,
arene_4532,-946.3864
arene_4533,
arene_4534,-603.626
arene_4535,
arene_4536,
arene_4537,-506.3677
arene_4538,-578.7906
arene_4539,-905.5915
arene_4539,-905.5915
arene_4540,
arene_4541,-490.4297
arene_4542,-715.516
arene_4543,-605.2196
arene_4544,
arene_4545,
arene_4546,-941.3242
arene_4547,-910.5253
arene_4548,-681.3483
arene_4549,-656.6153
arene_4550,-673.8024
arene_4551,-524.5862
arene_4552,
arene_4553,
arene_4554,-1037.5442
arene_4555,-774.7312
arene_4556,
arene_4556,
arene_4557,
arene_4558,
arene_4559,-599.7169
arene_4560,-540.5916
arene_4561,-545.7117
arene_4562,-700.1213
arene_4563,-603.6466
arene_4564,-452.3278
arene_4565,-506.3503
arene_4566,-1322.3451
arene_4567,-813.3465
arene_4568,-883.3414
arene_4569,-565.4718
arene_4570,-817.1405
arene_4571,-813.3415
arene_4572,-339.1734
arene_4573,-962.3926
arene_4574,-542.9195
arene_4574,-542.9195
arene_4575,-851.3944
arene_4575,-851.3944
arene_4576,
arene_4577,-634.3939
arene_4578,-942.5205
arene_4579,-506.3931
arene_4580,-470.5684
arene_4581,-962.3639
arene_4582,-1021.5749
arene_4583,-920.3792
arene_4584,
arene_4585,-540.6621
arene_4586,-851.3956
arene_4586,-851.3956
arene_4587,-1016.5816
arene_4588,-1153.3627
arene_4589,-659.0088
arene_4590,-810.6081
arene_4591,-891.0461
arene_4592,-770.2052
arene_4593,-470.5568
arene_4594,-1253.2653
arene_4595,-506.4065
arene_4596,
arene_4597,
arene_4598,-1001.7463
arene_4599,-490.3442
arene_4600,-891.0691
arene_4601,-614.6122
arene_4602,-735.9019
arene_4603,-908.3415
arene_4604,-524.5715
arene_4605,-1364.2947
arene_4606,-1490.0455
arene_4607,-684.0983
arene_4608,-700.1062
arene_4609,-357.3453
arene_4610,-639.5095
arene_4611,-797.3226
arene_4612,-540.6198
arene_4613,-888.402
arene_4613,-888.402
arene_4614,-1172.0804
arene_4615,-683.5249
arene_4616,-601.3995
arene_4617,-615.8259
arene_4618,-1458.0447
arene_4618,-1458.0447
arene_4619,-639.4005
arene_4620,-581.4661
arene_4621,-789.7096
arene_4622,
arene_4623,-883.3528
arene_4624,-833.1173
arene_4625,-561.6598
arene_4626,-698.5445
arene_4627,
arene_4628,-583.8126
arene_4629,-833.1967
arene_4630,-958.5113
arene_4631,-508.6786
arene_4632,-888.4214
arene_4632,-888.4214
arene_4633,-1574.0045
arene_4634,-502.5132
arene_4635,-507.5269
arene_4636,
arene_4637,-528.4569
arene_4638,-585.3582
arene_4639,-1173.1926
arene_4640,-470.5076
arene_4641,-1480.1389
arene_4641,-1480.1389
arene_4642,-677.5413
arene_4643,-851.3979
arene_4643,-851.3979
arene_4644,-946.3808
arene_4645,-867.3675
arene_4646,-1189.2175
arene_4647,
arene_4648,-599.7913
arene_4649,
arene_4650,-490.4233
arene_4650,-490.4233
arene_4651,-470.5404
arene_4652,-486.6368
arene_4653,
arene_4654,-942.5759
arene_4655,-508.6162
arene_4656,-601.3158
arene_4657,-813.3088
arene_4658,-1169.3522
arene_4659,-599.7497
arene_4660,-1156.1049
arene_4661,-813.3579
arene_4662,-946.3747
arene_4663,
arene_4664,-395.4208
arene_4665,-587.5936
arene_4665,-587.5936
arene_4666,
arene_4667,-636.8031
arene_4668,-888.4632
arene_4669,-432.4809
arene_4670,
arene_4671,-1269.2777
arene_4672,-999.3836
arene_4673,-1112.6506
arene_4674,-583.8218
arene_4675,-470.5858
arene_4675,-470.5858
arene_4676,-901.7629
arene_4677,-535.5538
arene_4678,
arene_4679,-908.2477
arene_4680,
arene_4680,
arene_4681,
arene_4682,-833.1167
arene_4683,-468.243
arene_4684,-833.2152
arene_4684,-833.2152
arene_4685,-1001.7036
arene_4686,-698.6559
arene_4687,-1344.4272
arene_4688,-468.305
arene_4689,-603.6478
arene_4690,-1001.7286
arene_4691,-454.5751
arene_4691,-454.5751
arene_4692,-754.1914
arene_4692,-754.1914
arene_4693,-883.3556
arene_4694,-619.6284
arene_4695,-908.2758
arene_4696,-490.3632
arene_4697,
arene_4697,
arene_4698,-1264.3383
arene_4699,-833.154
arene_4700,
arene_4701,-829.3369
arene_4702,-674.9722
arene_4703,-619.5875
arene_4704,-946.3955
arene_4704,-946.3955
arene_4705,-528.497
arene_4705,-528.497
arene_4706,-813.2996
arene_4707,-930.3561
arene_4708,-415.238
arene_4708,-415.238
arene_4709,-357.31
arene_4710,-813.3141
arene_4711,-930.3742
arene_4711,-930.3742
arene_4712,-486.6
arene_4713,-920.4528
arene_4714,-507.5178
arene_4715,-926.5411
arene_4716,-888.4576
arene_4716,-888.4576
arene_4717,-908.3047
arene_4718,-775.2971
arene_4719,-623.4716
arene_4720,-942.5696
arene_4721,-490.4325
arene_4721,-490.4325
arene_4722,-1041.3876
arene_4723,-1021.4958
arene_4724,-583.8686
arene_4724,-583.8686
arene_4725,-926.5506
arene_4726,-1344.3969
arene_4727,-301.0678
arene_4728,-849.1773
arene_4729,-548.3006
arene_4730,-1017.7087
arene_4731,-678.8441
arene_4732,-561.7678
arene_4733,-719.9454
arene_4734,-1153.354
arene_4734,-1153.354
arene_4735,-958.5166
arene_4736,-694.7589
arene_4737,-635.5281
arene_4738,-888.5448
arene_4739,-1231.2619
arene_4740,-813.3389
arene_4740,-813.3389
arene_4741,-486.598
arene_4742,
arene_4743,-396.9828
arene_4744,-946.3257
arene_4745,
arene_4746,-962.3226
arene_4747,-357.3418
arene_4748,-519.643
arene_4749,-1231.2374
arene_4750,-494.2134
arene_4751,
arene_4752,-411.4367
arene_4753,-867.3549
arene_4754,-540.5469
arene_4755,-603.5633
arene_4756,-602.3179
arene_4757,-917.7215
arene_4758,-1264.3351
arene_4759,-503.5832
arene_4760,-603.652
arene_4761,-1280.3065
arene_4762,
arene_4763,-411.4366
arene_4763,-411.4366
arene_4764,
arene_4765,-926.5479
arene_4766,-1173.2416
arene_4766,-1173.2416
arene_4767,-1017.6471
arene_4768,
arene_4769,-539.361
arene_4770,-1115.2626
arene_4770,-1115.2626
arene_4771,-581.52
arene_4772,-411.4292
arene_4773,-1189.2063
arene_4774,-1140.0756
arene_4775,-523.4249
arene_4776,-433.5003
arene_4776,-433.5003
arene_4776,-433.5003
arene_4777,-508.6054
arene_4778,-946.3556
arene_4779,-862.4198
arene_4780,
arene_4781,-1193.0772
arene_4782,-901.7242
arene_4783,-474.3165
arene_4783,-474.3165
arene_4784,-1339.5051
arene_4785,-565.4781
arene_4785,-565.4781
arene_4786,-1247.2545
arene_4787,-920.4222
arene_4788,-846.4346
arene_4789,-830.4871
arene_4790,-826.6132
arene_4791,
arene_4792,-678.8235
arene_4793,-774.7164
arene_4794,-885.7129
arene_4794,-885.7129
arene_4795,-510.196
arene_4796,-486.566
arene_4797,
arene_4798,-1017.6433
arene_4799,
arene_4800,-470.6284
arene_4801,-661.5253
arene_4802,-619.5807
arene_4803,-925.3371
arene_4803,-925.3371
arene_4804,
arene_4805,-470.5847
arene_4806,-846.3834
arene_4807,-544.4352
arene_4808,-599.7549
arene_4809,-1344.472
arene_4810,
arene_4811,-486.6187
arene_4812,-888.4639
arene_4813,-722.1792
arene_4813,-722.1792
arene_4814,-483.7491
arene_4814,-483.7491
arene_4815,-958.5045
arene_4816,-813.3192
arene_4817,-581.5191
arene_4818,-1244.5169
arene_4819,-603.6168
arene_4820,-619.6129
arene_4821,-1260.5001
arene_4822,-503.6702
arene_4823,
arene_4824,-1269.2802
arene_4825,
arene_4826,
arene_4827,-524.573
arene_4828,
arene_4829,-795.1284
arene_4830,-603.6714
arene_4831,-851.3835
arene_4832,-718.4791
arene_4833,-658.8958
arene_4834,
arene_4835,
arene_4836,-619.6234
arene_4837,-656.6932
arene_4838,-846.3994
arene_4839,-597.419
arene_4840,-1021.5496
arene_4841,
arene_4842,-678.81
arene_4843,
arene_4844,-1587.2896
arene_4845,-706.1602
arene_4845,-706.1602
arene_4845,-706.1602
arene_4845,-706.1602
arene_4846,-958.5242
arene_4847,-506.4385
arene_4848,
arene_4849,-393.1626
arene_4850,-930.3522
arene_4850,-930.3522
arene_4851,-716.1109
arene_4852,-561.7828
arene_4853,-908.3769
arene_4854,-515.7311
arene_4855,-603.5707
arene_4856,-1499.9917
arene_4856,-1499.9917
arene_4857,
arene_4858,-583.829
arene_4859,-474.3938
arene_4859,-474.3938
arene_4860,-1092.7576
arene_4861,-791.2036
arene_4862,-797.3126
arene_4862,-797.3126
arene_4863,-1041.3602
arene_4864,-508.5699
arene_4864,-508.5699
arene_4865,-791.223
arene_4866,-926.5188
arene_4867,-957.3039
arene_4868,-653.987
arene_4869,-417.4841
arene_4869,-417.4841
arene_4870,-603.628
arene_4871,
arene_4872,-813.2731
arene_4873,-427.4053
arene_4874,
arene_4875,-636.807
arene_4876,
arene_4877,-1004.2685
arene_4878,-797.337
arene_4879,-684.1043
arene_4879,-684.1043
arene_4880,-888.4541
arene_4881,-503.676
arene_4882,-508.6044
arene_4883,-926.5423
arene_4884,-946.3474
arene_4885,-675.0352
arene_4886,-1037.5165
arene_4887,-465.4594
arene_4888,-454.5256
arene_4888,-454.5256
arene_4889,-962.332
arene_4890,-866.2116
arene_4891,
arene_4892,
arene_4893,-581.5002
arene_4894,-1189.2069
arene_4895,-561.631
arene_4896,
arene_4897,-490.3656
arene_4898,-834.3009
arene_4898,-834.3009
arene_4899,-636.7508
arene_4900,
arene_4901,-942.5489
arene_4902,-1021.4167
arene_4903,-1228.5112
arene_4903,-1228.5112
arene_4904,-833.1278
arene_4905,-567.7919
arene_4905,-567.7919
arene_4906,-1251.0951
arene_4907,-587.6695
arene_4907,-587.6695
arene_4907,-587.6695
arene_4908,-470.5381
arene_4909,-1001.6078
arene_4910,
arene_4911,-1037.586
arene_4912,-603.5033
arene_4913,-486.6571
arene_4914,-468.2247
arene_4915,-494.2279
arene_4916,-851.3633
arene_4917,-377.1703
arene_4918,-904.5132
arene_4919,-492.6253
arene_4920,-908.3545
arene_4921,-849.1362
arene_4922,-678.8095
arene_4923,-597.4307
arene_4924,
arene_4925,
arene_4926,-1251.104
arene_4927,-1280.293
arene_4928,-585.3652
arene_4929,
arene_4930,
arene_4931,-942.5322
arene_4932,-678.8225
arene_4933,-908.2886
arene_4934,-1251.0984
arene_4935,-1021.5533
arene_4936,-523.402
arene_4937,
arene_4938,-358.9269
arene_4939,-845.3291
arene_4940,-568.1227
arene_4941,-833.1867
arene_4942,-503.5999
arene_4943,-510.1719
arene_4944,-508.6196
arene_4944,-508.6196
arene_4945,-490.3653
arene_4946,-599.795
arene_4947,-619.6692
arene_4948,-901.7565
arene_4949,
arene_4950,-603.6208
arene_4951,-619.5912
arene_4952,-512.4477
arene_4953,-1512.1862
arene_4954,-1173.236
arene_4955,-690.8404
arene_4956,-1017.6082
arene_4957,-999.4447
arene_4958,-524.6357
arene_4959,-808.2784
arene_4960,-817.1371
arene_4961,-470.6052
arene_4962,-355.1168
arene_4963,-658.8606
arene_4964,-1140.0218
arene_4965,-1001.7018
arene_4966,
arene_4967,-1269.2864
arene_4968,-888.5059
arene_4969,-623.4691
arene_4970,-636.8369
arene_4971,-433.463
arene_4972,-661.5229
arene_4973,-1017.6721
arene_4974,-678.7778
arene_4975,-910.5119
arene_4975,-910.5119
arene_4976,-942.4994
arene_4977,-1017.7549
arene_4978,-683.5099
arene_4979,-508.6309
arene_4980,
arene_4981,-842.6282
arene_4982,
arene_4983,-379.4093
arene_4983,-379.4093
arene_4984,-486.5637
arene_4985,-1269.3
arene_4986,-846.4135
arene_4987,-926.5549
arene_4988,-930.3559
arene_4989,-769.9397
arene_4990,-487.587
arene_4990,-487.587
arene_4991,
arene_4992,-928.1229
arene_4993,-833.125
arene_4994,-833.1741
arene_4995,-454.5603
arene_4995,-454.5603
arene_4996,-545.7474
arene_4997,-962.3418
arene_4998,-1247.2773
arene_4999,-1322.3766
arene_5000,-905.5581
arene_5000,-905.5581
arene_5001,-859.6423
arene_5001,-859.6423
arene_5001,-859.6423
arene_5002,-415.1916
arene_5003,-523.6305
arene_5004,-558.9421
arene_5005,-512.4769
arene_5005,-512.4769
arene_5005,-512.4769
arene_5006,-528.4585
arene_5006,-528.4585
arene_5007,-888.5079
arene_5008,-674.9333
arene_5009,-433.4611
arene_5009,-433.4611
arene_5009,-433.4611
arene_5010,
arene_5011,-639.469
arene_5012,-411.4196
arene_5013,-942.5811
arene_5014,
arene_5015,
arene_5016,-1173.2597
arene_5017,-924.2203
arene_5018,-921.5533
arene_5019,-1017.6584
arene_5020,-946.3908
arene_5021,-598.5814
arene_5022,-510.2541
arene_5023,-1001.7147
arene_5024,-583.7113
arene_5025,-846.4448
arene_5026,-700.1266
arene_5027,-615.6819
arene_5028,-508.6274
arene_5029,-1021.5601
arene_5030,-524.6407
arene_5031,-829.3613
arene_5032,-928.2035
arene_5033,-930.3727
arene_5033,-930.3727
arene_5033,-930.3727
arene_5034,-635.5684
arene_5035,-619.6248
arene_5036,
arene_5037,-506.4495
arene_5038,
arene_5039,-846.449
arene_5040,
arene_5041,-524.6475
arene_5042,-506.3285
arene_5043,-561.6872
arene_5044,-866.2806
arene_5045,-565.57
arene_5046,-470.5647
arene_5047,-1036.392
arene_5048,-926.5232
arene_5048,-926.5232
arene_5049,-508.6097
arene_5050,-979.5623
arene_5051,-587.6349
arene_5052,
arene_5053,-937.4984
arene_5054,-719.9595
arene_5055,-565.5101
arene_5056,
arene_5057,-524.5831
arene_5058,-698.6439
arene_5059,-674.8437
arene_5060,-470.5672
arene_5061,-583.7699
arene_5062,-465.4587
arene_5063,-464.4074
arene_5064,-678.8238
arene_5065,-962.3385
arene_5066,-603.6283
arene_5067,-957.3441
arene_5068,-1092.7892
arene_5069,-1344.4414
arene_5070,
arene_5071,-399.2021
arene_5071,-399.2021
arene_5072,-1364.2208
arene_5073,
arene_5074,
arene_5075,-845.3118
arene_5076,-1021.5748
arene_5077,
arene_5078,-813.3417
arene_5079,
arene_5080,
arene_5080,
arene_5081,-540.6026
arene_5082,
arene_5083,-415.286
arene_5084,
arene_5085,-415.2757
arene_5085,-415.2757
arene_5086,-1001.6764
arene_5087,
arene_5088,-813.3379
arene_5089,-941.4491
arene_5090,-581.5107
arene_5091,-594.7387
arene_5092,-599.8457
arene_5093,-1359.2528
arene_5094,-698.569
arene_5095,-835.3827
arene_5095,-835.3827
arene_5095,-835.3827
arene_5096,-503.6929
arene_5097,-829.3317
arene_5098,-904.4217
arene_5099,-443.3847
arene_5100,-607.4273
arene_5101,
arene_5102,
arene_5103,-842.5501
arene_5104,-908.3495
arene_5105,-449.5224
arene_5105,-449.5224
arene_5106,-694.644
arene_5107,
arene_5108,-490.3973
arene_5108,-490.3973
arene_5109,-694.7579
arene_5110,-470.6202
arene_5111,-924.2794
arene_5112,-1344.4015
arene_5113,
arene_5114,-999.4291
arene_5115,-999.37
arene_5116,-528.4904
arene_5117,
arene_5118,-490.4273
arene_5119,-1231.253
arene_5120,-544.4399
arene_5121,-1112.6604
arene_5122,-867.3753
arene_5123,-599.7606
arene_5124,-1156.0975
arene_5125,-694.7767
arene_5126,
arene_5127,-619.5998
arene_5128,-490.394
arene_5129,-570.3235
arene_5130,-862.4304
arene_5131,-930.3441
arene_5131,-930.3441
arene_5132,-905.5964
arene_5132,-905.5964
arene_5133,-1156.0859
arene_5134,-738.1822
arene_5135,-850.292
arene_5136,-999.4646
arene_5137,-910.5067
arene_5137,-910.5067
arene_5138,-958.5084
arene_5139,-470.6168
arene_5139,-470.6168
arene_5140,-924.3683
arene_5141,
arene_5142,
arene_5143,-544.3891
arene_5144,-339.1582
arene_5145,-1021.5359
arene_5146,
arene_5147,-415.2364
arene_5147,-415.2364
arene_5148,-833.1697
arene_5149,-1017.682
arene_5150,
arene_5151,
arene_5152,
arene_5153,-564.9162
arene_5153,-564.9162
arene_5153,-564.9162
arene_5154,-587.5476
arene_5154,-587.5476
arene_5155,
arene_5156,
arene_5157,-813.3556
arene_5158,-619.5274
arene_5159,-694.7879
arene_5160,-1496.1435
arene_5161,-395.4347
arene_5161,-395.4347
arene_5162,-866.302
arene_5163,-865.8447
arene_5164,
arene_5165,-867.3836
arene_5166,-921.5341
arene_5167,-908.3569
arene_5168,-946.3398
arene_5169,-523.4756
arene_5170,-754.1905
arene_5171,-917.6735
arene_5172,-486.5258
arene_5173,-545.7615
arene_5174,-1001.6214
arene_5174,-1001.6214
arene_5175,-619.6057
arene_5176,-942.564
arene_5177,-554.929
arene_5177,-554.929
arene_5177,-554.929
arene_5178,-581.6099
arene_5179,-694.7954
arene_5180,-813.3793
arene_5180,-813.3793
arene_5181,-395.3987
arene_5181,-395.3987
arene_5182,-851.3812
arene_5183,-813.3492
arene_5184,-490.3657
arene_5185,-921.5494
arene_5186,-481.4127
arene_5187,-1172.1097
arene_5188,-506.309
arene_5189,-512.4806
arene_5189,-512.4806
arene_5189,-512.4806
arene_5190,-926.5067
arene_5191,-623.4555
arene_5192,-619.5671
arene_5193,-924.2859
arene_5194,-490.4316
arene_5195,-908.3273
arene_5196,-1021.5614
arene_5197,
arene_5198,-615.6982
arene_5199,-862.3906
arene_5200,-1269.3141
arene_5201,-1021.542
arene_5202,-451.8239
arene_5202,-451.8239
arene_5203,-565.5471
arene_5204,-1156.1085
arene_5205,
arene_5206,-1001.6723
arene_5207,-373.3427
arene_5208,-1253.2573
arene_5208,-1253.2573
arene_5209,-597.49
arene_5210,-1112.622
arene_5211,-930.3633
arene_5212,-581.4768
arene_5213,-846.4683
arene_5214,-851.3625
arene_5214,-851.3625
arene_5214,-851.3625
arene_5215,-833.1855
arene_5216,-634.3442
arene_5217,-674.8477
arene_5218,-526.2223
arene_5219,-946.3858
arene_5220,-1004.2546
arene_5221,-599.7221
arene_5222,-470.5185
arene_5223,-999.3566
arene_5224,-1269.2936
arene_5225,
arene_5225,
arene_5226,-1269.2761
arene_5227,-910.5468
arene_5227,-910.5468
arene_5228,
arene_5228,
arene_5229,-1140.0755
arene_5229,-1140.0755
arene_5230,
arene_5231,-910.466
arene_5231,-910.466
arene_5232,-1339.495
arene_5233,-829.2931
arene_5234,-858.5386
arene_5235,-1153.3601
arene_5235,-1153.3601
arene_5236,-942.5742
arene_5237,-522.347
arene_5238,-1247.241
arene_5239,-888.49
arene_5240,
arene_5241,
arene_5242,-431.2456
arene_5243,-490.3992
arene_5244,-524.5981
arene_5245,-488.1154
arene_5246,-833.1335
arene_5247,-503.5909
arene_5248,-395.3991
arene_5249,-562.7509
arene_5249,-562.7509
arene_5250,
arene_5251,-817.1465
arene_5252,-681.9022
arene_5253,-417.4817
arene_5253,-417.4817
arene_5254,-946.386
arene_5255,-697.8714
arene_5256,-698.5613
arene_5257,-1496.159
arene_5258,-661.5207
arene_5259,-544.4247
arene_5260,-583.8201
arene_5261,-545.7015
arene_5262,-1017.7517
arene_5263,-636.8699
